category_id,category,month,rank,series_id,name,units,price,link,image_url,series_url,manufacturer
1,燃油车,2026-03,24,5137,捷达VA3,2729.0,6.78-9.48万,https://www.autohome.com.cn/5137/#pvareaid=6861512,public/autohome_energy/hezi/images/1/24_23_捷达VA3.png,https://www.autohome.com.cn/5137/#pvareaid=6861512,捷达
1,燃油车,2026-03,25,692,奥迪A4L,2366.0,28.98-36.28万,https://www.autohome.com.cn/692/#pvareaid=6861512,public/autohome_energy/hezi/images/1/25_24_奥迪A4L.png,https://www.autohome.com.cn/692/#pvareaid=6861512,奥迪
1,燃油车,2026-03,26,117,蒙迪欧,2261.0,14.98-22.98万,https://www.autohome.com.cn/117/#pvareaid=6861512,public/autohome_energy/hezi/images/1/26_25_蒙迪欧.png,https://www.autohome.com.cn/117/#pvareaid=6861512,福特
1,燃油车,2026-03,27,3457,凌渡,2114.0,15.09-19.59万,https://www.autohome.com.cn/3457/#pvareaid=6861512,public/autohome_energy/hezi/images/1/27_26_凌渡.png,https://www.autohome.com.cn/3457/#pvareaid=6861512,大众
1,燃油车,2026-03,28,4809,英仕派,2026.0,18.28-21.38万,https://www.autohome.com.cn/4809/#pvareaid=6861512,public/autohome_energy/hezi/images/1/28_27_英仕派.png,https://www.autohome.com.cn/4809/#pvareaid=6861512,本田
1,燃油车,2026-03,29,4031,迈锐宝XL,1888.0,17.59-21.99万,https://www.autohome.com.cn/4031/#pvareaid=6861512,public/autohome_energy/hezi/images/1/29_28_迈锐宝XL.png,https://www.autohome.com.cn/4031/#pvareaid=6861512,雪佛兰
1,燃油车,2026-03,30,135,思域,1841.0,9.79-17.99万,https://www.autohome.com.cn/135/#pvareaid=6861512,public/autohome_energy/hezi/images/1/30_29_思域.png,https://www.autohome.com.cn/135/#pvareaid=6861512,本田
1,燃油车,2026-03,31,6120,凡尔赛C5 X,1821.0,13.77-18.67万,https://www.autohome.com.cn/6120/#pvareaid=6861512,public/autohome_energy/hezi/images/1/31_30_凡尔赛C5_X.png,https://www.autohome.com.cn/6120/#pvareaid=6861512,雪铁龙
1,燃油车,2026-03,32,4206,沃尔沃S90,1775.0,40.69-50.59万,https://www.autohome.com.cn/4206/#pvareaid=6861512,public/autohome_energy/hezi/images/1/32_31_沃尔沃S90.png,https://www.autohome.com.cn/4206/#pvareaid=6861512,沃尔沃
1,燃油车,2026-03,33,871,高尔夫,1684.0,12.99-15.89万,https://www.autohome.com.cn/871/#pvareaid=6861512,public/autohome_energy/hezi/images/1/33_32_高尔夫.png,https://www.autohome.com.cn/871/#pvareaid=6861512,大众
1,燃油车,2026-03,34,81,飞度,1499.0,6.68-12.98万,https://www.autohome.com.cn/81/#pvareaid=6861512,public/autohome_energy/hezi/images/1/34_33_飞度.png,https://www.autohome.com.cn/81/#pvareaid=6861512,本田
1,燃油车,2026-03,35,7817,奥迪A5L Sportback,1420.0,27.99-39.99万,https://www.autohome.com.cn/7817/#pvareaid=6861512,public/autohome_energy/hezi/images/1/35_34_奥迪A5L_Sportback.png,https://www.autohome.com.cn/7817/#pvareaid=6861512,奥迪
1,燃油车,2026-03,36,6477,林肯Z,1280.0,23.58-36.58万,https://www.autohome.com.cn/6477/#pvareaid=6861512,public/autohome_energy/hezi/images/1/36_35_林肯Z.png,https://www.autohome.com.cn/6477/#pvareaid=6861512,林肯
1,燃油车,2026-03,37,813,福瑞迪,1124.0,7.88-13.98万,https://www.autohome.com.cn/813/#pvareaid=6861512,public/autohome_energy/hezi/images/1/37_36_福瑞迪.png,https://www.autohome.com.cn/813/#pvareaid=6861512,起亚
1,燃油车,2026-03,38,2649,索纳塔,,13.98-18.68万,https://www.autohome.com.cn/2649/#pvareaid=6861512,public/autohome_energy/hezi/images/1/38_37_索纳塔.png,https://www.autohome.com.cn/2649/#pvareaid=6861512,现代
1,燃油车,2026-03,39,905,一汽-大众CC,,22.49-24.99万,https://www.autohome.com.cn/905/#pvareaid=6861512,public/autohome_energy/hezi/images/1/39_38_一汽-大众CC.png,https://www.autohome.com.cn/905/#pvareaid=6861512,大众
1,燃油车,2026-03,40,3294,马自达3 昂克赛拉,,8.99-18.99万,https://www.autohome.com.cn/3294/#pvareaid=6861512,public/autohome_energy/hezi/images/1/40_39_马自达3_昂克赛拉.png,https://www.autohome.com.cn/3294/#pvareaid=6861512,马自达
1,燃油车,2026-03,41,3462,雷凌,,11.38-14.88万,https://www.autohome.com.cn/3462/#pvareaid=6861512,public/autohome_energy/hezi/images/1/41_40_雷凌.png,https://www.autohome.com.cn/3462/#pvareaid=6861512,丰田
1,燃油车,2026-03,42,2886,起亚K3,,11.29-14.39万,https://www.autohome.com.cn/2886/#pvareaid=6861512,public/autohome_energy/hezi/images/1/42_41_起亚K3.png,https://www.autohome.com.cn/2886/#pvareaid=6861512,起亚
1,燃油车,2026-03,43,7827,宝马2系,,20.80-22.80万,https://www.autohome.com.cn/7827/#pvareaid=6861512,public/autohome_energy/hezi/images/1/43_42_宝马2系.png,https://www.autohome.com.cn/7827/#pvareaid=6861512,宝马
1,燃油车,2026-03,44,987,标致408,,10.97-11.87万,https://www.autohome.com.cn/987/#pvareaid=6861512,public/autohome_energy/hezi/images/1/44_43_标致408.png,https://www.autohome.com.cn/987/#pvareaid=6861512,标致
1,燃油车,2026-03,45,4764,奔驰A级,,25.13-27.57万,https://www.autohome.com.cn/4764/#pvareaid=6861512,public/autohome_energy/hezi/images/1/45_44_奔驰A级.png,https://www.autohome.com.cn/4764/#pvareaid=6861512,奔驰
1,燃油车,2026-03,46,5998,奥迪A7L,,41.87-66.62万,https://www.autohome.com.cn/5998/#pvareaid=6861512,public/autohome_energy/hezi/images/1/46_45_奥迪A7L.png,https://www.autohome.com.cn/5998/#pvareaid=6861512,奥迪
1,燃油车,2026-03,47,3751,威朗,,12.89-15.89万,https://www.autohome.com.cn/3751/#pvareaid=6861512,public/autohome_energy/hezi/images/1/47_46_威朗.png,https://www.autohome.com.cn/3751/#pvareaid=6861512,别克
1,燃油车,2026-03,48,6386,型格,,13.99-17.09万,https://www.autohome.com.cn/6386/#pvareaid=6861512,public/autohome_energy/hezi/images/1/48_47_型格.png,https://www.autohome.com.cn/6386/#pvareaid=6861512,本田
1,燃油车,2026-03,49,4083,捷豹XFL,,43.99-48.99万,https://www.autohome.com.cn/4083/#pvareaid=6861512,public/autohome_energy/hezi/images/1/49_48_捷豹XFL.png,https://www.autohome.com.cn/4083/#pvareaid=6861512,捷豹
1,燃油车,2026-03,50,3802,凯迪拉克CT6,,36.99-42.99万,https://www.autohome.com.cn/3802/#pvareaid=6861512,public/autohome_energy/hezi/images/1/50_49_凯迪拉克CT6.png,https://www.autohome.com.cn/3802/#pvareaid=6861512,凯迪拉克
456,新能源,2026-03,1,8243,日产N6,2665.0,10.39-12.99万,https://www.autohome.com.cn/8243/#pvareaid=6861512,public/autohome_energy/hezi/images/456/1_0_日产N6.png,https://www.autohome.com.cn/8243/#pvareaid=6861512,日产
456,新能源,2026-03,2,7925,奥迪E5 Sportback,2630.0,23.59-31.99万,https://www.autohome.com.cn/7925/#pvareaid=6861512,public/autohome_energy/hezi/images/456/2_1_奥迪E5_Sportback.png,https://www.autohome.com.cn/7925/#pvareaid=6861512,奥迪AUDI
456,新能源,2026-03,3,7935,日产N7,1382.0,11.99-15.89万,https://www.autohome.com.cn/7935/#pvareaid=6861512,public/autohome_energy/hezi/images/456/3_2_日产N7.png,https://www.autohome.com.cn/7935/#pvareaid=6861512,日产
456,新能源,2026-03,4,7692,马自达EZ-6,1287.0,11.98-16.28万,https://www.autohome.com.cn/7692/#pvareaid=6861512,public/autohome_energy/hezi/images/456/4_3_马自达EZ-6.png,https://www.autohome.com.cn/7692/#pvareaid=6861512,马自达
456,新能源,2026-03,5,6544,宝马i3,1235.0,27.80-33.80万,https://www.autohome.com.cn/6544/#pvareaid=6861512,public/autohome_energy/hezi/images/456/5_4_宝马i3.png,https://www.autohome.com.cn/6544/#pvareaid=6861512,宝马
456,新能源,2026-03,6,6903,丰田bZ3,,10.98-19.98万,https://www.autohome.com.cn/6903/#pvareaid=6861512,public/autohome_energy/hezi/images/456/6_5_丰田bZ3.png,https://www.autohome.com.cn/6903/#pvareaid=6861512,丰田
456,新能源,2026-03,7,6265,大众ID.3,,12.99-15.59万,https://www.autohome.com.cn/6265/#pvareaid=6861512,public/autohome_energy/hezi/images/456/7_6_大众ID_3.png,https://www.autohome.com.cn/6265/#pvareaid=6861512,大众
456,新能源,2026-03,8,8100,别克至境L7,,17.39-21.99万,https://www.autohome.com.cn/8100/#pvareaid=6861512,public/autohome_energy/hezi/images/456/8_7_别克至境L7.png,https://www.autohome.com.cn/8100/#pvareaid=6861512,别克
456,新能源,2026-03,9,7127,雅阁新能源,,,https://www.autohome.com.cn/7127/#pvareaid=6861512,public/autohome_energy/hezi/images/456/9_8_雅阁新能源.png,https://www.autohome.com.cn/7127/#pvareaid=6861512,本田
456,新能源,2026-03,10,7724,铂智7,,16.98-22.98万,https://www.autohome.com.cn/7724/#pvareaid=6861512,public/autohome_energy/hezi/images/456/10_9_铂智7.png,https://www.autohome.com.cn/7724/#pvareaid=6861512,丰田
456,新能源,2026-03,11,7344,宝马i5,,36.80-53.99万,https://www.autohome.com.cn/7344/#pvareaid=6861512,public/autohome_energy/hezi/images/456/11_10_宝马i5.png,https://www.autohome.com.cn/7344/#pvareaid=6861512,宝马
456,新能源,2026-03,12,8084,奔驰CLA新能源,,22.90-28.56万,https://www.autohome.com.cn/8084/#pvareaid=6861512,public/autohome_energy/hezi/images/456/12_11_奔驰CLA新能源.png,https://www.autohome.com.cn/8084/#pvareaid=6861512,奔驰
456,新能源,2026-03,13,4776,微蓝6,,11.28-16.89万,https://www.autohome.com.cn/4776/#pvareaid=6861512,public/autohome_energy/hezi/images/456/13_12_微蓝6.png,https://www.autohome.com.cn/4776/#pvareaid=6861512,别克
456,新能源,2026-03,14,6640,奔驰EQE,,47.80-62.70万,https://www.autohome.com.cn/6640/#pvareaid=6861512,public/autohome_energy/hezi/images/456/14_13_奔驰EQE.png,https://www.autohome.com.cn/6640/#pvareaid=6861512,奔驰
456,新能源,2026-03,15,4904,帕萨特插电混动,,,https://www.autohome.com.cn/4904/#pvareaid=6861512,public/autohome_energy/hezi/images/456/15_14_帕萨特插电混动.png,https://www.autohome.com.cn/4904/#pvareaid=6861512,大众
456,新能源,2026-03,16,4864,沃尔沃S90插电式混动,,49.99-61.39万,https://www.autohome.com.cn/4864/#pvareaid=6861512,public/autohome_energy/hezi/images/456/16_15_沃尔沃S90插电式混动.png,https://www.autohome.com.cn/4864/#pvareaid=6861512,沃尔沃
456,新能源,2026-03,17,7407,灵悉L,,14.98-15.58万,https://www.autohome.com.cn/7407/#pvareaid=6861512,public/autohome_energy/hezi/images/456/17_16_灵悉L.png,https://www.autohome.com.cn/7407/#pvareaid=6861512,灵悉
456,新能源,2026-03,18,7208,大众ID.7 VIZZION,,22.78-26.28万,https://www.autohome.com.cn/7208/#pvareaid=6861512,public/autohome_energy/hezi/images/456/18_17_大众ID_7_VIZZION.png,https://www.autohome.com.cn/7208/#pvareaid=6861512,大众
456,新能源,2026-03,19,4350,宝马5系新能源,,49.69-69.86万,https://www.autohome.com.cn/4350/#pvareaid=6861512,public/autohome_energy/hezi/images/456/19_18_宝马5系新能源.png,https://www.autohome.com.cn/4350/#pvareaid=6861512,宝马
456,新能源,2026-03,20,7178,英仕派新能源,,,https://www.autohome.com.cn/7178/#pvareaid=6861512,public/autohome_energy/hezi/images/456/20_19_英仕派新能源.png,https://www.autohome.com.cn/7178/#pvareaid=6861512,本田
4,纯电动,2026-03,1,7925,奥迪E5 Sportback,2630.0,23.59-31.99万,https://www.autohome.com.cn/7925/#pvareaid=6861512,public/autohome_energy/hezi/images/4/1_0_奥迪E5_Sportback.png,https://www.autohome.com.cn/7925/#pvareaid=6861512,奥迪AUDI
4,纯电动,2026-03,2,7935,日产N7,1382.0,11.99-15.89万,https://www.autohome.com.cn/7935/#pvareaid=6861512,public/autohome_energy/hezi/images/4/2_1_日产N7.png,https://www.autohome.com.cn/7935/#pvareaid=6861512,日产
4,纯电动,2026-03,3,6544,宝马i3,1235.0,27.80-33.80万,https://www.autohome.com.cn/6544/#pvareaid=6861512,public/autohome_energy/hezi/images/4/3_2_宝马i3.png,https://www.autohome.com.cn/6544/#pvareaid=6861512,宝马
4,纯电动,2026-03,4,6903,丰田bZ3,,10.98-19.98万,https://www.autohome.com.cn/6903/#pvareaid=6861512,public/autohome_energy/hezi/images/4/4_3_丰田bZ3.png,https://www.autohome.com.cn/6903/#pvareaid=6861512,丰田
4,纯电动,2026-03,5,6265,大众ID.3,,12.99-15.59万,https://www.autohome.com.cn/6265/#pvareaid=6861512,public/autohome_energy/hezi/images/4/5_4_大众ID_3.png,https://www.autohome.com.cn/6265/#pvareaid=6861512,大众
4,纯电动,2026-03,6,7724,铂智7,,16.98-22.98万,https://www.autohome.com.cn/7724/#pvareaid=6861512,public/autohome_energy/hezi/images/4/6_5_铂智7.png,https://www.autohome.com.cn/7724/#pvareaid=6861512,丰田
4,纯电动,2026-03,7,7344,宝马i5,,36.80-53.99万,https://www.autohome.com.cn/7344/#pvareaid=6861512,public/autohome_energy/hezi/images/4/7_6_宝马i5.png,https://www.autohome.com.cn/7344/#pvareaid=6861512,宝马
4,纯电动,2026-03,8,8084,奔驰CLA新能源,,22.90-28.56万,https://www.autohome.com.cn/8084/#pvareaid=6861512,public/autohome_energy/hezi/images/4/8_7_奔驰CLA新能源.png,https://www.autohome.com.cn/8084/#pvareaid=6861512,奔驰
4,纯电动,2026-03,9,4776,微蓝6,,11.28-16.89万,https://www.autohome.com.cn/4776/#pvareaid=6861512,public/autohome_energy/hezi/images/4/9_8_微蓝6.png,https://www.autohome.com.cn/4776/#pvareaid=6861512,别克
4,纯电动,2026-03,10,6640,奔驰EQE,,47.80-62.70万,https://www.autohome.com.cn/6640/#pvareaid=6861512,public/autohome_energy/hezi/images/4/10_9_奔驰EQE.png,https://www.autohome.com.cn/6640/#pvareaid=6861512,奔驰
4,纯电动,2026-03,11,7407,灵悉L,,14.98-15.58万,https://www.autohome.com.cn/7407/#pvareaid=6861512,public/autohome_energy/hezi/images/4/11_10_灵悉L.png,https://www.autohome.com.cn/7407/#pvareaid=6861512,灵悉
4,纯电动,2026-03,12,7208,大众ID.7 VIZZION,,22.78-26.28万,https://www.autohome.com.cn/7208/#pvareaid=6861512,public/autohome_energy/hezi/images/4/12_11_大众ID_7_VIZZION.png,https://www.autohome.com.cn/7208/#pvareaid=6861512,大众
5,插电混动,2026-03,1,8243,日产N6,2665.0,10.39-12.99万,https://www.autohome.com.cn/8243/#pvareaid=6861512,public/autohome_energy/hezi/images/5/1_0_日产N6.png,https://www.autohome.com.cn/8243/#pvareaid=6861512,日产
5,插电混动,2026-03,2,7127,雅阁新能源,,,https://www.autohome.com.cn/7127/#pvareaid=6861512,public/autohome_energy/hezi/images/5/2_1_雅阁新能源.png,https://www.autohome.com.cn/7127/#pvareaid=6861512,本田
5,插电混动,2026-03,3,4904,帕萨特插电混动,,,https://www.autohome.com.cn/4904/#pvareaid=6861512,public/autohome_energy/hezi/images/5/3_2_帕萨特插电混动.png,https://www.autohome.com.cn/4904/#pvareaid=6861512,大众
5,插电混动,2026-03,4,4864,沃尔沃S90插电式混动,,49.99-61.39万,https://www.autohome.com.cn/4864/#pvareaid=6861512,public/autohome_energy/hezi/images/5/4_3_沃尔沃S90插电式混动.png,https://www.autohome.com.cn/4864/#pvareaid=6861512,沃尔沃
5,插电混动,2026-03,5,4350,宝马5系新能源,,49.69-69.86万,https://www.autohome.com.cn/4350/#pvareaid=6861512,public/autohome_energy/hezi/images/5/5_4_宝马5系新能源.png,https://www.autohome.com.cn/4350/#pvareaid=6861512,宝马
5,插电混动,2026-03,6,7178,英仕派新能源,,,https://www.autohome.com.cn/7178/#pvareaid=6861512,public/autohome_energy/hezi/images/5/6_5_英仕派新能源.png,https://www.autohome.com.cn/7178/#pvareaid=6861512,本田
6,混动增程,2026-03,1,7692,马自达EZ-6,1287.0,11.98-16.28万,https://www.autohome.com.cn/7692/#pvareaid=6861512,public/autohome_energy/hezi/images/6/1_0_马自达EZ-6.png,https://www.autohome.com.cn/7692/#pvareaid=6861512,马自达
6,混动增程,2026-03,2,8100,别克至境L7,,17.39-21.99万,https://www.autohome.com.cn/8100/#pvareaid=6861512,public/autohome_energy/hezi/images/6/2_1_别克至境L7.png,https://www.autohome.com.cn/8100/#pvareaid=6861512,别克
