rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
15,4962,亚洲龙,アバロン,8237.0,17.88-25.68万,https://www.autohome.com.cn/4962/#pvareaid=6861512,./images/by_series/4962_3f11ec49.png,https://www.autohome.com.cn/4962/#pvareaid=6861512,丰田,トヨタ
16,314,本田CR-V,CR-V,8102.0,18.59-24.99万,https://www.autohome.com.cn/314/#pvareaid=6861512,./images/by_series/314_0aee31f9.png,https://www.autohome.com.cn/314/#pvareaid=6861512,本田,ホンダ
17,448,轩逸,シルフィ,8051.0,7.99-17.49万,https://www.autohome.com.cn/448/#pvareaid=6861512,./images/by_series/448_5123687f.png,https://www.autohome.com.cn/448/#pvareaid=6861512,日产,日産
18,18,奥迪A6L,A6L,6992.0,33.69-55.89万,https://www.autohome.com.cn/18/#pvareaid=6861512,./images/by_series/18_094d1624.png,https://www.autohome.com.cn/18/#pvareaid=6861512,奥迪,Audi
19,4658,宝马X3,X3,6929.0,31.80-39.80万,https://www.autohome.com.cn/4658/#pvareaid=6861512,./images/by_series/4658_e45bfe63.png,https://www.autohome.com.cn/4658/#pvareaid=6861512,宝马,BMW
20,6272,赛那SIENNA,シエナ,6710.0,29.88-39.38万,https://www.autohome.com.cn/6272/#pvareaid=6861512,./images/by_series/6272_2915985e.png,https://www.autohome.com.cn/6272/#pvareaid=6861512,丰田,トヨタ
21,78,雅阁,アコード,6277.0,17.98-21.48万,https://www.autohome.com.cn/78/#pvareaid=6861512,./images/by_series/78_cb6c81c5.png,https://www.autohome.com.cn/78/#pvareaid=6861512,本田,ホンダ
22,3862,奔驰GLC,GLC,6000.0,35.18-46.28万,https://www.autohome.com.cn/3862/#pvareaid=6861512,./images/by_series/3862_4dc3db90.png,https://www.autohome.com.cn/3862/#pvareaid=6861512,奔驰,Mercedes-Benz
23,65,宝马5系,5シリーズ,5874.0,36.80-44.80万,https://www.autohome.com.cn/65/#pvareaid=6861512,./images/by_series/65_b36d38a9.png,https://www.autohome.com.cn/65/#pvareaid=6861512,宝马,BMW
24,4851,奥迪Q5L,Q5L,5788.0,32.28-39.98万,https://www.autohome.com.cn/4851/#pvareaid=6861512,./images/by_series/4851_eeb1b11e.png,https://www.autohome.com.cn/4851/#pvareaid=6861512,奥迪,Audi
25,3554,昂科威Plus,Envision Plus,5732.0,22.99-25.99万,https://www.autohome.com.cn/3554/#pvareaid=6861512,./images/by_series/3554_5674c06a.png,https://www.autohome.com.cn/3554/#pvareaid=6861512,别克,Buick
26,526,卡罗拉,カローラ,5543.0,11.68-15.58万,https://www.autohome.com.cn/526/#pvareaid=6861512,./images/by_series/526_00475b55.png,https://www.autohome.com.cn/526/#pvareaid=6861512,丰田,トヨタ
27,4745,途岳,トゥアレ (Tharu),5255.0,12.59-21.66万,https://www.autohome.com.cn/4745/#pvareaid=6861512,./images/by_series/4745_df3e78b5.png,https://www.autohome.com.cn/4745/#pvareaid=6861512,大众,Volkswagen
28,3170,奥迪A3,A3,5140.0,16.59-20.99万,https://www.autohome.com.cn/3170/#pvareaid=6861512,./images/by_series/3170_38faeff7.png,https://www.autohome.com.cn/3170/#pvareaid=6861512,奥迪,Audi
29,8510,别克至境E7,别克至境E7,4911.0,15.99-19.99万,https://www.autohome.com.cn/8510/#pvareaid=6861512,./images/by_series/8510_447f8e47.png,https://www.autohome.com.cn/8510/#pvareaid=6861512,别克,Buick
30,771,汉兰达,ハイランダー,4704.0,24.98-32.58万,https://www.autohome.com.cn/771/#pvareaid=6861512,./images/by_series/771_8530e9a0.png,https://www.autohome.com.cn/771/#pvareaid=6861512,丰田,トヨタ
31,5393,皓影,ブリーズ,4353.0,13.79-26.39万,https://www.autohome.com.cn/5393/#pvareaid=6861512,./images/by_series/5393_17d6451b.png,https://www.autohome.com.cn/5393/#pvareaid=6861512,本田,ホンダ
32,588,奔驰C级,Cクラス,4048.0,29.99-34.56万,https://www.autohome.com.cn/588/#pvareaid=6861512,./images/by_series/588_7509f242.png,https://www.autohome.com.cn/588/#pvareaid=6861512,奔驰,Mercedes-Benz
33,51,伊兰特,エラントラ (Elantra),3852.0,9.98-12.38万,https://www.autohome.com.cn/51/#pvareaid=6861512,./images/by_series/51_e56f1540.png,https://www.autohome.com.cn/51/#pvareaid=6861512,现代,Hyundai
34,6548,宝马X5,X5,3657.0,59.80-74.80万,https://www.autohome.com.cn/6548/#pvareaid=6861512,./images/by_series/6548_26178c20.png,https://www.autohome.com.cn/6548/#pvareaid=6861512,宝马,BMW
35,2561,宝马X1,X1,3558.0,25.80-28.80万,https://www.autohome.com.cn/2561/#pvareaid=6861512,./images/by_series/2561_61702513.png,https://www.autohome.com.cn/2561/#pvareaid=6861512,宝马,BMW
36,8459,日产NX8,日产NX8,3254.0,15.99-20.99万,https://www.autohome.com.cn/8459/#pvareaid=6861512,./images/by_series/8459_5a20e3bf.png,https://www.autohome.com.cn/8459/#pvareaid=6861512,日产,日産
37,2987,马自达CX-5,CX-5,3211.0,12.58-15.38万,https://www.autohome.com.cn/2987/#pvareaid=6861512,./images/by_series/2987_8cb6f069.png,https://www.autohome.com.cn/2987/#pvareaid=6861512,马自达,マツダ
38,834,君越,ラクロス (LaCrosse),3207.0,20.99-23.99万,https://www.autohome.com.cn/834/#pvareaid=6861512,./images/by_series/834_a1c296b6.png,https://www.autohome.com.cn/834/#pvareaid=6861512,别克,Buick
39,633,宝来,Bora,3061.0,8.29-11.39万,https://www.autohome.com.cn/633/#pvareaid=6861512,./images/by_series/633_16c748f6.png,https://www.autohome.com.cn/633/#pvareaid=6861512,大众,Volkswagen
40,8449,奥迪E7X,奥迪E7X,3007.0,26.98-35.98万,https://www.autohome.com.cn/8449/#pvareaid=6861512,./images/by_series/8449_3e125026.png,https://www.autohome.com.cn/8449/#pvareaid=6861512,奥迪AUDI,Audi
41,564,逍客,キャシュカイ,2988.0,12.59-17.49万,https://www.autohome.com.cn/564/#pvareaid=6861512,./images/by_series/564_d8648c7a.png,https://www.autohome.com.cn/564/#pvareaid=6861512,日产,日産
42,5138,捷达VS5,VS5,2930.0,8.79-12.19万,https://www.autohome.com.cn/5138/#pvareaid=6861512,./images/by_series/5138_6f2ac6c3.png,https://www.autohome.com.cn/5138/#pvareaid=6861512,捷达,Jetta
43,7717,马自达EZ-60,EZ-60,2929.0,11.99-16.69万,https://www.autohome.com.cn/7717/#pvareaid=6861512,./images/by_series/7717_479238dd.png,https://www.autohome.com.cn/7717/#pvareaid=6861512,马自达,マツダ
44,3989,凯迪拉克XT5,XT5,2779.0,37.99-45.99万,https://www.autohome.com.cn/3989/#pvareaid=6861512,./images/by_series/3989_d8580bba.png,https://www.autohome.com.cn/3989/#pvareaid=6861512,凯迪拉克,Cadillac
45,6030,皇冠陆放,クラウンクルーガー,2746.0,28.48-33.28万,https://www.autohome.com.cn/6030/#pvareaid=6861512,./images/by_series/6030_5b8c5f0d.png,https://www.autohome.com.cn/6030/#pvareaid=6861512,丰田,トヨタ
46,7855,奥迪A5L,A5L,2735.0,25.58-34.68万,https://www.autohome.com.cn/7855/#pvareaid=6861512,./images/by_series/7855_c5e59703.png,https://www.autohome.com.cn/7855/#pvareaid=6861512,奥迪,Audi
47,166,别克GL8,GL8,2638.0,19.99-36.99万,https://www.autohome.com.cn/166/#pvareaid=6861512,./images/by_series/166_cd77020e.png,https://www.autohome.com.cn/166/#pvareaid=6861512,别克,Buick
48,7692,马自达EZ-6,EZ-6,2586.0,11.98-16.28万,https://www.autohome.com.cn/7692/#pvareaid=6861512,./images/by_series/7692_5691f4b9.png,https://www.autohome.com.cn/7692/#pvareaid=6861512,马自达,マツダ
49,6672,格瑞维亚,グランビア,2426.0,29.98-39.98万,https://www.autohome.com.cn/6672/#pvareaid=6861512,./images/by_series/6672_4261d4b4.png,https://www.autohome.com.cn/6672/#pvareaid=6861512,丰田,トヨタ
50,634,天籁,ティアナ,2376.0,13.99-23.98万,https://www.autohome.com.cn/634/#pvareaid=6861512,./images/by_series/634_0a4c7356.png,https://www.autohome.com.cn/634/#pvareaid=6861512,日产,日産
51,7201,赛图斯,セルトス (Seltos),2337.0,10.99-15.99万,https://www.autohome.com.cn/7201/#pvareaid=6861512,./images/by_series/7201_e9134795.png,https://www.autohome.com.cn/7201/#pvareaid=6861512,起亚,Kia
52,7658,别克GL8新能源,GL8 EV,2255.0,22.99-39.99万,https://www.autohome.com.cn/7658/#pvareaid=6861512,./images/by_series/7658_8572c695.png,https://www.autohome.com.cn/7658/#pvareaid=6861512,别克,Buick
53,2951,奥迪Q3,Q3,2245.0,25.18-29.68万,https://www.autohome.com.cn/2951/#pvareaid=6861512,./images/by_series/2951_814b4a05.png,https://www.autohome.com.cn/2951/#pvareaid=6861512,奥迪,Audi
54,6738,揽巡,ランシュン (Lanxun),2168.0,25.99-29.99万,https://www.autohome.com.cn/6738/#pvareaid=6861512,./images/by_series/6738_78e63bc2.png,https://www.autohome.com.cn/6738/#pvareaid=6861512,大众,Volkswagen
55,7724,铂智7,bZ7,2108.0,16.98-22.98万,https://www.autohome.com.cn/7724/#pvareaid=6861512,./images/by_series/7724_a2db921a.png,https://www.autohome.com.cn/7724/#pvareaid=6861512,丰田,トヨタ
56,8092,ID.ERA 9X,ID.ERA 9X,2045.0,30.98-35.98万,https://www.autohome.com.cn/8092/#pvareaid=6861512,./images/by_series/8092_61805e26.png,https://www.autohome.com.cn/8092/#pvareaid=6861512,大众,Volkswagen
57,5137,捷达VA3,VA3,2002.0,6.78-9.48万,https://www.autohome.com.cn/5137/#pvareaid=6861512,./images/by_series/5137_54157d81.png,https://www.autohome.com.cn/5137/#pvareaid=6861512,捷达,Jetta
58,8138,沃尔沃XC70插电式混动,XC70 PHEV,1843.0,41.19-49.69万,https://www.autohome.com.cn/8138/#pvareaid=6861512,./images/by_series/8138_4dc80f29.png,https://www.autohome.com.cn/8138/#pvareaid=6861512,沃尔沃,Volvo
59,692,奥迪A4L,A4L,1798.0,28.98-36.28万,https://www.autohome.com.cn/692/#pvareaid=6861512,./images/by_series/692_ee8427b1.png,https://www.autohome.com.cn/692/#pvareaid=6861512,奥迪,Audi
60,6903,丰田bZ3,Toyota bZ3,1774.0,10.98-19.98万,https://www.autohome.com.cn/6903/#pvareaid=6861512,./images/by_series/6903_174ce9ed.png,https://www.autohome.com.cn/6903/#pvareaid=6861512,丰田,トヨタ
61,3158,沃尔沃S60,S60,1715.0,30.69-38.49万,https://www.autohome.com.cn/3158/#pvareaid=6861512,./images/by_series/3158_f5e74f36.png,https://www.autohome.com.cn/3158/#pvareaid=6861512,沃尔沃,Volvo
62,5349,凯迪拉克CT5,CT5,1638.0,28.99-34.59万,https://www.autohome.com.cn/5349/#pvareaid=6861512,./images/by_series/5349_1cbab907.png,https://www.autohome.com.cn/5349/#pvareaid=6861512,凯迪拉克,Cadillac
63,4824,奕跑,Stonic,1578.0,7.98-8.38万,https://www.autohome.com.cn/4824/#pvareaid=6861512,./images/by_series/4824_438ba59a.png,https://www.autohome.com.cn/4824/#pvareaid=6861512,起亚,Kia
64,4809,英仕派,インスパイア,1557.0,18.28-21.38万,https://www.autohome.com.cn/4809/#pvareaid=6861512,./images/by_series/4809_f6fb5f02.png,https://www.autohome.com.cn/4809/#pvareaid=6861512,本田,ホンダ
65,656,奇骏,エクストレイル,1487.0,16.08-26.29万,https://www.autohome.com.cn/656/#pvareaid=6861512,./images/by_series/656_9260b410.png,https://www.autohome.com.cn/656/#pvareaid=6861512,日产,日産
66,8160,捷达VS8,VS8,1442.0,11.99-13.79万,https://www.autohome.com.cn/8160/#pvareaid=6861512,./images/by_series/8160_2e001ecf.png,https://www.autohome.com.cn/8160/#pvareaid=6861512,捷达,Jetta
67,7737,奔驰GLC新能源,奔驰GLC新能源,1436.0,33.98-51.80万,https://www.autohome.com.cn/7737/#pvareaid=6861512,./images/by_series/7737_8f207b73.png,https://www.autohome.com.cn/7737/#pvareaid=6861512,奔驰,Mercedes-Benz
68,8243,日产N6,N6,1388.0,10.39-12.99万,https://www.autohome.com.cn/8243/#pvareaid=6861512,./images/by_series/8243_8f3a9068.png,https://www.autohome.com.cn/8243/#pvareaid=6861512,日产,日産
69,117,蒙迪欧,モンデオ (Mondeo),1385.0,14.98-22.98万,https://www.autohome.com.cn/117/#pvareaid=6861512,./images/by_series/117_cbdf773a.png,https://www.autohome.com.cn/117/#pvareaid=6861512,福特,Ford
70,2886,起亚K3,K3,1301.0,11.29-14.39万,https://www.autohome.com.cn/2886/#pvareaid=6861512,./images/by_series/2886_44fefd73.png,https://www.autohome.com.cn/2886/#pvareaid=6861512,起亚,Kia
71,3615,锐界,エッジ (Edge),1284.0,22.98-30.98万,https://www.autohome.com.cn/3615/#pvareaid=6861512,./images/by_series/3615_56294e48.png,https://www.autohome.com.cn/3615/#pvareaid=6861512,福特,Ford
72,6825,本田HR-V,Honda HR-V,1271.0,10.99-12.59万,https://www.autohome.com.cn/6825/#pvareaid=6861512,./images/by_series/6825_b636bb3c.png,https://www.autohome.com.cn/6825/#pvareaid=6861512,本田,ホンダ
73,7935,日产N7,N7,1260.0,11.99-15.89万,https://www.autohome.com.cn/7935/#pvareaid=6861512,./images/by_series/7935_3280196e.png,https://www.autohome.com.cn/7935/#pvareaid=6861512,日产,日産
74,164,君威,リーガル (Regal),1154.0,15.98-17.58万,https://www.autohome.com.cn/164/#pvareaid=6861512,./images/by_series/164_8d977a57.png,https://www.autohome.com.cn/164/#pvareaid=6861512,别克,Buick
75,4674,T-ROC探歌,T-ROC,1113.0,13.89-15.87万,https://www.autohome.com.cn/4674/#pvareaid=6861512,./images/by_series/4674_2e001ecf.png,https://www.autohome.com.cn/4674/#pvareaid=6861512,大众,Volkswagen
76,7628,与众06,与众06,1102.0,14.99-15.99万,https://www.autohome.com.cn/7628/#pvareaid=6861512,./images/by_series/7628_2e001ecf.png,https://www.autohome.com.cn/7628/#pvareaid=6861512,大众,Volkswagen
77,358,途胜,ツーソン (Tucson),1092.0,16.98-18.68万,https://www.autohome.com.cn/358/#pvareaid=6861512,./images/by_series/358_2e001ecf.png,https://www.autohome.com.cn/358/#pvareaid=6861512,现代,Hyundai
78,135,思域,シビック,1076.0,9.79-17.79万,https://www.autohome.com.cn/135/#pvareaid=6861512,./images/by_series/135_9e258587.png,https://www.autohome.com.cn/135/#pvareaid=6861512,本田,ホンダ
79,3457,凌渡,ラモンド (Lamando),1070.0,15.09-19.59万,https://www.autohome.com.cn/3457/#pvareaid=6861512,./images/by_series/3457_5b099dd4.png,https://www.autohome.com.cn/3457/#pvareaid=6861512,大众,Volkswagen
80,7873,别克至境世家,Envista Estate,1041.0,41.99-48.99万,https://www.autohome.com.cn/7873/#pvareaid=6861512,./images/by_series/7873_2e70f3e1.png,https://www.autohome.com.cn/7873/#pvareaid=6861512,别克,Buick
81,46,普拉多,ランドクルーザープラド,1034.0,44.98-55.98万,https://www.autohome.com.cn/46/#pvareaid=6861512,./images/by_series/46_73363967.png,https://www.autohome.com.cn/46/#pvareaid=6861512,丰田,トヨタ
82,6544,宝马i3,i3,1000.0,27.80-33.80万,https://www.autohome.com.cn/6544/#pvareaid=6861512,./images/by_series/6544_35f34a88.png,https://www.autohome.com.cn/6544/#pvareaid=6861512,宝马,BMW
83,4232,途昂,テラモント (Teramont),,28.90-35.99万,https://www.autohome.com.cn/4232/#pvareaid=6861512,./images/by_series/4232_cb9172be.png,https://www.autohome.com.cn/4232/#pvareaid=6861512,大众,Volkswagen
84,871,高尔夫,ゴルフ (Golf),,12.99-15.89万,https://www.autohome.com.cn/871/#pvareaid=6861512,./images/by_series/871_6ae069be.png,https://www.autohome.com.cn/871/#pvareaid=6861512,大众,Volkswagen
85,8312,与众07,与众07,,12.99-13.99万,https://www.autohome.com.cn/8312/#pvareaid=6861512,./images/by_series/8312_8204e177.png,https://www.autohome.com.cn/8312/#pvareaid=6861512,大众,Volkswagen
86,6369,smart精灵#1,smart #1,,15.29-24.99万,https://www.autohome.com.cn/6369/#pvareaid=6861512,./images/by_series/6369_b79fbdf2.png,https://www.autohome.com.cn/6369/#pvareaid=6861512,smart,smart
87,6118,库斯途,クストス (Custo),,16.98-22.08万,https://www.autohome.com.cn/6118/#pvareaid=6861512,./images/by_series/6118_1b3f5682.png,https://www.autohome.com.cn/6118/#pvareaid=6861512,现代,Hyundai
88,880,奥德赛,オデッセイ,,23.58-32.88万,https://www.autohome.com.cn/880/#pvareaid=6861512,./images/by_series/880_2a75c5a0.png,https://www.autohome.com.cn/880/#pvareaid=6861512,本田,ホンダ
89,5348,奔驰GLB,GLB,,27.39-31.19万,https://www.autohome.com.cn/5348/#pvareaid=6861512,./images/by_series/5348_2994bc97.png,https://www.autohome.com.cn/5348/#pvareaid=6861512,奔驰,Mercedes-Benz
90,7223,宝马iX1,iX1,,22.80-26.80万,https://www.autohome.com.cn/7223/#pvareaid=6861512,./images/by_series/7223_e0f106f6.png,https://www.autohome.com.cn/7223/#pvareaid=6861512,宝马,BMW
91,3411,沃尔沃XC60,XC60,,39.69-47.49万,https://www.autohome.com.cn/3411/#pvareaid=6861512,./images/by_series/3411_0fc833b8.png,https://www.autohome.com.cn/3411/#pvareaid=6861512,沃尔沃,Volvo
92,3521,揽胜极光,Range Rover Evoque,,42.98-47.58万,https://www.autohome.com.cn/3521/#pvareaid=6861512,./images/by_series/3521_85f53232.png,https://www.autohome.com.cn/3521/#pvareaid=6861512,路虎,路虎
93,7082,马自达CX-50行也,CX-50,,13.98-23.98万,https://www.autohome.com.cn/7082/#pvareaid=6861512,./images/by_series/7082_08c232d2.png,https://www.autohome.com.cn/7082/#pvareaid=6861512,马自达,マツダ
94,7817,奥迪A5L Sportback,A5L Sportback,,27.99-39.99万,https://www.autohome.com.cn/7817/#pvareaid=6861512,./images/by_series/7817_08b306e9.png,https://www.autohome.com.cn/7817/#pvareaid=6861512,奥迪,Audi
95,5556,探险者,Explorer,,30.98-39.98万,https://www.autohome.com.cn/5556/#pvareaid=6861512,./images/by_series/5556_7d6a12eb.png,https://www.autohome.com.cn/5556/#pvareaid=6861512,福特,Ford
96,8100,别克至境L7,Envista L7,,17.39-21.99万,https://www.autohome.com.cn/8100/#pvareaid=6861512,./images/by_series/8100_89d22e44.png,https://www.autohome.com.cn/8100/#pvareaid=6861512,别克,Buick
97,6853,狮铂拓界,Explorer,,15.49-23.78万,https://www.autohome.com.cn/6853/#pvareaid=6861512,./images/by_series/6853_ffcc924b.png,https://www.autohome.com.cn/6853/#pvareaid=6861512,起亚,Kia
98,4856,凯迪拉克XT4,XT4,,22.97-27.57万,https://www.autohome.com.cn/4856/#pvareaid=6861512,./images/by_series/4856_2d410bb1.png,https://www.autohome.com.cn/4856/#pvareaid=6861512,凯迪拉克,Cadillac
99,6477,林肯Z,Lincoln Zephyr,,23.58-36.58万,https://www.autohome.com.cn/6477/#pvareaid=6861512,./images/by_series/6477_9113a749.png,https://www.autohome.com.cn/6477/#pvareaid=6861512,林肯,Lincoln
100,6265,大众ID.3,ID.3,,12.99-15.59万,https://www.autohome.com.cn/6265/#pvareaid=6861512,./images/by_series/6265_ef4e5f90.png,https://www.autohome.com.cn/6265/#pvareaid=6861512,大众,Volkswagen
101,905,一汽-大众CC,CC,,22.49-24.99万,https://www.autohome.com.cn/905/#pvareaid=6861512,./images/by_series/905_ca799757.png,https://www.autohome.com.cn/905/#pvareaid=6861512,大众,Volkswagen
102,4776,微蓝6,Velite 6,,11.28-16.89万,https://www.autohome.com.cn/4776/#pvareaid=6861512,./images/by_series/4776_d5ace838.png,https://www.autohome.com.cn/4776/#pvareaid=6861512,别克,Buick
103,7413,奥迪Q6L e-tron,奥迪Q6L e-tron,,27.98-39.98万,https://www.autohome.com.cn/7413/#pvareaid=6861512,./images/by_series/7413_c71263ec.png,https://www.autohome.com.cn/7413/#pvareaid=6861512,奥迪,Audi
104,7713,丰田bZ5,bZ5,,12.98-19.98万,https://www.autohome.com.cn/7713/#pvareaid=6861512,./images/by_series/7713_d4bfe7a3.png,https://www.autohome.com.cn/7713/#pvareaid=6861512,丰田,トヨタ
105,6120,凡尔赛C5 X,C5 X,,10.17-18.67万,https://www.autohome.com.cn/6120/#pvareaid=6861512,./images/by_series/6120_21c005db.png,https://www.autohome.com.cn/6120/#pvareaid=6861512,雪铁龙,Citroën
106,5757,航海家,ノーチラス (Nautilus),,30.58-46.88万,https://www.autohome.com.cn/5757/#pvareaid=6861512,./images/by_series/5757_846be2ac.png,https://www.autohome.com.cn/5757/#pvareaid=6861512,林肯,Lincoln
107,7684,smart精灵#5,smart #5,,18.99-37.99万,https://www.autohome.com.cn/7684/#pvareaid=6861512,./images/by_series/7684_75477fb3.png,https://www.autohome.com.cn/7684/#pvareaid=6861512,smart,smart
108,3751,威朗,ヴェイラン (Verano),,12.89-15.89万,https://www.autohome.com.cn/3751/#pvareaid=6861512,./images/by_series/3751_2e001ecf.png,https://www.autohome.com.cn/3751/#pvareaid=6861512,别克,Buick
109,5062,迈腾 PHEV,迈腾 PHEV,,19.99-22.49万,https://www.autohome.com.cn/5062/#pvareaid=6861512,./images/by_series/5062_2e001ecf.png,https://www.autohome.com.cn/5062/#pvareaid=6861512,大众,Volkswagen
110,7520,铂智4X,铂智4X,,17.98-23.88万,https://www.autohome.com.cn/7520/#pvareaid=6861512,./images/by_series/7520_2e001ecf.png,https://www.autohome.com.cn/7520/#pvareaid=6861512,丰田,トヨタ
111,5193,捷达VS7,捷达VS7,,9.79-12.09万,https://www.autohome.com.cn/5193/#pvareaid=6861512,./images/by_series/5193_2e001ecf.png,https://www.autohome.com.cn/5193/#pvareaid=6861512,捷达,Jetta
112,2649,索纳塔,ソナタ (Sonata),,13.98-17.38万,https://www.autohome.com.cn/2649/#pvareaid=6861512,./images/by_series/2649_2e001ecf.png,https://www.autohome.com.cn/2649/#pvareaid=6861512,现代,Hyundai
113,7827,宝马2系,2シリーズ,,20.80-22.80万,https://www.autohome.com.cn/7827/#pvareaid=6861512,./images/by_series/7827_2e001ecf.png,https://www.autohome.com.cn/7827/#pvareaid=6861512,宝马,BMW
114,4904,帕萨特插电混动,パサート PHEV (Passat PHEV),,21.59-25.59万,https://www.autohome.com.cn/4904/#pvareaid=6861512,./images/by_series/4904_fd4e11ef.png,https://www.autohome.com.cn/4904/#pvareaid=6861512,大众,Volkswagen
115,8710,探岳L PHEV,探岳L PHEV,,21.79-22.99万,https://www.autohome.com.cn/8710/#pvareaid=6861512,./images/by_series/8710_197d5245.png,https://www.autohome.com.cn/8710/#pvareaid=6861512,大众,Volkswagen
116,813,福瑞迪,フォルテ (Forte),,7.88-13.98万,https://www.autohome.com.cn/813/#pvareaid=6861512,./images/by_series/813_e7b862d4.png,https://www.autohome.com.cn/813/#pvareaid=6861512,起亚,Kia
117,4206,沃尔沃S90,S90,,40.69-50.59万,https://www.autohome.com.cn/4206/#pvareaid=6861512,./images/by_series/4206_fae92ef2.png,https://www.autohome.com.cn/4206/#pvareaid=6861512,沃尔沃,Volvo
118,3294,马自达3 昂克赛拉,Mazda3 Axela,,8.99-18.99万,https://www.autohome.com.cn/3294/#pvareaid=6861512,./images/by_series/3294_d4644017.png,https://www.autohome.com.cn/3294/#pvareaid=6861512,马自达,マツダ
119,3460,缤智,Vezel,,11.98-13.58万,https://www.autohome.com.cn/3460/#pvareaid=6861512,./images/by_series/3460_9aa42311.png,https://www.autohome.com.cn/3460/#pvareaid=6861512,本田,ホンダ
120,5385,冒险家,Escape,,23.58-34.58万,https://www.autohome.com.cn/5385/#pvareaid=6861512,./images/by_series/5385_627ecd0a.png,https://www.autohome.com.cn/5385/#pvareaid=6861512,林肯,Lincoln
121,4102,冠道,Avancier,,23.98-29.28万,https://www.autohome.com.cn/4102/#pvareaid=6861512,./images/by_series/4102_e40e5e6f.png,https://www.autohome.com.cn/4102/#pvareaid=6861512,本田,ホンダ
122,7396,探陆,Talagon,,21.98-30.18万,https://www.autohome.com.cn/7396/#pvareaid=6861512,./images/by_series/7396_16c6f285.png,https://www.autohome.com.cn/7396/#pvareaid=6861512,日产,日産
123,987,标致408,Peugeot 408,,10.97-11.87万,https://www.autohome.com.cn/987/#pvareaid=6861512,./images/by_series/987_e3f91e05.png,https://www.autohome.com.cn/987/#pvareaid=6861512,标致,标致
124,5245,揽境,Talagon,,26.99-29.99万,https://www.autohome.com.cn/5245/#pvareaid=6861512,./images/by_series/5245_5127cb38.png,https://www.autohome.com.cn/5245/#pvareaid=6861512,大众,Volkswagen
