rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
41,6030,皇冠陆放,クラウンクルーガー,5075,28.48-33.28万,https://www.autohome.com.cn/6030/#pvareaid=6861512,./images/by_series/6030_5b8c5f0d.png,https://www.autohome.com.cn/6030/#pvareaid=6861512,丰田,トヨタ
42,834,君越,ラクロス (LaCrosse),4454,20.99-23.99万,https://www.autohome.com.cn/834/#pvareaid=6861512,./images/by_series/834_a1c296b6.png,https://www.autohome.com.cn/834/#pvareaid=6861512,别克,Buick
43,7658,别克GL8新能源,GL8 EV,4440,22.99-39.99万,https://www.autohome.com.cn/7658/#pvareaid=6861512,./images/by_series/7658_8572c695.png,https://www.autohome.com.cn/7658/#pvareaid=6861512,别克,Buick
44,2561,宝马X1,X1,4316,25.80-28.80万,https://www.autohome.com.cn/2561/#pvareaid=6861512,./images/by_series/2561_61702513.png,https://www.autohome.com.cn/2561/#pvareaid=6861512,宝马,BMW
45,3989,凯迪拉克XT5,XT5,4193,37.99-45.99万,https://www.autohome.com.cn/3989/#pvareaid=6861512,./images/by_series/3989_d8580bba.png,https://www.autohome.com.cn/3989/#pvareaid=6861512,凯迪拉克,Cadillac
46,4809,英仕派,インスパイア,4136,18.28-21.38万,https://www.autohome.com.cn/4809/#pvareaid=6861512,./images/by_series/4809_f6fb5f02.png,https://www.autohome.com.cn/4809/#pvareaid=6861512,本田,ホンダ
47,7935,日产N7,N7,4016,11.99-15.89万,https://www.autohome.com.cn/7935/#pvareaid=6861512,./images/by_series/7935_e8981e06.png,https://www.autohome.com.cn/7935/#pvareaid=6861512,日产,日産
48,5138,捷达VS5,VS5,3799,8.79-12.19万,https://www.autohome.com.cn/5138/#pvareaid=6861512,./images/by_series/5138_6f2ac6c3.png,https://www.autohome.com.cn/5138/#pvareaid=6861512,捷达,Jetta
49,3411,沃尔沃XC60,XC60,3796,39.69-47.49万,https://www.autohome.com.cn/3411/#pvareaid=6861512,./images/by_series/3411_f9887684.png,https://www.autohome.com.cn/3411/#pvareaid=6861512,沃尔沃,Volvo
50,166,别克GL8,GL8,3720,19.99-36.99万,https://www.autohome.com.cn/166/#pvareaid=6861512,./images/by_series/166_cd77020e.png,https://www.autohome.com.cn/166/#pvareaid=6861512,别克,Buick
51,634,天籁,ティアナ,3700,13.99-23.98万,https://www.autohome.com.cn/634/#pvareaid=6861512,./images/by_series/634_511e0b9a.png,https://www.autohome.com.cn/634/#pvareaid=6861512,日产,日産
52,3457,凌渡,ラモンド (Lamando),3626,15.09-19.59万,https://www.autohome.com.cn/3457/#pvareaid=6861512,./images/by_series/3457_5b099dd4.png,https://www.autohome.com.cn/3457/#pvareaid=6861512,大众,Volkswagen
53,135,思域,シビック,3514,9.79-17.99万,https://www.autohome.com.cn/135/#pvareaid=6861512,./images/by_series/135_9e258587.png,https://www.autohome.com.cn/135/#pvareaid=6861512,本田,ホンダ
54,8100,别克至境L7,Envista L7,3504,17.39-21.99万,https://www.autohome.com.cn/8100/#pvareaid=6861512,./images/by_series/8100_89d22e44.png,https://www.autohome.com.cn/8100/#pvareaid=6861512,别克,Buick
55,4674,T-ROC探歌,T-ROC,3443,13.89-15.87万,https://www.autohome.com.cn/4674/#pvareaid=6861512,./images/by_series/4674_56e78678.png,https://www.autohome.com.cn/4674/#pvareaid=6861512,大众,Volkswagen
56,7717,马自达EZ-60,EZ-60,3377,11.99-16.69万,https://www.autohome.com.cn/7717/#pvareaid=6861512,./images/by_series/7717_479238dd.png,https://www.autohome.com.cn/7717/#pvareaid=6861512,马自达,マツダ
57,2987,马自达CX-5,CX-5,3176,12.58-15.38万,https://www.autohome.com.cn/2987/#pvareaid=6861512,./images/by_series/2987_8cb6f069.png,https://www.autohome.com.cn/2987/#pvareaid=6861512,马自达,マツダ
58,5349,凯迪拉克CT5,CT5,3142,28.99-34.59万,https://www.autohome.com.cn/5349/#pvareaid=6861512,./images/by_series/5349_32de00fe.png,https://www.autohome.com.cn/5349/#pvareaid=6861512,凯迪拉克,Cadillac
59,2951,奥迪Q3,Q3,3098,25.18-29.68万,https://www.autohome.com.cn/2951/#pvareaid=6861512,./images/by_series/2951_814b4a05.png,https://www.autohome.com.cn/2951/#pvareaid=6861512,奥迪,Audi
60,117,蒙迪欧,モンデオ (Mondeo),3081,14.98-22.98万,https://www.autohome.com.cn/117/#pvareaid=6861512,./images/by_series/117_cbdf773a.png,https://www.autohome.com.cn/117/#pvareaid=6861512,福特,Ford
61,164,君威,リーガル (Regal),3030,15.98-17.58万,https://www.autohome.com.cn/164/#pvareaid=6861512,./images/by_series/164_8d977a57.png,https://www.autohome.com.cn/164/#pvareaid=6861512,别克,Buick
62,4232,途昂,テラモント (Teramont),2534,28.90-35.99万,https://www.autohome.com.cn/4232/#pvareaid=6861512,./images/by_series/4232_8b6e4870.png,https://www.autohome.com.cn/4232/#pvareaid=6861512,大众,Volkswagen
63,6738,揽巡,ランシュン (Lanxun),2288,24.29-29.99万,https://www.autohome.com.cn/6738/#pvareaid=6861512,./images/by_series/6738_78e63bc2.png,https://www.autohome.com.cn/6738/#pvareaid=6861512,大众,Volkswagen
64,3615,锐界,エッジ (Edge),2271,22.98-30.98万,https://www.autohome.com.cn/3615/#pvareaid=6861512,./images/by_series/3615_56294e48.png,https://www.autohome.com.cn/3615/#pvareaid=6861512,福特,Ford
65,6265,大众ID.3,ID.3,2258,12.99-15.59万,https://www.autohome.com.cn/6265/#pvareaid=6861512,./images/by_series/6265_ef4e5f90.png,https://www.autohome.com.cn/6265/#pvareaid=6861512,大众,Volkswagen
66,871,高尔夫,ゴルフ (Golf),2256,12.99-15.89万,https://www.autohome.com.cn/871/#pvareaid=6861512,./images/by_series/871_e4c9c82f.png,https://www.autohome.com.cn/871/#pvareaid=6861512,大众,Volkswagen
67,358,途胜,ツーソン (Tucson),2191,15.98-20.78万,https://www.autohome.com.cn/358/#pvareaid=6861512,./images/by_series/358_184ae2c7.png,https://www.autohome.com.cn/358/#pvareaid=6861512,现代,Hyundai
68,6903,丰田bZ3,Toyota bZ3,2118,10.98-19.98万,https://www.autohome.com.cn/6903/#pvareaid=6861512,./images/by_series/6903_174ce9ed.png,https://www.autohome.com.cn/6903/#pvareaid=6861512,丰田,トヨタ
69,7201,赛图斯,セルトス (Seltos),2095,10.99-15.99万,https://www.autohome.com.cn/7201/#pvareaid=6861512,./images/by_series/7201_d1e3a3fd.png,https://www.autohome.com.cn/7201/#pvareaid=6861512,起亚,Kia
70,5137,捷达VA3,VA3,2003,6.78-9.48万,https://www.autohome.com.cn/5137/#pvareaid=6861512,./images/by_series/5137_54157d81.png,https://www.autohome.com.cn/5137/#pvareaid=6861512,捷达,Jetta
71,3158,沃尔沃S60,S60,1981,30.69-38.49万,https://www.autohome.com.cn/3158/#pvareaid=6861512,./images/by_series/3158_f5e74f36.png,https://www.autohome.com.cn/3158/#pvareaid=6861512,沃尔沃,Volvo
72,7817,奥迪A5L Sportback,A5L Sportback,1920,27.99-39.99万,https://www.autohome.com.cn/7817/#pvareaid=6861512,./images/by_series/7817_578e6dfe.png,https://www.autohome.com.cn/7817/#pvareaid=6861512,奥迪,Audi
73,46,普拉多,ランドクルーザープラド,1830,44.98-55.98万,https://www.autohome.com.cn/46/#pvareaid=6861512,./images/by_series/46_46582c2c.png,https://www.autohome.com.cn/46/#pvareaid=6861512,丰田,トヨタ
74,6853,狮铂拓界,Explorer,1801,15.49-23.78万,https://www.autohome.com.cn/6853/#pvareaid=6861512,./images/by_series/6853_ffcc924b.png,https://www.autohome.com.cn/6853/#pvareaid=6861512,起亚,Kia
75,7925,奥迪E5 Sportback,E5 Sportback,1800,23.59-31.99万,https://www.autohome.com.cn/7925/#pvareaid=6861512,./images/by_series/7925_091fbf34.png,https://www.autohome.com.cn/7925/#pvareaid=6861512,奥迪AUDI,Audi
76,6544,宝马i3,i3,1721,27.80-33.80万,https://www.autohome.com.cn/6544/#pvareaid=6861512,./images/by_series/6544_9cdf73f5.png,https://www.autohome.com.cn/6544/#pvareaid=6861512,宝马,BMW
77,5193,捷达VS7,捷达VS7,1699,9.79-12.09万,https://www.autohome.com.cn/5193/#pvareaid=6861512,./images/by_series/5193_d4771a2e.png,https://www.autohome.com.cn/5193/#pvareaid=6861512,捷达,Jetta
78,7692,马自达EZ-6,EZ-6,1665,11.98-16.28万,https://www.autohome.com.cn/7692/#pvareaid=6861512,./images/by_series/7692_5691f4b9.png,https://www.autohome.com.cn/7692/#pvareaid=6861512,马自达,マツダ
79,6975,奔驰EQE SUV,EQE SUV,1661,48.60-63.06万,https://www.autohome.com.cn/6975/#pvareaid=6861512,./images/by_series/6975_0017903a.png,https://www.autohome.com.cn/6975/#pvareaid=6861512,奔驰,Mercedes-Benz
80,5785,ID.4 CROZZ,ID.4 CROZZ,1629,14.99-20.76万,https://www.autohome.com.cn/5785/#pvareaid=6861512,./images/by_series/5785_3170affb.png,https://www.autohome.com.cn/5785/#pvareaid=6861512,大众,Volkswagen
81,6640,奔驰EQE,奔驰EQE,1563,47.80-62.70万,https://www.autohome.com.cn/6640/#pvareaid=6861512,./images/by_series/6640_29314d4c.png,https://www.autohome.com.cn/6640/#pvareaid=6861512,奔驰,Mercedes-Benz
82,4206,沃尔沃S90,S90,1448,40.69-50.59万,https://www.autohome.com.cn/4206/#pvareaid=6861512,./images/by_series/4206_f6a86c0a.png,https://www.autohome.com.cn/4206/#pvareaid=6861512,沃尔沃,Volvo
83,8160,捷达VS8,VS8,1439,11.99-13.79万,https://www.autohome.com.cn/8160/#pvareaid=6861512,./images/by_series/8160_879eb469.png,https://www.autohome.com.cn/8160/#pvareaid=6861512,捷达,Jetta
84,6369,smart精灵#1,smart #1,1412,15.49-24.99万,https://www.autohome.com.cn/6369/#pvareaid=6861512,./images/by_series/6369_605a2169.png,https://www.autohome.com.cn/6369/#pvareaid=6861512,smart,smart
85,6118,库斯途,クストス (Custo),1406,16.98-22.08万,https://www.autohome.com.cn/6118/#pvareaid=6861512,./images/by_series/6118_1b3f5682.png,https://www.autohome.com.cn/6118/#pvareaid=6861512,现代,Hyundai
86,5348,奔驰GLB,GLB,1405,27.39-31.19万,https://www.autohome.com.cn/5348/#pvareaid=6861512,./images/by_series/5348_2994bc97.png,https://www.autohome.com.cn/5348/#pvareaid=6861512,奔驰,Mercedes-Benz
87,3462,雷凌,レビン,1403,11.38-14.88万,https://www.autohome.com.cn/3462/#pvareaid=6861512,./images/by_series/3462_974c6da4.png,https://www.autohome.com.cn/3462/#pvareaid=6861512,丰田,トヨタ
88,8084,奔驰CLA新能源,CLA EV,1369,22.90-28.56万,https://www.autohome.com.cn/8084/#pvareaid=6861512,./images/by_series/8084_c815f12b.png,https://www.autohome.com.cn/8084/#pvareaid=6861512,奔驰,Mercedes-Benz
89,880,奥德赛,オデッセイ,1353,23.58-32.88万,https://www.autohome.com.cn/880/#pvareaid=6861512,./images/by_series/880_2a75c5a0.png,https://www.autohome.com.cn/880/#pvareaid=6861512,本田,ホンダ
90,6477,林肯Z,Lincoln Zephyr,1335,23.58-36.58万,https://www.autohome.com.cn/6477/#pvareaid=6861512,./images/by_series/6477_9113a749.png,https://www.autohome.com.cn/6477/#pvareaid=6861512,林肯,Lincoln
91,7223,宝马iX1,iX1,1326,22.80-26.80万,https://www.autohome.com.cn/7223/#pvareaid=6861512,./images/by_series/7223_e0f106f6.png,https://www.autohome.com.cn/7223/#pvareaid=6861512,宝马,BMW
92,6120,凡尔赛C5 X,C5 X,1299,13.77-18.67万,https://www.autohome.com.cn/6120/#pvareaid=6861512,./images/by_series/6120_6dddd9ad.png,https://www.autohome.com.cn/6120/#pvareaid=6861512,雪铁龙,Citroën
93,2649,索纳塔,ソナタ (Sonata),1282,13.98-18.68万,https://www.autohome.com.cn/2649/#pvareaid=6861512,./images/by_series/2649_2fc432d7.png,https://www.autohome.com.cn/2649/#pvareaid=6861512,现代,Hyundai
94,5757,航海家,ノーチラス (Nautilus),1281,30.58-46.88万,https://www.autohome.com.cn/5757/#pvareaid=6861512,./images/by_series/5757_11ee04cd.png,https://www.autohome.com.cn/5757/#pvareaid=6861512,林肯,Lincoln
95,3294,马自达3 昂克赛拉,Mazda3 Axela,1233,8.99-18.99万,https://www.autohome.com.cn/3294/#pvareaid=6861512,./images/by_series/3294_c9270a47.png,https://www.autohome.com.cn/3294/#pvareaid=6861512,马自达,マツダ
96,7677,广汽本田P7,P7,1201,19.99-21.89万,https://www.autohome.com.cn/7677/#pvareaid=6861512,./images/by_series/7677_ab6e63b1.png,https://www.autohome.com.cn/7677/#pvareaid=6861512,本田,ホンダ
97,7713,丰田bZ5,bZ5,1169,12.98-19.98万,https://www.autohome.com.cn/7713/#pvareaid=6861512,./images/by_series/7713_d4bfe7a3.png,https://www.autohome.com.cn/7713/#pvareaid=6861512,丰田,トヨタ
98,4764,奔驰A级,Aクラス,1159,25.13-27.57万,https://www.autohome.com.cn/4764/#pvareaid=6861512,./images/by_series/4764_9f8e1748.png,https://www.autohome.com.cn/4764/#pvareaid=6861512,奔驰,Mercedes-Benz
99,6386,型格,Integra,1103,13.99-17.09万,https://www.autohome.com.cn/6386/#pvareaid=6861512,./images/by_series/6386_e32f802d.png,https://www.autohome.com.cn/6386/#pvareaid=6861512,本田,ホンダ
100,4083,捷豹XFL,XFL,1067,43.99-48.99万,https://www.autohome.com.cn/4083/#pvareaid=6861512,./images/by_series/4083_97b4f44e.png,https://www.autohome.com.cn/4083/#pvareaid=6861512,捷豹,Jaguar
