rank,name,global_name,units,delta_vs_last_month,link,price,image_url,manufacturer,manufacturer_ja
32,小米YU7,YU7,10223,-15.0,https://www.autohome.com.cn/7793/#pvareaid=6861512,23.35-38.99万,./images/by_series/7793_8e1156a4.png,小米汽车,Xiaomi（小米）
33,问界M9,AITO M9,10089,10.0,https://www.autohome.com.cn/7207/#pvareaid=6861512,47.98-65.98万,./images/by_series/7207_bd10b070.png,AITO 问界,AITO（問界）
34,零跑C10,C10,10053,-20.0,https://www.autohome.com.cn/7382/#pvareaid=6861512,12.28-14.28万,./images/by_series/7382_bb96cd11.png,零跑汽车,Leapmotor
35,零跑D19,零跑D19,10043,20.0,https://www.autohome.com.cn/8273/#pvareaid=6861512,21.98-26.98万,./images/by_series/8273_de27ab88.png,零跑汽车,Leapmotor
36,锋兰达,フロントランダー,9637,-1.0,https://www.autohome.com.cn/6414/#pvareaid=6861512,13.28-17.28万,./images/by_series/6414_436399e7.png,丰田,トヨタ
37,帕萨特,パサート (Passat),9466,-12.0,https://www.autohome.com.cn/528/#pvareaid=6861512,16.45-30.98万,./images/by_series/528_d809c87e.png,大众,Volkswagen
38,元PLUS,Atto 3,9246,60.0,https://www.autohome.com.cn/6298/#pvareaid=6861512,11.58-14.99万,./images/by_series/6298_05c713cc.png,比亚迪,BYD
39,缤越,Coolray,9218,-7.0,https://www.autohome.com.cn/4701/#pvareaid=6861512,6.68-9.78万,./images/by_series/4701_d019c112.png,吉利汽车,Geely（吉利）
40,奔驰E级,Eクラス,9200,8.0,https://www.autohome.com.cn/197/#pvareaid=6861512,37.88-59.98万,./images/by_series/197_101e5d1c.png,奔驰,Mercedes-Benz
41,铂智3X,bZ3X,9010,19.0,https://www.autohome.com.cn/7712/#pvareaid=6861512,10.98-15.98万,./images/by_series/7712_17b0f5a9.png,丰田,トヨタ
42,智界V9,智界V9,8974,93.0,https://www.autohome.com.cn/7824/#pvareaid=6861512,38.98-51.98万,./images/by_series/7824_849b4995.png,智界,Zhijie（智界）
43,海鸥,シーガル (Seagull),8879,3.0,https://www.autohome.com.cn/6762/#pvareaid=6861512,6.98-8.59万,./images/by_series/6762_304bc195.png,比亚迪,BYD
44,海豹06,シール06 (Seal 06),8869,-2.0,https://www.autohome.com.cn/7588/#pvareaid=6861512,9.68-15.59万,./images/by_series/7588_c8b995ad.png,比亚迪,BYD
45,威兰达,ウィランダー,8845,-11.0,https://www.autohome.com.cn/5472/#pvareaid=6861512,16.98-23.08万,./images/by_series/5472_962ab92f.png,丰田,トヨタ
46,零跑B10,B10,8731,106.0,https://www.autohome.com.cn/7877/#pvareaid=6861512,9.98-14.98万,./images/by_series/7877_b71faa6c.png,零跑汽车,Leapmotor
47,极狐贝塔T1,极狐贝塔T1,8628,19.0,https://www.autohome.com.cn/8086/#pvareaid=6861512,6.28-13.08万,./images/by_series/8086_7d4e9d8b.png,ARCFOX极狐,ARCFOX（極狐）
48,瑞虎8,Tiggo 8,8618,-3.0,https://www.autohome.com.cn/4693/#pvareaid=6861512,9.99-12.99万,./images/by_series/4693_5ef737a0.png,奇瑞,Chery（奇瑞）
49,亚洲龙,アバロン,8237,40.0,https://www.autohome.com.cn/4962/#pvareaid=6861512,17.88-25.68万,./images/by_series/4962_3f11ec49.png,丰田,トヨタ
50,本田CR-V,CR-V,8102,-14.0,https://www.autohome.com.cn/314/#pvareaid=6861512,18.59-24.99万,./images/by_series/314_0aee31f9.png,本田,ホンダ
51,北京越野BJ30,BAIC BJ30,8093,5.0,https://www.autohome.com.cn/5771/#pvareaid=6861512,9.99-13.99万,./images/by_series/5771_3d14a9ad.png,北京越野,Beijing Off-road（北京越野）
52,海狮05 EV,シーライオン05 EV (Sealion 05 EV),8088,12.0,https://www.autohome.com.cn/7982/#pvareaid=6861512,11.78-14.59万,./images/by_series/7982_08d6f07e.png,比亚迪,BYD
53,轩逸,シルフィ,8051,-12.0,https://www.autohome.com.cn/448/#pvareaid=6861512,7.99-17.49万,./images/by_series/448_1c5dc236.png,日产,日産
54,长安CS75PLUS,CS75 Plus,7823,-25.0,https://www.autohome.com.cn/5179/#pvareaid=6861512,10.89-14.39万,./images/by_series/5179_00cc24d5.png,长安,長安
55,秦L,Qin L,7732,-11.0,https://www.autohome.com.cn/7578/#pvareaid=6861512,9.68-15.38万,./images/by_series/7578_a18a8044.png,比亚迪,BYD
56,极氪007GT,极氪007GT,7691,5.0,https://www.autohome.com.cn/8010/#pvareaid=6861512,20.39-24.39万,./images/by_series/8010_a1add445.png,极氪,Zeekr（极氪）
57,星瑞,Preface,7689,-8.0,https://www.autohome.com.cn/5273/#pvareaid=6861512,9.87-14.67万,./images/by_series/5273_199554b9.png,吉利汽车,Geely（吉利）
58,长安Lumin,Lumin,7596,155.0,https://www.autohome.com.cn/6674/#pvareaid=6861512,3.79-6.59万,./images/by_series/6674_579e3064.png,长安启源,長安啓源
59,海狮05 DM-i,海獅05 DM-i,7513,-26.0,https://www.autohome.com.cn/7807/#pvareaid=6861512,9.79-12.79万,./images/by_series/7807_039414c6.png,比亚迪,BYD
60,深蓝L06,Deepal L06,7258,-3.0,https://www.autohome.com.cn/8244/#pvareaid=6861512,12.59-17.99万,./images/by_series/8244_481c5650.png,深蓝汽车,Deepal（深藍）
61,华境S,华境S,7203,34.0,https://www.autohome.com.cn/8283/#pvareaid=6861512,15.98-20.38万,./images/by_series/8283_9bc04a5d.png,华境,Huajing（华境）
62,深蓝S05,Deepal S05,7059,-34.0,https://www.autohome.com.cn/7740/#pvareaid=6861512,11.99-15.19万,./images/by_series/7740_358131db.png,深蓝汽车,Deepal（深藍）
63,小鹏GX,Xiaopeng GX,7016,14.0,https://www.autohome.com.cn/8224/#pvareaid=6861512,27.98-35.98万,./images/by_series/8224_ecd097be.png,小鹏,Xpeng
64,零跑C11,C11,6996,14.0,https://www.autohome.com.cn/5205/#pvareaid=6861512,14.38-16.58万,./images/by_series/5205_21f37566.png,零跑汽车,Leapmotor
65,奥迪A6L,A6L,6992,5.0,https://www.autohome.com.cn/18/#pvareaid=6861512,33.69-55.89万,./images/by_series/18_41287a14.png,奥迪,Audi
66,极狐贝塔S3,极狐贝塔S3,6941,-3.0,https://www.autohome.com.cn/8190/#pvareaid=6861512,8.48-12.58万,./images/by_series/8190_1c13e3af.png,ARCFOX极狐,ARCFOX（極狐）
67,零跑B01,B01,6930,73.0,https://www.autohome.com.cn/8006/#pvareaid=6861512,8.98-14.97万,./images/by_series/8006_d84f675a.png,零跑汽车,Leapmotor
68,宝马X3,X3,6929,13.0,https://www.autohome.com.cn/4658/#pvareaid=6861512,31.80-39.80万,./images/by_series/4658_e45bfe63.png,宝马,BMW
69,腾势D9,デンツァD9 (Denza D9),6873,3.0,https://www.autohome.com.cn/6669/#pvareaid=6861512,30.98-60.06万,./images/by_series/6669_ca3123d9.png,腾势,DENZA
70,赛那SIENNA,シエナ,6710,18.0,https://www.autohome.com.cn/6272/#pvareaid=6861512,29.88-39.38万,./images/by_series/6272_2915985e.png,丰田,トヨタ
71,银河星舰7,Galaxy Starship 7,6541,97.0,https://www.autohome.com.cn/7864/#pvareaid=6861512,10.18-12.98万,./images/by_series/7864_a632e15d.png,吉利银河,Geely Galaxy（吉利銀河）
72,帝豪,Geely Emgrand,6517,-4.0,https://www.autohome.com.cn/3556/#pvareaid=6861512,6.29-9.79万,./images/by_series/3556_5bf02951.png,吉利汽车,Geely（吉利）
73,零跑C16,C16,6462,13.0,https://www.autohome.com.cn/7674/#pvareaid=6861512,14.58-18.18万,./images/by_series/7674_9aa302ff.png,零跑汽车,Leapmotor
74,极氪7X,Zeekr 7X,6415,69.0,https://www.autohome.com.cn/7777/#pvareaid=6861512,22.98-26.98万,./images/by_series/7777_77ab0241.png,极氪,Zeekr（极氪）
75,蔚来ES9,NIO ES9,6311,-23.0,https://www.autohome.com.cn/8509/#pvareaid=6861512,49.80-62.80万,./images/by_series/8509_d8a701ff.png,蔚来,NIO（蔚来）
76,雅阁,アコード,6277,-14.0,https://www.autohome.com.cn/78/#pvareaid=6861512,17.98-21.48万,./images/by_series/78_cb6c81c5.png,本田,ホンダ
77,尚界Z7,尚界Z7,6225,6.0,https://www.autohome.com.cn/8508/#pvareaid=6861512,21.98-29.98万,./images/by_series/8508_93343232.png,尚界,Shangjie（尚界）
78,理想L8,Li Auto L8,6210,269.0,https://www.autohome.com.cn/6910/#pvareaid=6861512,36.98-42.98万,./images/by_series/6910_8895bf20.png,理想汽车,Li Auto
79,哈弗猛龙新能源,Raptor,6183,-14.0,https://www.autohome.com.cn/7298/#pvareaid=6861512,17.38-20.88万,./images/by_series/7298_8d1e0cd8.png,哈弗,Haval（哈弗）
80,奔驰GLC,GLC,6000,-26.0,https://www.autohome.com.cn/3862/#pvareaid=6861512,35.18-46.28万,./images/by_series/3862_4dc3db90.png,奔驰,Mercedes-Benz
81,逸动,Eado,5958,-22.0,https://www.autohome.com.cn/2429/#pvareaid=6861512,7.29-9.99万,./images/by_series/2429_4fdfc92f.png,长安,長安
82,宝马5系,5シリーズ,5874,-11.0,https://www.autohome.com.cn/65/#pvareaid=6861512,36.80-44.80万,./images/by_series/65_b36d38a9.png,宝马,BMW
83,奥迪Q5L,Q5L,5788,2.0,https://www.autohome.com.cn/4851/#pvareaid=6861512,32.28-39.98万,./images/by_series/4851_eeb1b11e.png,奥迪,Audi
84,哈弗大狗,Big Dog,5760,-8.0,https://www.autohome.com.cn/5770/#pvareaid=6861512,12.39-14.99万,./images/by_series/5770_95d84b4e.png,哈弗,Haval（哈弗）
85,昂科威Plus,Envision Plus,5732,-6.0,https://www.autohome.com.cn/3554/#pvareaid=6861512,22.99-25.99万,./images/by_series/3554_5674c06a.png,别克,Buick
86,艾瑞泽8,Arrizo 8,5724,-17.0,https://www.autohome.com.cn/6664/#pvareaid=6861512,9.99-14.89万,./images/by_series/6664_18fbc799.png,奇瑞,Chery（奇瑞）
87,firefly萤火虫,firefly,5717,-13.0,https://www.autohome.com.cn/7990/#pvareaid=6861512,11.98-13.33万,./images/by_series/7990_c357c85f.png,firefly萤火虫,firefly（萤火虫）
88,星光L,星光L,5650,,https://www.autohome.com.cn/8468/#pvareaid=6861512,11.28-13.58万,./images/by_series/8468_e579946b.png,五菱汽车,Wuling（五菱）
89,驱逐舰05,デストロイヤー05 (Destroyer 05),5625,171.0,https://www.autohome.com.cn/6337/#pvareaid=6861512,7.98-13.68万,./images/by_series/6337_1acb3e77.png,比亚迪,BYD
90,岚图梦想家,Lantu Dreamer,5599,-17.0,https://www.autohome.com.cn/6459/#pvareaid=6861512,30.99-70.99万,./images/by_series/6459_f46dc587.png,岚图汽车,Lantu（岚图汽车）
91,卡罗拉,カローラ,5543,13.0,https://www.autohome.com.cn/526/#pvareaid=6861512,11.68-15.58万,./images/by_series/526_00475b55.png,丰田,トヨタ
92,魏牌 高山新能源,魏牌 高山新能源,5505,15.0,https://www.autohome.com.cn/7076/#pvareaid=6861512,27.28-35.38万,./images/by_series/7076_f28d5471.png,魏牌,WEY（魏牌）
93,问界M6,AITO M6,5428,-55.0,https://www.autohome.com.cn/8529/#pvareaid=6861512,22.98-29.98万,./images/by_series/8529_dfb2b265.png,AITO 问界,AITO（問界）
94,缤果S,Binguo S,5426,16.0,https://www.autohome.com.cn/8189/#pvareaid=6861512,6.68-8.98万,./images/by_series/8189_66c04414.png,五菱汽车,Wuling（五菱）
95,腾势Z9GT,騰勢Z9GT,5344,-5.0,https://www.autohome.com.cn/7659/#pvareaid=6861512,26.98-36.98万,./images/by_series/7659_98996bf7.png,腾势,DENZA
96,途岳,トゥアレ (Tharu),5255,-43.0,https://www.autohome.com.cn/4745/#pvareaid=6861512,12.59-21.66万,./images/by_series/4745_df3e78b5.png,大众,Volkswagen
97,钛3,チタン3,5145,2.0,https://www.autohome.com.cn/7356/#pvareaid=6861512,14.38-16.98万,./images/by_series/7356_77487f26.png,方程豹,Fangchengbao（方程豹）
98,奥迪A3,A3,5140,4.0,https://www.autohome.com.cn/3170/#pvareaid=6861512,16.59-20.99万,./images/by_series/3170_38faeff7.png,奥迪,Audi
99,银河E5,Galaxy E5,5112,-24.0,https://www.autohome.com.cn/7650/#pvareaid=6861512,10.98-17.98万,./images/by_series/7650_abaa9ea1.png,吉利银河,Geely Galaxy（吉利銀河）
100,长安启源A06,Qiyuan A06,4954,-18.0,https://www.autohome.com.cn/8140/#pvareaid=6861512,10.99-14.99万,./images/by_series/8140_17765a51.png,长安启源,長安啓源
