rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
39,564,逍客,キャシュカイ,5992,12.59-17.49万,https://www.autohome.com.cn/564/#pvareaid=6861512,./images/by_series/564_d8648c7a.png,https://www.autohome.com.cn/564/#pvareaid=6861512,日产,日産
40,834,君越,ラクロス (LaCrosse),5639,20.99-23.99万,https://www.autohome.com.cn/834/#pvareaid=6861512,./images/by_series/834_1f8bebda.png,https://www.autohome.com.cn/834/#pvareaid=6861512,别克,Buick
41,4809,英仕派,インスパイア,5631,18.28-21.38万,https://www.autohome.com.cn/4809/#pvareaid=6861512,./images/by_series/4809_f6fb5f02.png,https://www.autohome.com.cn/4809/#pvareaid=6861512,本田,ホンダ
42,8138,沃尔沃XC70插电式混动,XC70 PHEV,4988,41.19-49.69万,https://www.autohome.com.cn/8138/#pvareaid=6861512,./images/by_series/8138_4dc80f29.png,https://www.autohome.com.cn/8138/#pvareaid=6861512,沃尔沃,Volvo
43,5138,捷达VS5,VS5,4797,8.79-12.19万,https://www.autohome.com.cn/5138/#pvareaid=6861512,./images/by_series/5138_1f7a2d76.png,https://www.autohome.com.cn/5138/#pvareaid=6861512,捷达,Jetta
44,526,卡罗拉,カローラ,4771,11.68-15.58万,https://www.autohome.com.cn/526/#pvareaid=6861512,./images/by_series/526_00475b55.png,https://www.autohome.com.cn/526/#pvareaid=6861512,丰田,トヨタ
45,7658,别克GL8新能源,GL8 EV,4614,22.99-39.99万,https://www.autohome.com.cn/7658/#pvareaid=6861512,./images/by_series/7658_60cfd544.png,https://www.autohome.com.cn/7658/#pvareaid=6861512,别克,Buick
46,135,思域,シビック,4562,9.79-17.99万,https://www.autohome.com.cn/135/#pvareaid=6861512,./images/by_series/135_50094381.png,https://www.autohome.com.cn/135/#pvareaid=6861512,本田,ホンダ
47,3411,沃尔沃XC60,XC60,4453,39.69-47.49万,https://www.autohome.com.cn/3411/#pvareaid=6861512,./images/by_series/3411_f9887684.png,https://www.autohome.com.cn/3411/#pvareaid=6861512,沃尔沃,Volvo
48,2987,马自达CX-5,CX-5,4442,12.58-15.38万,https://www.autohome.com.cn/2987/#pvareaid=6861512,./images/by_series/2987_8cb6f069.png,https://www.autohome.com.cn/2987/#pvareaid=6861512,马自达,マツダ
49,3989,凯迪拉克XT5,XT5,4149,37.99-45.99万,https://www.autohome.com.cn/3989/#pvareaid=6861512,./images/by_series/3989_9ead496b.png,https://www.autohome.com.cn/3989/#pvareaid=6861512,凯迪拉克,Cadillac
50,166,别克GL8,GL8,3852,19.99-36.99万,https://www.autohome.com.cn/166/#pvareaid=6861512,./images/by_series/166_cd77020e.png,https://www.autohome.com.cn/166/#pvareaid=6861512,别克,Buick
51,117,蒙迪欧,モンデオ (Mondeo),3644,14.98-22.98万,https://www.autohome.com.cn/117/#pvareaid=6861512,./images/by_series/117_67cb02f1.png,https://www.autohome.com.cn/117/#pvareaid=6861512,福特,Ford
52,164,君威,リーガル (Regal),3601,15.98-17.58万,https://www.autohome.com.cn/164/#pvareaid=6861512,./images/by_series/164_8d977a57.png,https://www.autohome.com.cn/164/#pvareaid=6861512,别克,Buick
53,4232,途昂,テラモント (Teramont),3594,28.90-35.99万,https://www.autohome.com.cn/4232/#pvareaid=6861512,./images/by_series/4232_cb9172be.png,https://www.autohome.com.cn/4232/#pvareaid=6861512,大众,Volkswagen
54,3457,凌渡,ラモンド (Lamando),3503,15.09-19.59万,https://www.autohome.com.cn/3457/#pvareaid=6861512,./images/by_series/3457_5b099dd4.png,https://www.autohome.com.cn/3457/#pvareaid=6861512,大众,Volkswagen
55,5472,威兰达,ウィランダー,3473,16.98-23.08万,https://www.autohome.com.cn/5472/#pvareaid=6861512,./images/by_series/5472_b13d2bfb.png,https://www.autohome.com.cn/5472/#pvareaid=6861512,丰田,トヨタ
56,5348,奔驰GLB,GLB,3432,27.39-31.19万,https://www.autohome.com.cn/5348/#pvareaid=6861512,./images/by_series/5348_2994bc97.png,https://www.autohome.com.cn/5348/#pvareaid=6861512,奔驰,Mercedes-Benz
57,656,奇骏,エクストレイル,3354,16.08-26.29万,https://www.autohome.com.cn/656/#pvareaid=6861512,./images/by_series/656_6391aca4.png,https://www.autohome.com.cn/656/#pvareaid=6861512,日产,日産
58,2561,宝马X1,X1,3326,25.80-28.80万,https://www.autohome.com.cn/2561/#pvareaid=6861512,./images/by_series/2561_61702513.png,https://www.autohome.com.cn/2561/#pvareaid=6861512,宝马,BMW
59,4674,T-ROC探歌,T-ROC,3292,13.89-15.87万,https://www.autohome.com.cn/4674/#pvareaid=6861512,./images/by_series/4674_56e78678.png,https://www.autohome.com.cn/4674/#pvareaid=6861512,大众,Volkswagen
60,5349,凯迪拉克CT5,CT5,3282,28.99-34.59万,https://www.autohome.com.cn/5349/#pvareaid=6861512,./images/by_series/5349_7aad10ba.png,https://www.autohome.com.cn/5349/#pvareaid=6861512,凯迪拉克,Cadillac
61,871,高尔夫,ゴルフ (Golf),3146,12.99-15.89万,https://www.autohome.com.cn/871/#pvareaid=6861512,./images/by_series/871_3a864c90.png,https://www.autohome.com.cn/871/#pvareaid=6861512,大众,Volkswagen
62,7717,马自达EZ-60,EZ-60,3123,11.99-16.69万,https://www.autohome.com.cn/7717/#pvareaid=6861512,./images/by_series/7717_619d414d.png,https://www.autohome.com.cn/7717/#pvareaid=6861512,马自达,マツダ
63,2951,奥迪Q3,Q3,2851,25.18-29.68万,https://www.autohome.com.cn/2951/#pvareaid=6861512,./images/by_series/2951_814b4a05.png,https://www.autohome.com.cn/2951/#pvareaid=6861512,奥迪,Audi
64,7201,赛图斯,セルトス (Seltos),2766,10.99-15.99万,https://www.autohome.com.cn/7201/#pvareaid=6861512,./images/by_series/7201_785d7eec.png,https://www.autohome.com.cn/7201/#pvareaid=6861512,起亚,Kia
65,8100,别克至境L7,Envista L7,2711,17.39-21.99万,https://www.autohome.com.cn/8100/#pvareaid=6861512,./images/by_series/8100_89d22e44.png,https://www.autohome.com.cn/8100/#pvareaid=6861512,别克,Buick
66,6903,丰田bZ3,Toyota bZ3,2628,10.98-19.98万,https://www.autohome.com.cn/6903/#pvareaid=6861512,./images/by_series/6903_174ce9ed.png,https://www.autohome.com.cn/6903/#pvareaid=6861512,丰田,トヨタ
67,3158,沃尔沃S60,S60,2597,30.69-38.49万,https://www.autohome.com.cn/3158/#pvareaid=6861512,./images/by_series/3158_f5e74f36.png,https://www.autohome.com.cn/3158/#pvareaid=6861512,沃尔沃,Volvo
68,7873,别克至境世家,Envista Estate,2596,41.99-48.99万,https://www.autohome.com.cn/7873/#pvareaid=6861512,./images/by_series/7873_2e70f3e1.png,https://www.autohome.com.cn/7873/#pvareaid=6861512,别克,Buick
69,4904,帕萨特插电混动,帕萨特插电混动,2560,,https://www.autohome.com.cn/4904/#pvareaid=6861512,./images/by_series/4904_fd4e11ef.png,https://www.autohome.com.cn/4904/#pvareaid=6861512,大众,Volkswagen
70,3615,锐界,エッジ (Edge),2558,22.98-30.98万,https://www.autohome.com.cn/3615/#pvareaid=6861512,./images/by_series/3615_56294e48.png,https://www.autohome.com.cn/3615/#pvareaid=6861512,福特,Ford
71,358,途胜,ツーソン (Tucson),2547,15.98-20.78万,https://www.autohome.com.cn/358/#pvareaid=6861512,./images/by_series/358_184ae2c7.png,https://www.autohome.com.cn/358/#pvareaid=6861512,现代,Hyundai
72,5137,捷达VA3,VA3,2516,6.78-9.48万,https://www.autohome.com.cn/5137/#pvareaid=6861512,./images/by_series/5137_54157d81.png,https://www.autohome.com.cn/5137/#pvareaid=6861512,捷达,Jetta
73,4206,沃尔沃S90,S90,2447,40.69-50.59万,https://www.autohome.com.cn/4206/#pvareaid=6861512,./images/by_series/4206_04574855.png,https://www.autohome.com.cn/4206/#pvareaid=6861512,沃尔沃,Volvo
74,46,普拉多,ランドクルーザープラド,2409,44.98-55.98万,https://www.autohome.com.cn/46/#pvareaid=6861512,./images/by_series/46_4671e6a7.png,https://www.autohome.com.cn/46/#pvareaid=6861512,丰田,トヨタ
75,5785,ID.4 CROZZ,ID.4 CROZZ,2390,14.99-20.76万,https://www.autohome.com.cn/5785/#pvareaid=6861512,./images/by_series/5785_3170affb.png,https://www.autohome.com.cn/5785/#pvareaid=6861512,大众,Volkswagen
76,6265,大众ID.3,ID.3,2283,12.99-15.59万,https://www.autohome.com.cn/6265/#pvareaid=6861512,./images/by_series/6265_ef4e5f90.png,https://www.autohome.com.cn/6265/#pvareaid=6861512,大众,Volkswagen
77,7817,奥迪A5L Sportback,A5L Sportback,2228,27.99-39.99万,https://www.autohome.com.cn/7817/#pvareaid=6861512,./images/by_series/7817_578e6dfe.png,https://www.autohome.com.cn/7817/#pvareaid=6861512,奥迪,Audi
78,7692,马自达EZ-6,EZ-6,2155,11.98-16.28万,https://www.autohome.com.cn/7692/#pvareaid=6861512,./images/by_series/7692_6f601a78.png,https://www.autohome.com.cn/7692/#pvareaid=6861512,马自达,マツダ
79,7935,日产N7,N7,1925,11.99-15.89万,https://www.autohome.com.cn/7935/#pvareaid=6861512,./images/by_series/7935_e8981e06.png,https://www.autohome.com.cn/7935/#pvareaid=6861512,日产,日産
80,7925,奥迪E5 Sportback,E5 Sportback,1856,23.59-31.99万,https://www.autohome.com.cn/7925/#pvareaid=6861512,./images/by_series/7925_e93384ea.png,https://www.autohome.com.cn/7925/#pvareaid=6861512,奥迪AUDI,Audi
81,4824,奕跑,Stonic,1847,7.98-8.38万,https://www.autohome.com.cn/4824/#pvareaid=6861512,./images/by_series/4824_438ba59a.png,https://www.autohome.com.cn/4824/#pvareaid=6861512,起亚,Kia
82,7684,smart精灵#5,smart #5,1842,18.99-37.99万,https://www.autohome.com.cn/7684/#pvareaid=6861512,./images/by_series/7684_75477fb3.png,https://www.autohome.com.cn/7684/#pvareaid=6861512,smart,smart
83,5445,威然,Viloran,1823,28.98-40.28万,https://www.autohome.com.cn/5445/#pvareaid=6861512,./images/by_series/5445_838f6a11.png,https://www.autohome.com.cn/5445/#pvareaid=6861512,大众,Volkswagen
84,8160,捷达VS8,VS8,1793,11.99-13.79万,https://www.autohome.com.cn/8160/#pvareaid=6861512,./images/by_series/8160_31e932e3.png,https://www.autohome.com.cn/8160/#pvareaid=6861512,捷达,Jetta
85,6853,狮铂拓界,Explorer,1636,15.49-23.78万,https://www.autohome.com.cn/6853/#pvareaid=6861512,./images/by_series/6853_ffcc924b.png,https://www.autohome.com.cn/6853/#pvareaid=6861512,起亚,Kia
86,6369,smart精灵#1,smart #1,1491,15.49-24.99万,https://www.autohome.com.cn/6369/#pvareaid=6861512,./images/by_series/6369_2df1debe.png,https://www.autohome.com.cn/6369/#pvareaid=6861512,smart,smart
87,6477,林肯Z,Lincoln Zephyr,1472,23.58-36.58万,https://www.autohome.com.cn/6477/#pvareaid=6861512,./images/by_series/6477_cc88aeef.png,https://www.autohome.com.cn/6477/#pvareaid=6861512,林肯,Lincoln
88,7223,宝马iX1,iX1,1442,22.80-26.80万,https://www.autohome.com.cn/7223/#pvareaid=6861512,./images/by_series/7223_e0f106f6.png,https://www.autohome.com.cn/7223/#pvareaid=6861512,宝马,BMW
89,7224,福特烈马,Bronco,1437,29.98-49.88万,https://www.autohome.com.cn/7224/#pvareaid=6861512,./images/by_series/7224_965c4b2d.png,https://www.autohome.com.cn/7224/#pvareaid=6861512,福特,Ford
90,2649,索纳塔,ソナタ (Sonata),1431,13.98-18.68万,https://www.autohome.com.cn/2649/#pvareaid=6861512,./images/by_series/2649_2fc432d7.png,https://www.autohome.com.cn/2649/#pvareaid=6861512,现代,Hyundai
91,880,奥德赛,オデッセイ,1427,23.58-32.88万,https://www.autohome.com.cn/880/#pvareaid=6861512,./images/by_series/880_2a75c5a0.png,https://www.autohome.com.cn/880/#pvareaid=6861512,本田,ホンダ
92,6738,揽巡,ランシュン (Lanxun),1413,24.29-29.99万,https://www.autohome.com.cn/6738/#pvareaid=6861512,./images/by_series/6738_78e63bc2.png,https://www.autohome.com.cn/6738/#pvareaid=6861512,大众,Volkswagen
93,7713,丰田bZ5,bZ5,1391,12.98-19.98万,https://www.autohome.com.cn/7713/#pvareaid=6861512,./images/by_series/7713_d4bfe7a3.png,https://www.autohome.com.cn/7713/#pvareaid=6861512,丰田,トヨタ
94,6118,库斯途,クストス (Custo),1388,16.98-22.08万,https://www.autohome.com.cn/6118/#pvareaid=6861512,./images/by_series/6118_1b3f5682.png,https://www.autohome.com.cn/6118/#pvareaid=6861512,现代,Hyundai
95,4764,奔驰A级,Aクラス,1376,25.13-27.57万,https://www.autohome.com.cn/4764/#pvareaid=6861512,./images/by_series/4764_548c5857.png,https://www.autohome.com.cn/4764/#pvareaid=6861512,奔驰,Mercedes-Benz
96,5757,航海家,ノーチラス (Nautilus),1348,30.58-46.88万,https://www.autohome.com.cn/5757/#pvareaid=6861512,./images/by_series/5757_7d7b7727.png,https://www.autohome.com.cn/5757/#pvareaid=6861512,林肯,Lincoln
97,3294,马自达3 昂克赛拉,Mazda3 Axela,1306,8.99-18.99万,https://www.autohome.com.cn/3294/#pvareaid=6861512,./images/by_series/3294_d4644017.png,https://www.autohome.com.cn/3294/#pvareaid=6861512,马自达,マツダ
98,3171,速派,速派,1264,17.49-19.49万,https://www.autohome.com.cn/3171/#pvareaid=6861512,./images/by_series/3171_773ca70b.png,https://www.autohome.com.cn/3171/#pvareaid=6861512,斯柯达,斯柯达
99,6544,宝马i3,i3,1259,27.80-33.80万,https://www.autohome.com.cn/6544/#pvareaid=6861512,./images/by_series/6544_9cdf73f5.png,https://www.autohome.com.cn/6544/#pvareaid=6861512,宝马,BMW
100,6825,本田HR-V,Honda HR-V,1219,10.99-12.59万,https://www.autohome.com.cn/6825/#pvareaid=6861512,./images/by_series/6825_b636bb3c.png,https://www.autohome.com.cn/6825/#pvareaid=6861512,本田,ホンダ
