rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
17,18.0,奥迪A6L,A6L,10591.0,32.29-55.89万,https://www.autohome.com.cn/18/#pvareaid=6861512,./images/by_series/18_094d1624.png,https://www.autohome.com.cn/18/#pvareaid=6861512,奥迪,Audi
18,314.0,本田CR-V,CR-V,10433.0,18.59-24.99万,https://www.autohome.com.cn/314/#pvareaid=6861512,./images/by_series/314_1491427f.png,https://www.autohome.com.cn/314/#pvareaid=6861512,本田,ホンダ
19,4851.0,奥迪Q5L,Q5L,9698.0,30.98-39.98万,https://www.autohome.com.cn/4851/#pvareaid=6861512,./images/by_series/4851_eeb1b11e.png,https://www.autohome.com.cn/4851/#pvareaid=6861512,奥迪,Audi
20,5472.0,威兰达,ウィランダー,9247.0,16.98-23.08万,https://www.autohome.com.cn/5472/#pvareaid=6861512,./images/by_series/5472_962ab92f.png,https://www.autohome.com.cn/5472/#pvareaid=6861512,丰田,トヨタ
21,526.0,卡罗拉,カローラ,8216.0,11.68-15.58万,https://www.autohome.com.cn/526/#pvareaid=6861512,./images/by_series/526_00475b55.png,https://www.autohome.com.cn/526/#pvareaid=6861512,丰田,トヨタ
22,4745.0,途岳,トゥアレ (Tharu),8198.0,12.59-21.66万,https://www.autohome.com.cn/4745/#pvareaid=6861512,./images/by_series/4745_2e242b08.png,https://www.autohome.com.cn/4745/#pvareaid=6861512,大众,Volkswagen
23,588.0,奔驰C级,Cクラス,8000.0,29.99-34.56万,https://www.autohome.com.cn/588/#pvareaid=6861512,./images/by_series/588_7509f242.png,https://www.autohome.com.cn/588/#pvareaid=6861512,奔驰,Mercedes-Benz
24,7712.0,铂智3X,bZ3X,7948.0,10.98-15.98万,https://www.autohome.com.cn/7712/#pvareaid=6861512,./images/by_series/7712_17b0f5a9.png,https://www.autohome.com.cn/7712/#pvareaid=6861512,丰田,トヨタ
25,65.0,宝马5系,5シリーズ,7740.0,36.80-44.80万,https://www.autohome.com.cn/65/#pvareaid=6861512,./images/by_series/65_b36d38a9.png,https://www.autohome.com.cn/65/#pvareaid=6861512,宝马,BMW
26,6272.0,赛那SIENNA,シエナ,7738.0,29.98-39.38万,https://www.autohome.com.cn/6272/#pvareaid=6861512,./images/by_series/6272_c7f60705.png,https://www.autohome.com.cn/6272/#pvareaid=6861512,丰田,トヨタ
27,3170.0,奥迪A3,A3,7611.0,16.59-20.99万,https://www.autohome.com.cn/3170/#pvareaid=6861512,./images/by_series/3170_38faeff7.png,https://www.autohome.com.cn/3170/#pvareaid=6861512,奥迪,Audi
28,4658.0,宝马X3,X3,7424.0,31.80-39.80万,https://www.autohome.com.cn/4658/#pvareaid=6861512,./images/by_series/4658_e45bfe63.png,https://www.autohome.com.cn/4658/#pvareaid=6861512,宝马,BMW
29,771.0,汉兰达,ハイランダー,7247.0,24.98-32.58万,https://www.autohome.com.cn/771/#pvareaid=6861512,./images/by_series/771_e1df166f.png,https://www.autohome.com.cn/771/#pvareaid=6861512,丰田,トヨタ
30,78.0,雅阁,アコード,6757.0,17.98-23.88万,https://www.autohome.com.cn/78/#pvareaid=6861512,./images/by_series/78_cb6c81c5.png,https://www.autohome.com.cn/78/#pvareaid=6861512,本田,ホンダ
31,834.0,君越,ラクロス (LaCrosse),6751.0,20.99-23.99万,https://www.autohome.com.cn/834/#pvareaid=6861512,./images/by_series/834_a1c296b6.png,https://www.autohome.com.cn/834/#pvareaid=6861512,别克,Buick
32,564.0,逍客,キャシュカイ,5931.0,12.59-17.49万,https://www.autohome.com.cn/564/#pvareaid=6861512,./images/by_series/564_d8648c7a.png,https://www.autohome.com.cn/564/#pvareaid=6861512,日产,日産
33,5393.0,皓影,ブリーズ,5567.0,13.79-26.39万,https://www.autohome.com.cn/5393/#pvareaid=6861512,./images/by_series/5393_17d6451b.png,https://www.autohome.com.cn/5393/#pvareaid=6861512,本田,ホンダ
34,633.0,宝来,Bora,5522.0,8.29-11.39万,https://www.autohome.com.cn/633/#pvareaid=6861512,./images/by_series/633_16c748f6.png,https://www.autohome.com.cn/633/#pvareaid=6861512,大众,Volkswagen
35,6548.0,宝马X5,X5,5276.0,59.80-74.80万,https://www.autohome.com.cn/6548/#pvareaid=6861512,./images/by_series/6548_26178c20.png,https://www.autohome.com.cn/6548/#pvareaid=6861512,宝马,BMW
36,634.0,天籁,ティアナ,5217.0,13.99-23.98万,https://www.autohome.com.cn/634/#pvareaid=6861512,./images/by_series/634_0a4c7356.png,https://www.autohome.com.cn/634/#pvareaid=6861512,日产,日産
37,6030.0,皇冠陆放,クラウンクルーガー,5027.0,28.48-33.28万,https://www.autohome.com.cn/6030/#pvareaid=6861512,./images/by_series/6030_5b8c5f0d.png,https://www.autohome.com.cn/6030/#pvareaid=6861512,丰田,トヨタ
38,7855.0,奥迪A5L,A5L,4598.0,25.58-34.68万,https://www.autohome.com.cn/7855/#pvareaid=6861512,./images/by_series/7855_c5e59703.png,https://www.autohome.com.cn/7855/#pvareaid=6861512,奥迪,Audi
39,166.0,别克GL8,GL8,4491.0,19.99-36.99万,https://www.autohome.com.cn/166/#pvareaid=6861512,./images/by_series/166_cd77020e.png,https://www.autohome.com.cn/166/#pvareaid=6861512,别克,Buick
40,3411.0,沃尔沃XC60,XC60,4466.0,39.69-47.49万,https://www.autohome.com.cn/3411/#pvareaid=6861512,./images/by_series/3411_fa9e8ec7.png,https://www.autohome.com.cn/3411/#pvareaid=6861512,沃尔沃,Volvo
41,3989.0,凯迪拉克XT5,XT5,4424.0,37.99-45.99万,https://www.autohome.com.cn/3989/#pvareaid=6861512,./images/by_series/3989_9ead496b.png,https://www.autohome.com.cn/3989/#pvareaid=6861512,凯迪拉克,Cadillac
42,6672.0,格瑞维亚,グランビア,4329.0,29.98-41.68万,https://www.autohome.com.cn/6672/#pvareaid=6861512,./images/by_series/6672_4261d4b4.png,https://www.autohome.com.cn/6672/#pvareaid=6861512,丰田,トヨタ
43,2561.0,宝马X1,X1,4257.0,25.80-28.80万,https://www.autohome.com.cn/2561/#pvareaid=6861512,./images/by_series/2561_61702513.png,https://www.autohome.com.cn/2561/#pvareaid=6861512,宝马,BMW
44,51.0,伊兰特,エラントラ (Elantra),4043.0,9.98-14.98万,https://www.autohome.com.cn/51/#pvareaid=6861512,./images/by_series/51_c241b74c.png,https://www.autohome.com.cn/51/#pvareaid=6861512,现代,Hyundai
45,5138.0,捷达VS5,VS5,3988.0,8.79-12.19万,https://www.autohome.com.cn/5138/#pvareaid=6861512,./images/by_series/5138_6f2ac6c3.png,https://www.autohome.com.cn/5138/#pvareaid=6861512,捷达,Jetta
46,2987.0,马自达CX-5,CX-5,3935.0,12.58-15.38万,https://www.autohome.com.cn/2987/#pvareaid=6861512,./images/by_series/2987_8cb6f069.png,https://www.autohome.com.cn/2987/#pvareaid=6861512,马自达,マツダ
47,8138.0,沃尔沃XC70插电式混动,XC70 PHEV,3895.0,41.19-49.69万,https://www.autohome.com.cn/8138/#pvareaid=6861512,./images/by_series/8138_4dc80f29.png,https://www.autohome.com.cn/8138/#pvareaid=6861512,沃尔沃,Volvo
48,5349.0,凯迪拉克CT5,CT5,3819.0,28.99-34.59万,https://www.autohome.com.cn/5349/#pvareaid=6861512,./images/by_series/5349_32de00fe.png,https://www.autohome.com.cn/5349/#pvareaid=6861512,凯迪拉克,Cadillac
49,164.0,君威,リーガル (Regal),3652.0,15.98-17.58万,https://www.autohome.com.cn/164/#pvareaid=6861512,./images/by_series/164_8d977a57.png,https://www.autohome.com.cn/164/#pvareaid=6861512,别克,Buick
50,656.0,奇骏,エクストレイル,3584.0,16.08-26.29万,https://www.autohome.com.cn/656/#pvareaid=6861512,./images/by_series/656_9260b410.png,https://www.autohome.com.cn/656/#pvareaid=6861512,日产,日産
51,2951.0,奥迪Q3,Q3,2927.0,25.18-29.68万,https://www.autohome.com.cn/2951/#pvareaid=6861512,./images/by_series/2951_34dab05e.png,https://www.autohome.com.cn/2951/#pvareaid=6861512,奥迪,Audi
52,3158.0,沃尔沃S60,S60,2782.0,30.69-38.49万,https://www.autohome.com.cn/3158/#pvareaid=6861512,./images/by_series/3158_f5e74f36.png,https://www.autohome.com.cn/3158/#pvareaid=6861512,沃尔沃,Volvo
53,5137.0,捷达VA3,VA3,2729.0,6.78-9.48万,https://www.autohome.com.cn/5137/#pvareaid=6861512,./images/by_series/5137_54157d81.png,https://www.autohome.com.cn/5137/#pvareaid=6861512,捷达,Jetta
54,8243.0,日产N6,N6,2665.0,10.39-12.99万,https://www.autohome.com.cn/8243/#pvareaid=6861512,./images/by_series/8243_e22eae7e.png,https://www.autohome.com.cn/8243/#pvareaid=6861512,日产,日産
55,7873.0,别克至境世家,Envista Estate,2664.0,41.99-48.99万,https://www.autohome.com.cn/7873/#pvareaid=6861512,./images/by_series/7873_2e70f3e1.png,https://www.autohome.com.cn/7873/#pvareaid=6861512,别克,Buick
56,7658.0,别克GL8新能源,GL8 EV,2638.0,22.99-39.99万,https://www.autohome.com.cn/7658/#pvareaid=6861512,./images/by_series/7658_8572c695.png,https://www.autohome.com.cn/7658/#pvareaid=6861512,别克,Buick
57,7925.0,奥迪E5 Sportback,E5 Sportback,2630.0,23.59-31.99万,https://www.autohome.com.cn/7925/#pvareaid=6861512,./images/by_series/7925_e93384ea.png,https://www.autohome.com.cn/7925/#pvareaid=6861512,奥迪AUDI,Audi
58,6825.0,本田HR-V,Honda HR-V,2480.0,10.99-12.59万,https://www.autohome.com.cn/6825/#pvareaid=6861512,./images/by_series/6825_b636bb3c.png,https://www.autohome.com.cn/6825/#pvareaid=6861512,本田,ホンダ
59,7717.0,马自达EZ-60,EZ-60,2379.0,11.99-16.69万,https://www.autohome.com.cn/7717/#pvareaid=6861512,./images/by_series/7717_479238dd.png,https://www.autohome.com.cn/7717/#pvareaid=6861512,马自达,マツダ
60,692.0,奥迪A4L,A4L,2366.0,28.98-36.28万,https://www.autohome.com.cn/692/#pvareaid=6861512,./images/by_series/692_ee8427b1.png,https://www.autohome.com.cn/692/#pvareaid=6861512,奥迪,Audi
61,5348.0,奔驰GLB,GLB,2301.0,27.39-31.19万,https://www.autohome.com.cn/5348/#pvareaid=6861512,./images/by_series/5348_f4b12594.png,https://www.autohome.com.cn/5348/#pvareaid=6861512,奔驰,Mercedes-Benz
62,4232.0,途昂,テラモント (Teramont),2285.0,28.90-35.99万,https://www.autohome.com.cn/4232/#pvareaid=6861512,./images/by_series/4232_a36fd559.png,https://www.autohome.com.cn/4232/#pvareaid=6861512,大众,Volkswagen
63,117.0,蒙迪欧,モンデオ (Mondeo),2261.0,14.98-22.98万,https://www.autohome.com.cn/117/#pvareaid=6861512,./images/by_series/117_cbdf773a.png,https://www.autohome.com.cn/117/#pvareaid=6861512,福特,Ford
64,4824.0,奕跑,Stonic,2211.0,7.98-8.38万,https://www.autohome.com.cn/4824/#pvareaid=6861512,./images/by_series/4824_438ba59a.png,https://www.autohome.com.cn/4824/#pvareaid=6861512,起亚,Kia
65,6738.0,揽巡,ランシュン (Lanxun),2158.0,24.29-29.99万,https://www.autohome.com.cn/6738/#pvareaid=6861512,./images/by_series/6738_78e63bc2.png,https://www.autohome.com.cn/6738/#pvareaid=6861512,大众,Volkswagen
66,3457.0,凌渡,ラモンド (Lamando),2114.0,15.09-19.59万,https://www.autohome.com.cn/3457/#pvareaid=6861512,./images/by_series/3457_5b099dd4.png,https://www.autohome.com.cn/3457/#pvareaid=6861512,大众,Volkswagen
67,3615.0,锐界,エッジ (Edge),2067.0,22.98-30.98万,https://www.autohome.com.cn/3615/#pvareaid=6861512,./images/by_series/3615_56294e48.png,https://www.autohome.com.cn/3615/#pvareaid=6861512,福特,Ford
68,4674.0,T-ROC探歌,T-ROC,2031.0,13.89-15.87万,https://www.autohome.com.cn/4674/#pvareaid=6861512,./images/by_series/4674_f4a0e8a8.png,https://www.autohome.com.cn/4674/#pvareaid=6861512,大众,Volkswagen
69,4809.0,英仕派,インスパイア,2026.0,18.28-21.38万,https://www.autohome.com.cn/4809/#pvareaid=6861512,./images/by_series/4809_f6fb5f02.png,https://www.autohome.com.cn/4809/#pvareaid=6861512,本田,ホンダ
70,4031.0,迈锐宝XL,Malibu XL,1888.0,17.59-21.99万,https://www.autohome.com.cn/4031/#pvareaid=6861512,./images/by_series/4031_617fd7d7.png,https://www.autohome.com.cn/4031/#pvareaid=6861512,雪佛兰,Chevrolet
71,358.0,途胜,ツーソン (Tucson),1876.0,15.98-20.78万,https://www.autohome.com.cn/358/#pvareaid=6861512,./images/by_series/358_184ae2c7.png,https://www.autohome.com.cn/358/#pvareaid=6861512,现代,Hyundai
72,135.0,思域,シビック,1841.0,9.79-17.99万,https://www.autohome.com.cn/135/#pvareaid=6861512,./images/by_series/135_9e258587.png,https://www.autohome.com.cn/135/#pvareaid=6861512,本田,ホンダ
73,6120.0,凡尔赛C5 X,C5 X,1821.0,13.77-18.67万,https://www.autohome.com.cn/6120/#pvareaid=6861512,./images/by_series/6120_2c3d93a1.png,https://www.autohome.com.cn/6120/#pvareaid=6861512,雪铁龙,Citroën
74,4206.0,沃尔沃S90,S90,1775.0,40.69-50.59万,https://www.autohome.com.cn/4206/#pvareaid=6861512,./images/by_series/4206_27bc97d6.png,https://www.autohome.com.cn/4206/#pvareaid=6861512,沃尔沃,Volvo
75,46.0,普拉多,ランドクルーザープラド,1743.0,44.98-55.98万,https://www.autohome.com.cn/46/#pvareaid=6861512,./images/by_series/46_73363967.png,https://www.autohome.com.cn/46/#pvareaid=6861512,丰田,トヨタ
76,6118.0,库斯途,クストス (Custo),1722.0,16.98-22.08万,https://www.autohome.com.cn/6118/#pvareaid=6861512,./images/by_series/6118_1b3f5682.png,https://www.autohome.com.cn/6118/#pvareaid=6861512,现代,Hyundai
77,871.0,高尔夫,ゴルフ (Golf),1684.0,12.99-15.89万,https://www.autohome.com.cn/871/#pvareaid=6861512,./images/by_series/871_3a864c90.png,https://www.autohome.com.cn/871/#pvareaid=6861512,大众,Volkswagen
78,8160.0,捷达VS8,VS8,1530.0,11.99-13.79万,https://www.autohome.com.cn/8160/#pvareaid=6861512,./images/by_series/8160_508d5b64.png,https://www.autohome.com.cn/8160/#pvareaid=6861512,捷达,Jetta
79,81.0,飞度,Fit,1499.0,6.68-12.98万,https://www.autohome.com.cn/81/#pvareaid=6861512,./images/by_series/81_e8ae2bb5.png,https://www.autohome.com.cn/81/#pvareaid=6861512,本田,ホンダ
80,7817.0,奥迪A5L Sportback,A5L Sportback,1420.0,27.99-39.99万,https://www.autohome.com.cn/7817/#pvareaid=6861512,./images/by_series/7817_578e6dfe.png,https://www.autohome.com.cn/7817/#pvareaid=6861512,奥迪,Audi
81,7935.0,日产N7,N7,1382.0,11.99-15.89万,https://www.autohome.com.cn/7935/#pvareaid=6861512,./images/by_series/7935_e8981e06.png,https://www.autohome.com.cn/7935/#pvareaid=6861512,日产,日産
82,6150.0,奔驰EQB,EQB,1313.0,35.20-42.80万,https://www.autohome.com.cn/6150/#pvareaid=6861512,./images/by_series/6150_7014eb15.png,https://www.autohome.com.cn/6150/#pvareaid=6861512,奔驰,Mercedes-Benz
83,7692.0,马自达EZ-6,EZ-6,1287.0,11.98-16.28万,https://www.autohome.com.cn/7692/#pvareaid=6861512,./images/by_series/7692_5691f4b9.png,https://www.autohome.com.cn/7692/#pvareaid=6861512,马自达,マツダ
84,6477.0,林肯Z,Lincoln Zephyr,1280.0,23.58-36.58万,https://www.autohome.com.cn/6477/#pvareaid=6861512,./images/by_series/6477_822c52c1.png,https://www.autohome.com.cn/6477/#pvareaid=6861512,林肯,Lincoln
85,6544.0,宝马i3,i3,1235.0,27.80-33.80万,https://www.autohome.com.cn/6544/#pvareaid=6861512,./images/by_series/6544_9cdf73f5.png,https://www.autohome.com.cn/6544/#pvareaid=6861512,宝马,BMW
86,7201.0,赛图斯,セルトス (Seltos),1234.0,10.99-15.99万,https://www.autohome.com.cn/7201/#pvareaid=6861512,./images/by_series/7201_785d7eec.png,https://www.autohome.com.cn/7201/#pvareaid=6861512,起亚,Kia
87,880.0,奥德赛,オデッセイ,1156.0,23.58-32.88万,https://www.autohome.com.cn/880/#pvareaid=6861512,./images/by_series/880_2a75c5a0.png,https://www.autohome.com.cn/880/#pvareaid=6861512,本田,ホンダ
88,813.0,福瑞迪,フォルテ (Forte),1124.0,7.88-13.98万,https://www.autohome.com.cn/813/#pvareaid=6861512,./images/by_series/813_e7b862d4.png,https://www.autohome.com.cn/813/#pvareaid=6861512,起亚,Kia
89,6369.0,smart精灵#1,smart #1,1092.0,15.49-24.99万,https://www.autohome.com.cn/6369/#pvareaid=6861512,./images/by_series/6369_2df1debe.png,https://www.autohome.com.cn/6369/#pvareaid=6861512,smart,smart
90,5757.0,航海家,ノーチラス (Nautilus),1083.0,30.58-46.88万,https://www.autohome.com.cn/5757/#pvareaid=6861512,./images/by_series/5757_11ee04cd.png,https://www.autohome.com.cn/5757/#pvareaid=6861512,林肯,Lincoln
91,5246.0,探岳X,探岳X,1004.0,23.29-26.29万,https://www.autohome.com.cn/5246/#pvareaid=6861512,./images/by_series/5246_697e3574.png,https://www.autohome.com.cn/5246/#pvareaid=6861512,大众,Volkswagen
92,6903.0,丰田bZ3,Toyota bZ3,,10.98-19.98万,https://www.autohome.com.cn/6903/#pvareaid=6861512,./images/by_series/6903_174ce9ed.png,https://www.autohome.com.cn/6903/#pvareaid=6861512,丰田,トヨタ
93,6265.0,大众ID.3,ID.3,,12.99-15.59万,https://www.autohome.com.cn/6265/#pvareaid=6861512,./images/by_series/6265_ef4e5f90.png,https://www.autohome.com.cn/6265/#pvareaid=6861512,大众,Volkswagen
94,3460.0,缤智,Vezel,,11.98-13.58万,https://www.autohome.com.cn/3460/#pvareaid=6861512,./images/by_series/3460_9aa42311.png,https://www.autohome.com.cn/3460/#pvareaid=6861512,本田,ホンダ
95,2649.0,索纳塔,ソナタ (Sonata),,13.98-18.68万,https://www.autohome.com.cn/2649/#pvareaid=6861512,./images/by_series/2649_2cb46c60.png,https://www.autohome.com.cn/2649/#pvareaid=6861512,现代,Hyundai
96,7223.0,宝马iX1,iX1,,22.80-26.80万,https://www.autohome.com.cn/7223/#pvareaid=6861512,./images/by_series/7223_e0f106f6.png,https://www.autohome.com.cn/7223/#pvareaid=6861512,宝马,BMW
97,6853.0,狮铂拓界,Explorer,,15.49-23.78万,https://www.autohome.com.cn/6853/#pvareaid=6861512,./images/by_series/6853_ffcc924b.png,https://www.autohome.com.cn/6853/#pvareaid=6861512,起亚,Kia
98,5556.0,探险者,Explorer,,30.98-39.98万,https://www.autohome.com.cn/5556/#pvareaid=6861512,./images/by_series/5556_399befa1.png,https://www.autohome.com.cn/5556/#pvareaid=6861512,福特,Ford
99,905.0,一汽-大众CC,CC,,22.49-24.99万,https://www.autohome.com.cn/905/#pvareaid=6861512,./images/by_series/905_ca799757.png,https://www.autohome.com.cn/905/#pvareaid=6861512,大众,Volkswagen
100,4856.0,凯迪拉克XT4,XT4,,22.97-27.57万,https://www.autohome.com.cn/4856/#pvareaid=6861512,./images/by_series/4856_de8ee8ca.png,https://www.autohome.com.cn/4856/#pvareaid=6861512,凯迪拉克,Cadillac
101,8100.0,别克至境L7,Envista L7,,17.39-21.99万,https://www.autohome.com.cn/8100/#pvareaid=6861512,./images/by_series/8100_89d22e44.png,https://www.autohome.com.cn/8100/#pvareaid=6861512,别克,Buick
102,6430.0,领睿,Equator,,9.88-16.55万,https://www.autohome.com.cn/6430/#pvareaid=6861512,./images/by_series/6430_c12c0ada.png,https://www.autohome.com.cn/6430/#pvareaid=6861512,福特,Ford
103,7127.0,雅阁新能源,雅阁新能源,,,https://www.autohome.com.cn/7127/#pvareaid=6861512,./images/by_series/7127_bf5c74b9.png,https://www.autohome.com.cn/7127/#pvareaid=6861512,本田,ホンダ
104,7713.0,丰田bZ5,bZ5,,12.98-19.98万,https://www.autohome.com.cn/7713/#pvareaid=6861512,./images/by_series/7713_d4bfe7a3.png,https://www.autohome.com.cn/7713/#pvareaid=6861512,丰田,トヨタ
105,7724.0,铂智7,铂智7,,16.98-22.98万,https://www.autohome.com.cn/7724/#pvareaid=6861512,./images/by_series/7724_a2db921a.png,https://www.autohome.com.cn/7724/#pvareaid=6861512,丰田,トヨタ
106,3294.0,马自达3 昂克赛拉,Mazda3 Axela,,8.99-18.99万,https://www.autohome.com.cn/3294/#pvareaid=6861512,./images/by_series/3294_c9270a47.png,https://www.autohome.com.cn/3294/#pvareaid=6861512,马自达,マツダ
107,5193.0,捷达VS7,捷达VS7,,9.79-12.09万,https://www.autohome.com.cn/5193/#pvareaid=6861512,./images/by_series/5193_d4771a2e.png,https://www.autohome.com.cn/5193/#pvareaid=6861512,捷达,Jetta
108,3462.0,雷凌,レビン,,11.38-14.88万,https://www.autohome.com.cn/3462/#pvareaid=6861512,./images/by_series/3462_974c6da4.png,https://www.autohome.com.cn/3462/#pvareaid=6861512,丰田,トヨタ
109,5445.0,威然,Viloran,,28.98-40.28万,https://www.autohome.com.cn/5445/#pvareaid=6861512,./images/by_series/5445_ec4f38d2.png,https://www.autohome.com.cn/5445/#pvareaid=6861512,大众,Volkswagen
110,3521.0,揽胜极光,Range Rover Evoque,,42.98-47.58万,https://www.autohome.com.cn/3521/#pvareaid=6861512,./images/by_series/3521_85f53232.png,https://www.autohome.com.cn/3521/#pvareaid=6861512,路虎,路虎
111,6975.0,奔驰EQE SUV,EQE SUV,,48.60-63.06万,https://www.autohome.com.cn/6975/#pvareaid=6861512,./images/by_series/6975_e0909242.png,https://www.autohome.com.cn/6975/#pvareaid=6861512,奔驰,Mercedes-Benz
112,3582.0,本田XR-V,XR-V,,11.99-13.99万,https://www.autohome.com.cn/3582/#pvareaid=6861512,./images/by_series/3582_6aad6557.png,https://www.autohome.com.cn/3582/#pvareaid=6861512,本田,ホンダ
113,6404.0,IQ锐歌,Ioniq 6,,29.77-41.97万,https://www.autohome.com.cn/6404/#pvareaid=6861512,./images/by_series/6404_c284df41.png,https://www.autohome.com.cn/6404/#pvareaid=6861512,凯迪拉克,Cadillac
114,2886.0,起亚K3,K3,,11.29-14.39万,https://www.autohome.com.cn/2886/#pvareaid=6861512,./images/by_series/2886_44fefd73.png,https://www.autohome.com.cn/2886/#pvareaid=6861512,起亚,Kia
115,7827.0,宝马2系,2シリーズ,,20.80-22.80万,https://www.autohome.com.cn/7827/#pvareaid=6861512,./images/by_series/7827_628702cc.png,https://www.autohome.com.cn/7827/#pvareaid=6861512,宝马,BMW
116,5785.0,ID.4 CROZZ,ID.4 CROZZ,,14.99-20.76万,https://www.autohome.com.cn/5785/#pvareaid=6861512,./images/by_series/5785_3170affb.png,https://www.autohome.com.cn/5785/#pvareaid=6861512,大众,Volkswagen
117,987.0,标致408,Peugeot 408,,10.97-11.87万,https://www.autohome.com.cn/987/#pvareaid=6861512,./images/by_series/987_578f3700.png,https://www.autohome.com.cn/987/#pvareaid=6861512,标致,标致
118,7043.0,别克E5,E5,,16.99-21.19万,https://www.autohome.com.cn/7043/#pvareaid=6861512,./images/by_series/7043_606446e3.png,https://www.autohome.com.cn/7043/#pvareaid=6861512,别克,Buick
119,7684.0,smart精灵#5,smart #5,,18.99-37.99万,https://www.autohome.com.cn/7684/#pvareaid=6861512,./images/by_series/7684_75477fb3.png,https://www.autohome.com.cn/7684/#pvareaid=6861512,smart,smart
120,4764.0,奔驰A级,Aクラス,,25.13-27.57万,https://www.autohome.com.cn/4764/#pvareaid=6861512,./images/by_series/4764_9f8e1748.png,https://www.autohome.com.cn/4764/#pvareaid=6861512,奔驰,Mercedes-Benz
121,7082.0,马自达CX-50行也,CX-50,,13.98-23.98万,https://www.autohome.com.cn/7082/#pvareaid=6861512,./images/by_series/7082_08c232d2.png,https://www.autohome.com.cn/7082/#pvareaid=6861512,马自达,マツダ
122,333.0,途安,Touran,,16.68-19.58万,https://www.autohome.com.cn/333/#pvareaid=6861512,./images/by_series/333_246b6f4e.png,https://www.autohome.com.cn/333/#pvareaid=6861512,大众,Volkswagen
