rank,series_id,name,global_name,units,price,link,image_url,series_url,manufacturer,manufacturer_ja
50,7724,铂智7,bZ7,2190.0,16.98-22.98万,https://www.autohome.com.cn/7724/#pvareaid=6861512,./images/by_series/7724_a2db921a.png,https://www.autohome.com.cn/7724/#pvareaid=6861512,丰田,トヨタ
51,51,伊兰特,エラントラ (Elantra),2187.0,9.98-12.38万,https://www.autohome.com.cn/51/#pvareaid=6861512,./images/by_series/51_8fd9e720.png,https://www.autohome.com.cn/51/#pvareaid=6861512,现代,Hyundai
52,634,天籁,ティアナ,2082.0,13.99-23.98万,https://www.autohome.com.cn/634/#pvareaid=6861512,./images/by_series/634_0a4c7356.png,https://www.autohome.com.cn/634/#pvareaid=6861512,日产,日産
53,6825,本田HR-V,Honda HR-V,2063.0,10.99-12.59万,https://www.autohome.com.cn/6825/#pvareaid=6861512,./images/by_series/6825_b636bb3c.png,https://www.autohome.com.cn/6825/#pvareaid=6861512,本田,ホンダ
54,5137,捷达VA3,VA3,1922.0,6.78-9.48万,https://www.autohome.com.cn/5137/#pvareaid=6861512,./images/by_series/5137_54157d81.png,https://www.autohome.com.cn/5137/#pvareaid=6861512,捷达,Jetta
55,692,奥迪A4L,A4L,1891.0,28.98-36.28万,https://www.autohome.com.cn/692/#pvareaid=6861512,./images/by_series/692_ee8427b1.png,https://www.autohome.com.cn/692/#pvareaid=6861512,奥迪,Audi
56,8449,奥迪E7X,奥迪E7X,1808.0,26.98-35.98万,https://www.autohome.com.cn/8449/#pvareaid=6861512,./images/by_series/8449_3f60f618.png,https://www.autohome.com.cn/8449/#pvareaid=6861512,奥迪AUDI,Audi
57,656,奇骏,エクストレイル,1739.0,16.08-26.29万,https://www.autohome.com.cn/656/#pvareaid=6861512,./images/by_series/656_9260b410.png,https://www.autohome.com.cn/656/#pvareaid=6861512,日产,日産
58,4809,英仕派,インスパイア,1732.0,18.28-21.38万,https://www.autohome.com.cn/4809/#pvareaid=6861512,./images/by_series/4809_f6fb5f02.png,https://www.autohome.com.cn/4809/#pvareaid=6861512,本田,ホンダ
59,4824,奕跑,Stonic,1682.0,7.98-8.38万,https://www.autohome.com.cn/4824/#pvareaid=6861512,./images/by_series/4824_438ba59a.png,https://www.autohome.com.cn/4824/#pvareaid=6861512,起亚,Kia
60,7737,奔驰GLC新能源,奔驰GLC新能源,1668.0,33.98-51.80万,https://www.autohome.com.cn/7737/#pvareaid=6861512,./images/by_series/7737_8f207b73.png,https://www.autohome.com.cn/7737/#pvareaid=6861512,奔驰,Mercedes-Benz
61,5349,凯迪拉克CT5,CT5,1616.0,28.99-34.59万,https://www.autohome.com.cn/5349/#pvareaid=6861512,./images/by_series/5349_32de00fe.png,https://www.autohome.com.cn/5349/#pvareaid=6861512,凯迪拉克,Cadillac
62,3411,沃尔沃XC60,XC60,1583.0,39.69-47.49万,https://www.autohome.com.cn/3411/#pvareaid=6861512,./images/by_series/3411_409de604.png,https://www.autohome.com.cn/3411/#pvareaid=6861512,沃尔沃,Volvo
63,6738,揽巡,ランシュン (Lanxun),1555.0,25.99-29.99万,https://www.autohome.com.cn/6738/#pvareaid=6861512,./images/by_series/6738_78e63bc2.png,https://www.autohome.com.cn/6738/#pvareaid=6861512,大众,Volkswagen
64,4206,沃尔沃S90,S90,1554.0,40.69-50.59万,https://www.autohome.com.cn/4206/#pvareaid=6861512,./images/by_series/4206_27bc97d6.png,https://www.autohome.com.cn/4206/#pvareaid=6861512,沃尔沃,Volvo
65,4674,T-ROC探歌,T-ROC,1503.0,13.89-15.87万,https://www.autohome.com.cn/4674/#pvareaid=6861512,./images/by_series/4674_56e78678.png,https://www.autohome.com.cn/4674/#pvareaid=6861512,大众,Volkswagen
66,8651,ID.ERA 5S,ID.ERA 5S,1485.0,11.99-14.99万,https://www.autohome.com.cn/8651/#pvareaid=6861512,./images/by_series/8651_a1ff2047.png,https://www.autohome.com.cn/8651/#pvareaid=6861512,大众,Volkswagen
67,117,蒙迪欧,モンデオ (Mondeo),1399.0,14.98-22.98万,https://www.autohome.com.cn/117/#pvareaid=6861512,./images/by_series/117_cbdf773a.png,https://www.autohome.com.cn/117/#pvareaid=6861512,福特,Ford
68,8138,沃尔沃XC70插电式混动,XC70 PHEV,1352.0,41.19-49.69万,https://www.autohome.com.cn/8138/#pvareaid=6861512,./images/by_series/8138_238eaa97.png,https://www.autohome.com.cn/8138/#pvareaid=6861512,沃尔沃,Volvo
69,8160,捷达VS8,VS8,1351.0,11.99-13.79万,https://www.autohome.com.cn/8160/#pvareaid=6861512,./images/by_series/8160_508d5b64.png,https://www.autohome.com.cn/8160/#pvareaid=6861512,捷达,Jetta
70,135,思域,シビック,1337.0,9.79-17.79万,https://www.autohome.com.cn/135/#pvareaid=6861512,./images/by_series/135_9e258587.png,https://www.autohome.com.cn/135/#pvareaid=6861512,本田,ホンダ
71,3615,锐界,エッジ (Edge),1314.0,22.98-30.98万,https://www.autohome.com.cn/3615/#pvareaid=6861512,./images/by_series/3615_56294e48.png,https://www.autohome.com.cn/3615/#pvareaid=6861512,福特,Ford
72,164,君威,リーガル (Regal),1259.0,15.98-17.58万,https://www.autohome.com.cn/164/#pvareaid=6861512,./images/by_series/164_8d977a57.png,https://www.autohome.com.cn/164/#pvareaid=6861512,别克,Buick
73,7817,奥迪A5L Sportback,A5L Sportback,1255.0,27.99-39.99万,https://www.autohome.com.cn/7817/#pvareaid=6861512,./images/by_series/7817_e862a101.png,https://www.autohome.com.cn/7817/#pvareaid=6861512,奥迪,Audi
74,6369,smart精灵#1,smart #1,1250.0,15.29-24.99万,https://www.autohome.com.cn/6369/#pvareaid=6861512,./images/by_series/6369_b79fbdf2.png,https://www.autohome.com.cn/6369/#pvareaid=6861512,smart,smart
75,7692,马自达EZ-6,EZ-6,1191.0,11.98-16.28万,https://www.autohome.com.cn/7692/#pvareaid=6861512,./images/by_series/7692_5691f4b9.png,https://www.autohome.com.cn/7692/#pvareaid=6861512,马自达,マツダ
76,3158,沃尔沃S60,S60,1145.0,30.69-38.49万,https://www.autohome.com.cn/3158/#pvareaid=6861512,./images/by_series/3158_f5e74f36.png,https://www.autohome.com.cn/3158/#pvareaid=6861512,沃尔沃,Volvo
77,7713,丰田bZ5,bZ5,1135.0,12.98-19.98万,https://www.autohome.com.cn/7713/#pvareaid=6861512,./images/by_series/7713_d4bfe7a3.png,https://www.autohome.com.cn/7713/#pvareaid=6861512,丰田,トヨタ
78,8092,ID.ERA 9X,ID.ERA 9X,1109.0,30.98-35.98万,https://www.autohome.com.cn/8092/#pvareaid=6861512,./images/by_series/8092_61805e26.png,https://www.autohome.com.cn/8092/#pvareaid=6861512,大众,Volkswagen
79,8243,日产N6,N6,1101.0,10.39-12.99万,https://www.autohome.com.cn/8243/#pvareaid=6861512,./images/by_series/8243_e22eae7e.png,https://www.autohome.com.cn/8243/#pvareaid=6861512,日产,日産
80,7201,赛图斯,セルトス (Seltos),1096.0,10.99-15.99万,https://www.autohome.com.cn/7201/#pvareaid=6861512,./images/by_series/7201_5617ac03.png,https://www.autohome.com.cn/7201/#pvareaid=6861512,起亚,Kia
81,46,普拉多,ランドクルーザープラド,1064.0,44.98-55.98万,https://www.autohome.com.cn/46/#pvareaid=6861512,./images/by_series/46_73363967.png,https://www.autohome.com.cn/46/#pvareaid=6861512,丰田,トヨタ
82,871,高尔夫,ゴルフ (Golf),1047.0,12.99-15.89万,https://www.autohome.com.cn/871/#pvareaid=6861512,./images/by_series/871_3a864c90.png,https://www.autohome.com.cn/871/#pvareaid=6861512,大众,Volkswagen
83,358,途胜,ツーソン (Tucson),1015.0,16.98-18.68万,https://www.autohome.com.cn/358/#pvareaid=6861512,./images/by_series/358_184ae2c7.png,https://www.autohome.com.cn/358/#pvareaid=6861512,现代,Hyundai
84,7873,别克至境世家,Envista Estate,,41.99-48.99万,https://www.autohome.com.cn/7873/#pvareaid=6861512,./images/by_series/7873_90eb525a.png,https://www.autohome.com.cn/7873/#pvareaid=6861512,别克,Buick
85,3457,凌渡,ラモンド (Lamando),,15.09-19.59万,https://www.autohome.com.cn/3457/#pvareaid=6861512,./images/by_series/3457_5b099dd4.png,https://www.autohome.com.cn/3457/#pvareaid=6861512,大众,Volkswagen
86,7935,日产N7,N7,,11.99-15.89万,https://www.autohome.com.cn/7935/#pvareaid=6861512,./images/by_series/7935_e8981e06.png,https://www.autohome.com.cn/7935/#pvareaid=6861512,日产,日産
87,8479,奔驰GLE,奔驰GLE,,,https://www.autohome.com.cn/8479/#pvareaid=6861512,./images/by_series/8479_2441f7da.png,https://www.autohome.com.cn/8479/#pvareaid=6861512,奔驰,Mercedes-Benz
88,5348,奔驰GLB,GLB,,27.39-31.19万,https://www.autohome.com.cn/5348/#pvareaid=6861512,./images/by_series/5348_f4b12594.png,https://www.autohome.com.cn/5348/#pvareaid=6861512,奔驰,Mercedes-Benz
89,4232,途昂,テラモント (Teramont),,28.90-35.99万,https://www.autohome.com.cn/4232/#pvareaid=6861512,./images/by_series/4232_2c009232.png,https://www.autohome.com.cn/4232/#pvareaid=6861512,大众,Volkswagen
90,2886,起亚K3,K3,,9.73-11.53万,https://www.autohome.com.cn/2886/#pvareaid=6861512,./images/by_series/2886_44fefd73.png,https://www.autohome.com.cn/2886/#pvareaid=6861512,起亚,Kia
91,6118,库斯途,クストス (Custo),,16.98-22.08万,https://www.autohome.com.cn/6118/#pvareaid=6861512,./images/by_series/6118_05b5f59d.png,https://www.autohome.com.cn/6118/#pvareaid=6861512,现代,Hyundai
92,880,奥德赛,オデッセイ,,23.58-32.88万,https://www.autohome.com.cn/880/#pvareaid=6861512,./images/by_series/880_2a75c5a0.png,https://www.autohome.com.cn/880/#pvareaid=6861512,本田,ホンダ
93,6544,宝马i3,i3,,27.80-33.80万,https://www.autohome.com.cn/6544/#pvareaid=6861512,./images/by_series/6544_9cdf73f5.png,https://www.autohome.com.cn/6544/#pvareaid=6861512,宝马,BMW
94,8312,与众07,与众07,,12.99-13.99万,https://www.autohome.com.cn/8312/#pvareaid=6861512,./images/by_series/8312_8204e177.png,https://www.autohome.com.cn/8312/#pvareaid=6861512,大众,Volkswagen
95,7082,马自达CX-50行也,CX-50,,13.98-23.98万,https://www.autohome.com.cn/7082/#pvareaid=6861512,./images/by_series/7082_94f9cee7.png,https://www.autohome.com.cn/7082/#pvareaid=6861512,马自达,マツダ
96,2649,索纳塔,ソナタ (Sonata),,13.98-17.38万,https://www.autohome.com.cn/2649/#pvareaid=6861512,./images/by_series/2649_097d583a.png,https://www.autohome.com.cn/2649/#pvareaid=6861512,现代,Hyundai
97,6477,林肯Z,Lincoln Zephyr,,23.58-36.58万,https://www.autohome.com.cn/6477/#pvareaid=6861512,./images/by_series/6477_9113a749.png,https://www.autohome.com.cn/6477/#pvareaid=6861512,林肯,Lincoln
98,4856,凯迪拉克XT4,XT4,,22.97-27.57万,https://www.autohome.com.cn/4856/#pvareaid=6861512,./images/by_series/4856_2d410bb1.png,https://www.autohome.com.cn/4856/#pvareaid=6861512,凯迪拉克,Cadillac
99,2084,威霆,Elysion Breeze,,33.68-38.68万,https://www.autohome.com.cn/2084/#pvareaid=6861512,./images/by_series/2084_2db0addd.png,https://www.autohome.com.cn/2084/#pvareaid=6861512,奔驰,Mercedes-Benz
100,5556,探险者,Explorer,,30.98-39.98万,https://www.autohome.com.cn/5556/#pvareaid=6861512,./images/by_series/5556_93b2b11c.png,https://www.autohome.com.cn/5556/#pvareaid=6861512,福特,Ford
