rank,name,global_name,units,delta_vs_last_month,link,price,image_url,manufacturer,manufacturer_ja
36,极氪9X,Zeekr 9X,9315,12.0,https://www.autohome.com.cn/7835/#pvareaid=6861512,46.59-59.99万,./images/by_series/7835_a9724ff1.png,极氪,Zeekr（极氪）
37,卡罗拉锐放,カローラクロス,9184,-6.0,https://www.autohome.com.cn/6428/#pvareaid=6861512,12.68-18.48万,./images/by_series/6428_aae9086a.png,丰田,トヨタ
38,长安X5 PLUS,X5 Plus,9147,18.0,https://www.autohome.com.cn/7552/#pvareaid=6861512,6.99-10.39万,./images/by_series/7552_cee67d18.png,长安,長安
39,途观L,ティグアンL (Tiguan L),9109,-19.0,https://www.autohome.com.cn/4274/#pvareaid=6861512,18.68-26.68万,./images/by_series/4274_39847c63.png,大众,Volkswagen
40,宝马3系,3シリーズ,9107,-1.0,https://www.autohome.com.cn/66/#pvareaid=6861512,25.80-33.80万,./images/by_series/66_5f37a893.png,宝马,BMW
41,星越L,Monjaro,9046,-8.0,https://www.autohome.com.cn/6004/#pvareaid=6861512,13.97-17.97万,./images/by_series/6004_aef1d886.png,吉利汽车,Geely（吉利）
42,长安CS75PLUS,CS75 Plus,8716,-13.0,https://www.autohome.com.cn/5179/#pvareaid=6861512,10.89-14.39万,./images/by_series/5179_00cc24d5.png,长安,長安
43,问界M7,Wenjie M7,8670,15.0,https://www.autohome.com.cn/6643/#pvareaid=6861512,24.98-38.98万,./images/by_series/6643_17dcbdeb.png,AITO 问界,AITO（問界）
44,QQ3 EV,QQ3 EV,8494,,https://www.autohome.com.cn/8499/#pvareaid=6861512,5.89-7.89万,./images/by_series/8499_0a822237.png,奇瑞QQ,Chery（奇瑞）
45,奔驰GLC,GLC,8200,-24.0,https://www.autohome.com.cn/3862/#pvareaid=6861512,35.18-46.28万,./images/by_series/3862_4dc3db90.png,奔驰,Mercedes-Benz
46,帕萨特,パサート (Passat),8129,-31.0,https://www.autohome.com.cn/528/#pvareaid=6861512,16.45-30.98万,./images/by_series/528_d809c87e.png,大众,Volkswagen
47,迈腾,マゴタン (Magotan),8124,-15.0,https://www.autohome.com.cn/496/#pvareaid=6861512,17.49-24.69万,./images/by_series/496_5ac1491c.png,大众,Volkswagen
48,本田CR-V,CR-V,8042,-1.0,https://www.autohome.com.cn/314/#pvareaid=6861512,18.59-24.99万,./images/by_series/314_0aee31f9.png,本田,ホンダ
49,零跑C11,C11,7935,70.0,https://www.autohome.com.cn/5205/#pvareaid=6861512,14.98-16.58万,./images/by_series/5205_21f37566.png,零跑汽车,Leapmotor
50,极狐T1,ARCFOX T1,7589,7.0,https://www.autohome.com.cn/8086/#pvareaid=6861512,6.28-13.08万,./images/by_series/8086_cce9c858.png,ARCFOX极狐,ARCFOX（極狐）
51,五菱缤果,Bingo,7512,55.0,https://www.autohome.com.cn/7045/#pvareaid=6861512,5.68-8.48万,./images/by_series/7045_c8710506.png,五菱汽车,Wuling（五菱）
52,奔驰E级,Eクラス,7450,-30.0,https://www.autohome.com.cn/197/#pvareaid=6861512,37.88-59.98万,./images/by_series/197_6484f170.png,奔驰,Mercedes-Benz
53,星瑞,Preface,7427,-11.0,https://www.autohome.com.cn/5273/#pvareaid=6861512,9.87-14.67万,./images/by_series/5273_199554b9.png,吉利汽车,Geely（吉利）
54,奥迪Q5L,Q5L,7358,-5.0,https://www.autohome.com.cn/4851/#pvareaid=6861512,30.98-39.98万,./images/by_series/4851_eeb1b11e.png,奥迪,Audi
55,逸动,Eado,7193,-15.0,https://www.autohome.com.cn/2429/#pvareaid=6861512,7.29-9.99万,./images/by_series/2429_4fdfc92f.png,长安,長安
56,岚图梦想家,Lantu Dreamer,6995,34.0,https://www.autohome.com.cn/6459/#pvareaid=6861512,30.99-70.99万,./images/by_series/6459_f46dc587.png,岚图汽车,Lantu（岚图汽车）
57,问界M8,AITO M8,6889,65.0,https://www.autohome.com.cn/8003/#pvareaid=6861512,35.98-45.98万,./images/by_series/8003_2e550323.png,AITO 问界,AITO（問界）
58,红旗H5,H5,6683,-7.0,https://www.autohome.com.cn/4410/#pvareaid=6861512,15.98-21.58万,./images/by_series/4410_30103952.png,红旗,紅旗
59,探岳,タイロン (Tayron),6667,-43.0,https://www.autohome.com.cn/4744/#pvareaid=6861512,19.89-25.99万,./images/by_series/4744_746b217e.png,大众,Volkswagen
60,宝马5系,5シリーズ,6622,7.0,https://www.autohome.com.cn/65/#pvareaid=6861512,36.80-44.80万,./images/by_series/65_b36d38a9.png,宝马,BMW
61,荣威i5,i5,6547,24.0,https://www.autohome.com.cn/4869/#pvareaid=6861512,6.89-12.58万,./images/by_series/4869_ae80355f.png,荣威,Roewe（栄威）
62,赛那SIENNA,シエナ,6542,6.0,https://www.autohome.com.cn/6272/#pvareaid=6861512,29.98-39.38万,./images/by_series/6272_ac5d879b.png,丰田,トヨタ
63,途岳,トゥアレ (Tharu),6289,-3.0,https://www.autohome.com.cn/4745/#pvareaid=6861512,12.59-21.66万,./images/by_series/4745_2e242b08.png,大众,Volkswagen
64,魏牌 高山,Gaoshan,6122,16.0,https://www.autohome.com.cn/7076/#pvareaid=6861512,27.28-35.38万,./images/by_series/7076_f28d5471.png,魏牌,WEY（魏牌）
65,亚洲龙,アバロン,6113,-21.0,https://www.autohome.com.cn/4962/#pvareaid=6861512,17.88-25.68万,./images/by_series/4962_3f11ec49.png,丰田,トヨタ
66,帝豪,Geely Emgrand,6055,-12.0,https://www.autohome.com.cn/3556/#pvareaid=6861512,6.29-9.19万,./images/by_series/3556_5bf02951.png,吉利汽车,Geely（吉利）
67,极狐 阿尔法S5,ARCFOX Alpha S5,6046,78.0,https://www.autohome.com.cn/7327/#pvareaid=6861512,10.48-17.78万,./images/by_series/7327_94a63b70.png,ARCFOX极狐,ARCFOX（極狐）
68,深蓝S07,Deepal S07,5988,35.0,https://www.autohome.com.cn/6817/#pvareaid=6861512,15.69-17.49万,./images/by_series/6817_3f326454.png,深蓝汽车,Deepal（深藍）
69,长安启源A06,Qiyuan A06,5959,33.0,https://www.autohome.com.cn/8140/#pvareaid=6861512,10.99-14.99万,./images/by_series/8140_91dee89a.png,长安启源,長安啓源
70,宋Ultra,Song Ultra,5940,199.0,https://www.autohome.com.cn/8511/#pvareaid=6861512,12.99-17.99万,./images/by_series/8511_7351cb25.png,比亚迪,BYD
71,奥迪A3,A3,5936,-2.0,https://www.autohome.com.cn/3170/#pvareaid=6861512,16.59-20.99万,./images/by_series/3170_38faeff7.png,奥迪,Audi
72,缤果S,Binguo S,5883,-26.0,https://www.autohome.com.cn/8189/#pvareaid=6861512,6.68-8.98万,./images/by_series/8189_66c04414.png,五菱汽车,Wuling（五菱）
73,银河E5,Galaxy E5,5876,9.0,https://www.autohome.com.cn/7650/#pvareaid=6861512,10.98-17.98万,./images/by_series/7650_cb82887d.png,吉利银河,Geely Galaxy（吉利銀河）
74,瑞虎8,Tiggo 8,5859,-22.0,https://www.autohome.com.cn/4693/#pvareaid=6861512,9.99-12.99万,./images/by_series/4693_5ef737a0.png,奇瑞,Chery（奇瑞）
75,奔腾小马,Pony,5846,,https://www.autohome.com.cn/7231/#pvareaid=6861512,3.49-5.39万,./images/by_series/7231_2e001ecf.png,奔腾,Bestune（奔騰）
76,理想L6,L6,5560,-15.0,https://www.autohome.com.cn/6950/#pvareaid=6861512,24.98-27.98万,./images/by_series/6950_2e001ecf.png,理想汽车,Li Auto
77,威兰达,ウィランダー,5528,-22.0,https://www.autohome.com.cn/5472/#pvareaid=6861512,16.98-23.08万,./images/by_series/5472_962ab92f.png,丰田,トヨタ
78,昂科威Plus,Envision Plus,5464,-44.0,https://www.autohome.com.cn/3554/#pvareaid=6861512,22.99-25.99万,./images/by_series/3554_5674c06a.png,别克,Buick
79,哈弗猛龙新能源,Raptor,5441,93.0,https://www.autohome.com.cn/7298/#pvareaid=6861512,17.38-20.88万,./images/by_series/7298_8d1e0cd8.png,哈弗,Haval（哈弗）
80,零跑B01,B01,5438,41.0,https://www.autohome.com.cn/8006/#pvareaid=6861512,8.98-14.97万,./images/by_series/8006_d84f675a.png,零跑汽车,Leapmotor
81,宝马X3,X3,5410,-10.0,https://www.autohome.com.cn/4658/#pvareaid=6861512,31.80-39.80万,./images/by_series/4658_e45bfe63.png,宝马,BMW
82,艾瑞泽8,Arrizo 8,5344,-12.0,https://www.autohome.com.cn/6664/#pvareaid=6861512,9.99-14.89万,./images/by_series/6664_d2ad5f28.png,奇瑞,Chery（奇瑞）
83,天籁,ティアナ,5285,13.0,https://www.autohome.com.cn/634/#pvareaid=6861512,13.99-23.98万,./images/by_series/634_0a4c7356.png,日产,日産
84,零跑B10,B10,5230,58.0,https://www.autohome.com.cn/7877/#pvareaid=6861512,9.98-14.98万,./images/by_series/7877_a62f9eac.png,零跑汽车,Leapmotor
85,钛3,Titanium 3,5206,14.0,https://www.autohome.com.cn/7356/#pvareaid=6861512,13.38-17.78万,./images/by_series/7356_77487f26.png,方程豹,Fangchengbao（方程豹）
86,深蓝L06,Deepal L06,5189,15.0,https://www.autohome.com.cn/8244/#pvareaid=6861512,12.59-15.69万,./images/by_series/8244_38d12b4e.png,深蓝汽车,Deepal（深藍）
87,海狮05 EV,シーライオン05 EV (Sealion 05 EV),5140,4.0,https://www.autohome.com.cn/7982/#pvareaid=6861512,11.78-14.59万,./images/by_series/7982_08d6f07e.png,比亚迪,BYD
88,汉兰达,ハイランダー,5139,-16.0,https://www.autohome.com.cn/771/#pvareaid=6861512,24.98-32.58万,./images/by_series/771_8530e9a0.png,丰田,トヨタ
89,元PLUS,Atto 3,5111,-10.0,https://www.autohome.com.cn/6298/#pvareaid=6861512,11.58-14.99万,./images/by_series/6298_c6968813.png,比亚迪,BYD
90,AION RT,AION RT,4990,2.0,https://www.autohome.com.cn/7860/#pvareaid=6861512,9.98-16.58万,./images/by_series/7860_776117ee.png,埃安,Aiways（埃安）
91,firefly萤火虫,firefly,4973,-7.0,https://www.autohome.com.cn/7990/#pvareaid=6861512,11.98-12.58万,./images/by_series/7990_975177d7.png,firefly萤火虫,firefly（萤火虫）
92,传祺M8,Trumpchi M8,4916,6.0,https://www.autohome.com.cn/4174/#pvareaid=6861512,18.98-23.98万,./images/by_series/4174_f458b2a2.png,广汽传祺,GAC Trumpchi（広汽伝祺）
93,腾势D9,デンツァD9 (Denza D9),4797,20.0,https://www.autohome.com.cn/6669/#pvareaid=6861512,30.98-60.06万,./images/by_series/6669_ca3123d9.png,腾势,DENZA
94,宋L DM-i,Song L DM-i,4720,-7.0,https://www.autohome.com.cn/7815/#pvareaid=6861512,13.58-17.58万,./images/by_series/7815_feee8fe3.png,比亚迪,BYD
95,零跑Lafa5,Leapmotor Lafa5,4707,74.0,https://www.autohome.com.cn/8278/#pvareaid=6861512,9.78-12.98万,./images/by_series/8278_fbda32a6.png,零跑汽车,Leapmotor
96,铂智7,bZ7,4637,236.0,https://www.autohome.com.cn/7724/#pvareaid=6861512,16.98-22.98万,./images/by_series/7724_a2db921a.png,丰田,トヨタ
97,海豹05 DM-i,シール05 DM-i (Seal 05 DM-i),4463,7.0,https://www.autohome.com.cn/7981/#pvareaid=6861512,7.98-10.38万,./images/by_series/7981_1610014d.png,比亚迪,BYD
98,零跑D19,Leap Motor D19,4455,,https://www.autohome.com.cn/8273/#pvareaid=6861512,21.98-26.98万,./images/by_series/8273_de27ab88.png,零跑汽车,Leapmotor
99,熊猫,Panda,4367,-22.0,https://www.autohome.com.cn/6924/#pvareaid=6861512,4.69-5.39万,./images/by_series/6924_f9ee19a3.png,吉利银河,Geely Galaxy（吉利銀河）
100,宝马X5,X5,4280,-7.0,https://www.autohome.com.cn/6548/#pvareaid=6861512,59.80-74.80万,./images/by_series/6548_26178c20.png,宝马,BMW
1,星愿,Geely Xingyuan,34727,1.0,https://www.autohome.com.cn/7806/#pvareaid=6861512,6.48-9.48万,./images/by_series/7806_8b6617d4.png,吉利银河,Geely Galaxy（吉利銀河）
2,小米SU7,SU7,26826,63.0,https://www.autohome.com.cn/6962/#pvareaid=6861512,21.99-30.39万,./images/by_series/6962_1077f967.png,小米汽车,Xiaomi（小米）
3,Model Y,モデルY,22990,-2.0,https://www.autohome.com.cn/5769/#pvareaid=6861512,26.35-31.35万,./images/by_series/5769_29287643.png,特斯拉,Tesla
4,理想i6,Li Xiang i6,21024,,https://www.autohome.com.cn/8183/#pvareaid=6861512,24.98-26.98万,./images/by_series/8183_54dc76da.png,理想汽车,Li Auto
5,海狮06,シーライオン06 (Sealion 06),19649,2.0,https://www.autohome.com.cn/8087/#pvareaid=6861512,12.99-19.98万,./images/by_series/8087_a74f42d8.png,比亚迪,BYD
6,长安启源Q05,Qiyuan Q05,15814,30.0,https://www.autohome.com.cn/8241/#pvareaid=6861512,7.99-11.49万,./images/by_series/8241_eea76be0.png,长安启源,長安啓源
7,元UP,Atto 2,15658,-2.0,https://www.autohome.com.cn/7538/#pvareaid=6861512,7.48-11.98万,./images/by_series/7538_fdb899f6.png,比亚迪,BYD
8,缤越,Coolray,14923,29.0,https://www.autohome.com.cn/4701/#pvareaid=6861512,6.68-9.78万,./images/by_series/4701_d019c112.png,吉利汽车,Geely（吉利）
9,零跑A10,Leapmotor A10,14372,116.0,https://www.autohome.com.cn/8433/#pvareaid=6861512,6.58-8.68万,./images/by_series/8433_1b68dcfe.png,零跑汽车,Leapmotor
10,海豚,ドルフィン (Dolphin),14218,-1.0,https://www.autohome.com.cn/6139/#pvareaid=6861512,9.98-12.98万,./images/by_series/6139_57696108.png,比亚迪,BYD
11,钛7,レオパード7 (Leopard 7),14201,13.0,https://www.autohome.com.cn/8171/#pvareaid=6861512,17.98-23.98万,./images/by_series/8171_b4f4db30.png,方程豹,Fangchengbao（方程豹）
12,深蓝S05,Deepal S05,13722,13.0,https://www.autohome.com.cn/7740/#pvareaid=6861512,11.99-14.99万,./images/by_series/7740_dcfc21fd.png,深蓝汽车,Deepal（深藍）
13,小鹏MONA M03,MONA M03,13595,40.0,https://www.autohome.com.cn/6998/#pvareaid=6861512,11.98-15.18万,./images/by_series/6998_c30bf1ac.png,小鹏,Xpeng
14,宏光MINIEV,ウーリンMINIEV,13229,-2.0,https://www.autohome.com.cn/5714/#pvareaid=6861512,3.58-5.58万,./images/by_series/5714_148c34d5.png,五菱汽车,Wuling（五菱）
15,秦PLUS,Qin PLUS,13228,3.0,https://www.autohome.com.cn/5964/#pvareaid=6861512,7.98-17.98万,./images/by_series/5964_f0d2ce56.png,比亚迪,BYD
16,MG4,MG4,13189,11.0,https://www.autohome.com.cn/6651/#pvareaid=6861512,6.88-10.28万,./images/by_series/6651_b983bc42.png,名爵,MG（名爵）
17,蔚来ES8,NIO ES8,13020,-3.0,https://www.autohome.com.cn/4427/#pvareaid=6861512,40.68-45.68万,./images/by_series/4427_fc798676.png,蔚来,NIO（蔚来）
18,宋Pro新能源,Sealion 5 DM-i,12543,8.0,https://www.autohome.com.cn/5279/#pvareaid=6861512,10.28-13.38万,./images/by_series/5279_4c680b4e.png,比亚迪,BYD
19,朗逸,ラヴィーダ (Lavida),12457,-13.0,https://www.autohome.com.cn/614/#pvareaid=6861512,8.00-15.19万,./images/by_series/614_14f7438d.png,大众,Volkswagen
20,RAV4荣放,RAV4,11452,-1.0,https://www.autohome.com.cn/770/#pvareaid=6861512,16.98-22.88万,./images/by_series/770_aebec05a.png,丰田,トヨタ
21,博越L,Boyue L,11315,-13.0,https://www.autohome.com.cn/6814/#pvareaid=6861512,9.99-12.99万,./images/by_series/6814_232d3619.png,吉利汽车,Geely（吉利）
22,凯美瑞,カムリ,10963,-12.0,https://www.autohome.com.cn/110/#pvareaid=6861512,17.18-25.98万,./images/by_series/110_9fe9828c.png,丰田,トヨタ
23,锋兰达,フロントランダー,10876,-6.0,https://www.autohome.com.cn/6414/#pvareaid=6861512,13.28-17.28万,./images/by_series/6414_b149dd8b.png,丰田,トヨタ
24,零跑C10,C10,10728,17.0,https://www.autohome.com.cn/7382/#pvareaid=6861512,12.28-14.28万,./images/by_series/7382_b8d8ee10.png,零跑汽车,Leapmotor
25,轩逸,シルフィ,10564,-22.0,https://www.autohome.com.cn/448/#pvareaid=6861512,7.99-17.49万,./images/by_series/448_1c5dc236.png,日产,日産
26,海豹06,シール06 (Seal 06),10254,2.0,https://www.autohome.com.cn/7588/#pvareaid=6861512,9.68-13.98万,./images/by_series/7588_ab6bcab0.png,比亚迪,BYD
27,哈弗大狗,Big Dog,10226,8.0,https://www.autohome.com.cn/5770/#pvareaid=6861512,12.39-14.99万,./images/by_series/5770_5257bc62.png,哈弗,Haval（哈弗）
28,秦L,Qin L,10171,10.0,https://www.autohome.com.cn/7578/#pvareaid=6861512,9.68-15.38万,./images/by_series/7578_a18a8044.png,比亚迪,BYD
29,铂智3X,bZ3X,10027,35.0,https://www.autohome.com.cn/7712/#pvareaid=6861512,10.98-15.98万,./images/by_series/7712_9d4da439.png,丰田,トヨタ
30,奔驰C级,Cクラス,9950,33.0,https://www.autohome.com.cn/588/#pvareaid=6861512,29.99-34.56万,./images/by_series/588_7509f242.png,奔驰,Mercedes-Benz
31,小米YU7,YU7,9876,-1.0,https://www.autohome.com.cn/7793/#pvareaid=6861512,23.35-38.99万,./images/by_series/7793_8e1156a4.png,小米汽车,Xiaomi（小米）
32,海鸥,シーガル (Seagull),9864,-9.0,https://www.autohome.com.cn/6762/#pvareaid=6861512,6.98-8.59万,./images/by_series/6762_304bc195.png,比亚迪,BYD
33,速腾,サギター (Sagitar),9806,-22.0,https://www.autohome.com.cn/442/#pvareaid=6861512,9.38-16.49万,./images/by_series/442_fffabf8a.png,大众,Volkswagen
34,AION i60,AION i60,9711,9.0,https://www.autohome.com.cn/8245/#pvareaid=6861512,10.28-13.58万,./images/by_series/8245_363be78a.png,埃安,Aiways（埃安）
35,奥迪A6L,A6L,9449,10.0,https://www.autohome.com.cn/18/#pvareaid=6861512,32.29-55.89万,./images/by_series/18_41287a14.png,奥迪,Audi
36,极氪9X,Zeekr 9X,9315,12.0,https://www.autohome.com.cn/7835/#pvareaid=6861512,46.59-59.99万,./images/by_series/7835_a9724ff1.png,极氪,Zeekr（极氪）
37,卡罗拉锐放,カローラクロス,9184,-6.0,https://www.autohome.com.cn/6428/#pvareaid=6861512,12.68-18.48万,./images/by_series/6428_aae9086a.png,丰田,トヨタ
38,长安X5 PLUS,X5 Plus,9147,18.0,https://www.autohome.com.cn/7552/#pvareaid=6861512,6.99-10.39万,./images/by_series/7552_cee67d18.png,长安,長安
39,途观L,ティグアンL (Tiguan L),9109,-19.0,https://www.autohome.com.cn/4274/#pvareaid=6861512,18.68-26.68万,./images/by_series/4274_39847c63.png,大众,Volkswagen
40,宝马3系,3シリーズ,9107,-1.0,https://www.autohome.com.cn/66/#pvareaid=6861512,25.80-33.80万,./images/by_series/66_5f37a893.png,宝马,BMW
41,星越L,Monjaro,9046,-8.0,https://www.autohome.com.cn/6004/#pvareaid=6861512,13.97-17.97万,./images/by_series/6004_aef1d886.png,吉利汽车,Geely（吉利）
42,长安CS75PLUS,CS75 Plus,8716,-13.0,https://www.autohome.com.cn/5179/#pvareaid=6861512,10.89-14.39万,./images/by_series/5179_00cc24d5.png,长安,長安
43,问界M7,Wenjie M7,8670,15.0,https://www.autohome.com.cn/6643/#pvareaid=6861512,24.98-38.98万,./images/by_series/6643_17dcbdeb.png,AITO 问界,AITO（問界）
44,QQ3 EV,QQ3 EV,8494,,https://www.autohome.com.cn/8499/#pvareaid=6861512,5.89-7.89万,./images/by_series/8499_0a822237.png,奇瑞QQ,Chery（奇瑞）
45,奔驰GLC,GLC,8200,-24.0,https://www.autohome.com.cn/3862/#pvareaid=6861512,35.18-46.28万,./images/by_series/3862_4dc3db90.png,奔驰,Mercedes-Benz
46,帕萨特,パサート (Passat),8129,-31.0,https://www.autohome.com.cn/528/#pvareaid=6861512,16.45-30.98万,./images/by_series/528_d809c87e.png,大众,Volkswagen
47,迈腾,マゴタン (Magotan),8124,-15.0,https://www.autohome.com.cn/496/#pvareaid=6861512,17.49-24.69万,./images/by_series/496_5ac1491c.png,大众,Volkswagen
48,本田CR-V,CR-V,8042,-1.0,https://www.autohome.com.cn/314/#pvareaid=6861512,18.59-24.99万,./images/by_series/314_0aee31f9.png,本田,ホンダ
49,零跑C11,C11,7935,70.0,https://www.autohome.com.cn/5205/#pvareaid=6861512,14.98-16.58万,./images/by_series/5205_21f37566.png,零跑汽车,Leapmotor
50,极狐T1,ARCFOX T1,7589,7.0,https://www.autohome.com.cn/8086/#pvareaid=6861512,6.28-13.08万,./images/by_series/8086_cce9c858.png,ARCFOX极狐,ARCFOX（極狐）
51,五菱缤果,Bingo,7512,55.0,https://www.autohome.com.cn/7045/#pvareaid=6861512,5.68-8.48万,./images/by_series/7045_c8710506.png,五菱汽车,Wuling（五菱）
52,奔驰E级,Eクラス,7450,-30.0,https://www.autohome.com.cn/197/#pvareaid=6861512,37.88-59.98万,./images/by_series/197_6484f170.png,奔驰,Mercedes-Benz
53,星瑞,Preface,7427,-11.0,https://www.autohome.com.cn/5273/#pvareaid=6861512,9.87-14.67万,./images/by_series/5273_199554b9.png,吉利汽车,Geely（吉利）
54,奥迪Q5L,Q5L,7358,-5.0,https://www.autohome.com.cn/4851/#pvareaid=6861512,30.98-39.98万,./images/by_series/4851_eeb1b11e.png,奥迪,Audi
