category_id,category,month,rank,series_id,name,units,price,link,image_url,series_url
1,燃油车,2025-11,29,4531,瑞虎5x,3144,5.99-9.99万,https://www.autohome.com.cn/4531/#pvareaid=6861512,public/autohome_energy/guochan/images/1/29_28_瑞虎5x.png,https://www.autohome.com.cn/4531/#pvareaid=6861512
1,燃油车,2025-11,30,3766,瑞虎7,3085,7.49-9.79万,https://www.autohome.com.cn/3766/#pvareaid=6861512,public/autohome_energy/guochan/images/1/30_29_瑞虎7.png,https://www.autohome.com.cn/3766/#pvareaid=6861512
1,燃油车,2025-11,31,8188,星光730,3017,7.30-9.18万,https://www.autohome.com.cn/8188/#pvareaid=6861512,public/autohome_energy/guochan/images/1/31_30_星光730.png,https://www.autohome.com.cn/8188/#pvareaid=6861512
1,燃油车,2025-11,32,6978,豪越L,2914,9.99-15.39万,https://www.autohome.com.cn/6978/#pvareaid=6861512,public/autohome_energy/guochan/images/1/32_31_豪越L.png,https://www.autohome.com.cn/6978/#pvareaid=6861512
1,燃油车,2025-11,33,6291,捷途大圣,2865,6.99-13.68万,https://www.autohome.com.cn/6291/#pvareaid=6861512,public/autohome_energy/guochan/images/1/33_32_捷途大圣.png,https://www.autohome.com.cn/6291/#pvareaid=6861512
1,燃油车,2025-11,34,623,北京越野BJ40,2538,14.58-22.98万,https://www.autohome.com.cn/623/#pvareaid=6861512,public/autohome_energy/guochan/images/1/34_33_北京越野BJ40.png,https://www.autohome.com.cn/623/#pvareaid=6861512
1,燃油车,2025-11,35,7746,哈弗猛龙燃油,2509,15.69-16.69万,https://www.autohome.com.cn/7746/#pvareaid=6861512,public/autohome_energy/guochan/images/1/35_34_哈弗猛龙燃油.png,https://www.autohome.com.cn/7746/#pvareaid=6861512
1,燃油车,2025-11,36,4813,吉利ICON,2216,8.98-9.58万,https://www.autohome.com.cn/4813/#pvareaid=6861512,public/autohome_energy/guochan/images/1/36_35_吉利ICON.png,https://www.autohome.com.cn/4813/#pvareaid=6861512
1,燃油车,2025-11,37,4758,新海狮X30L CNG,2118,5.69-6.19万,https://www.autohome.com.cn/4758/#pvareaid=6861512,public/autohome_energy/guochan/images/1/37_36_新海狮X30L_CNG.png,https://www.autohome.com.cn/4758/#pvareaid=6861512
1,燃油车,2025-11,38,4094,传祺GS8,2114,15.98-20.58万,https://www.autohome.com.cn/4094/#pvareaid=6861512,public/autohome_energy/guochan/images/1/38_37_传祺GS8.png,https://www.autohome.com.cn/4094/#pvareaid=6861512
1,燃油车,2025-11,39,3204,长安CS75,2070,9.79-11.99万,https://www.autohome.com.cn/3204/#pvareaid=6861512,public/autohome_energy/guochan/images/1/39_38_长安CS75.png,https://www.autohome.com.cn/3204/#pvareaid=6861512
1,燃油车,2025-11,40,3405,艾瑞泽5,2014,5.99-6.99万,https://www.autohome.com.cn/3405/#pvareaid=6861512,public/autohome_energy/guochan/images/1/40_39_艾瑞泽5.png,https://www.autohome.com.cn/3405/#pvareaid=6861512
1,燃油车,2025-11,41,5555,领克06,1975,10.86-12.98万,https://www.autohome.com.cn/5555/#pvareaid=6861512,public/autohome_energy/guochan/images/1/41_40_领克06.png,https://www.autohome.com.cn/5555/#pvareaid=6861512
1,燃油车,2025-11,42,4080,荣威RX5,1820,9.99-15.59万,https://www.autohome.com.cn/4080/#pvareaid=6861512,public/autohome_energy/guochan/images/1/42_41_荣威RX5.png,https://www.autohome.com.cn/4080/#pvareaid=6861512
1,燃油车,2025-11,43,4662,传祺M6,1712,9.98-13.28万,https://www.autohome.com.cn/4662/#pvareaid=6861512,public/autohome_energy/guochan/images/1/43_42_传祺M6.png,https://www.autohome.com.cn/4662/#pvareaid=6861512
1,燃油车,2025-11,44,2456,五菱之光,1664,3.51-3.79万,https://www.autohome.com.cn/2456/#pvareaid=6861512,public/autohome_energy/guochan/images/1/44_43_五菱之光.png,https://www.autohome.com.cn/2456/#pvareaid=6861512
1,燃油车,2025-11,45,7828,捷途自由者,1614,12.49-15.49万,https://www.autohome.com.cn/7828/#pvareaid=6861512,public/autohome_energy/guochan/images/1/45_44_捷途自由者.png,https://www.autohome.com.cn/7828/#pvareaid=6861512
1,燃油车,2025-11,46,7798,212 T01,1609,13.99-21.99万,https://www.autohome.com.cn/7798/#pvareaid=6861512,public/autohome_energy/guochan/images/1/46_45_212_T01.png,https://www.autohome.com.cn/7798/#pvareaid=6861512
1,燃油车,2025-11,47,4099,瑞虎3x,1551,5.79-6.99万,https://www.autohome.com.cn/4099/#pvareaid=6861512,public/autohome_energy/guochan/images/1/47_46_瑞虎3x.png,https://www.autohome.com.cn/4099/#pvareaid=6861512
1,燃油车,2025-11,48,6460,红旗H6,1489,17.98-23.98万,https://www.autohome.com.cn/6460/#pvareaid=6861512,public/autohome_energy/guochan/images/1/48_47_红旗H6.png,https://www.autohome.com.cn/6460/#pvareaid=6861512
1,燃油车,2025-11,49,6841,凯翼昆仑,1481,9.89-13.89万,https://www.autohome.com.cn/6841/#pvareaid=6861512,public/autohome_energy/guochan/images/1/49_48_凯翼昆仑.png,https://www.autohome.com.cn/6841/#pvareaid=6861512
1,燃油车,2025-11,50,2451,五菱荣光,1414,5.10-5.76万,https://www.autohome.com.cn/2451/#pvareaid=6861512,public/autohome_energy/guochan/images/1/50_49_五菱荣光.png,https://www.autohome.com.cn/2451/#pvareaid=6861512
456,新能源,2025-11,1,5714,宏光MINIEV,56756,3.58-5.58万,https://www.autohome.com.cn/5714/#pvareaid=6861512,public/autohome_energy/guochan/images/456/1_0_宏光MINIEV.png,https://www.autohome.com.cn/5714/#pvareaid=6861512
456,新能源,2025-11,2,7806,星愿,42038,6.88-8.78万,https://www.autohome.com.cn/7806/#pvareaid=6861512,public/autohome_energy/guochan/images/456/2_1_星愿.png,https://www.autohome.com.cn/7806/#pvareaid=6861512
456,新能源,2025-11,3,5964,秦PLUS,35368,7.98-17.98万,https://www.autohome.com.cn/5964/#pvareaid=6861512,public/autohome_energy/guochan/images/456/3_2_秦PLUS.png,https://www.autohome.com.cn/5964/#pvareaid=6861512
456,新能源,2025-11,4,7793,小米YU7,33729,23.35-38.99万,https://www.autohome.com.cn/7793/#pvareaid=6861512,public/autohome_energy/guochan/images/456/4_3_小米YU7.png,https://www.autohome.com.cn/7793/#pvareaid=6861512
456,新能源,2025-11,5,6643,问界M7,25264,24.98-38.98万,https://www.autohome.com.cn/6643/#pvareaid=6861512,public/autohome_energy/guochan/images/456/5_4_问界M7.png,https://www.autohome.com.cn/6643/#pvareaid=6861512
456,新能源,2025-11,6,8087,海狮06,25093,13.98-19.98万,https://www.autohome.com.cn/8087/#pvareaid=6861512,public/autohome_energy/guochan/images/456/6_5_海狮06.png,https://www.autohome.com.cn/8087/#pvareaid=6861512
456,新能源,2025-11,7,8171,钛7,24019,17.98-23.98万,https://www.autohome.com.cn/8171/#pvareaid=6861512,public/autohome_energy/guochan/images/456/7_6_钛7.png,https://www.autohome.com.cn/8171/#pvareaid=6861512
456,新能源,2025-11,8,6762,海鸥,21807,6.98-8.59万,https://www.autohome.com.cn/6762/#pvareaid=6861512,public/autohome_energy/guochan/images/456/8_7_海鸥.png,https://www.autohome.com.cn/6762/#pvareaid=6861512
456,新能源,2025-11,9,7981,海豹05 DM-i,21002,7.98-10.38万,https://www.autohome.com.cn/7981/#pvareaid=6861512,public/autohome_energy/guochan/images/456/9_8_海豹05_DM-i.png,https://www.autohome.com.cn/7981/#pvareaid=6861512
456,新能源,2025-11,10,7538,元UP,20628,7.48-11.98万,https://www.autohome.com.cn/7538/#pvareaid=6861512,public/autohome_energy/guochan/images/456/10_9_元UP.png,https://www.autohome.com.cn/7538/#pvareaid=6861512
456,新能源,2025-11,11,8189,缤果S,17959,6.68-8.98万,https://www.autohome.com.cn/8189/#pvareaid=6861512,public/autohome_energy/guochan/images/456/11_10_缤果S.png,https://www.autohome.com.cn/8189/#pvareaid=6861512
456,新能源,2025-11,12,7578,秦L,17864,9.68-15.38万,https://www.autohome.com.cn/7578/#pvareaid=6861512,public/autohome_energy/guochan/images/456/12_11_秦L.png,https://www.autohome.com.cn/7578/#pvareaid=6861512
456,新能源,2025-11,13,6139,海豚,17320,9.98-12.98万,https://www.autohome.com.cn/6139/#pvareaid=6861512,public/autohome_energy/guochan/images/456/13_12_海豚.png,https://www.autohome.com.cn/6139/#pvareaid=6861512
456,新能源,2025-11,14,6924,熊猫,17301,4.69-5.39万,https://www.autohome.com.cn/6924/#pvareaid=6861512,public/autohome_energy/guochan/images/456/14_13_熊猫.png,https://www.autohome.com.cn/6924/#pvareaid=6861512
456,新能源,2025-11,15,7588,海豹06,16764,9.68-13.98万,https://www.autohome.com.cn/7588/#pvareaid=6861512,public/autohome_energy/guochan/images/456/15_14_海豹06.png,https://www.autohome.com.cn/7588/#pvareaid=6861512
456,新能源,2025-11,16,8003,问界M8,16284,35.98-45.98万,https://www.autohome.com.cn/8003/#pvareaid=6861512,public/autohome_energy/guochan/images/456/16_15_问界M8.png,https://www.autohome.com.cn/8003/#pvareaid=6861512
456,新能源,2025-11,17,7382,零跑C10,15390,12.28-14.28万,https://www.autohome.com.cn/7382/#pvareaid=6861512,public/autohome_energy/guochan/images/456/17_16_零跑C10.png,https://www.autohome.com.cn/7382/#pvareaid=6861512
456,新能源,2025-11,18,6998,小鹏MONA M03,14846,11.98-15.18万,https://www.autohome.com.cn/6998/#pvareaid=6861512,public/autohome_energy/guochan/images/456/18_17_小鹏MONA_M03.png,https://www.autohome.com.cn/6998/#pvareaid=6861512
456,新能源,2025-11,19,7650,银河E5,14223,10.98-17.98万,https://www.autohome.com.cn/7650/#pvareaid=6861512,public/autohome_energy/guochan/images/456/19_18_银河E5.png,https://www.autohome.com.cn/7650/#pvareaid=6861512
456,新能源,2025-11,20,8086,极狐T1,14162,6.28-13.08万,https://www.autohome.com.cn/8086/#pvareaid=6861512,public/autohome_energy/guochan/images/456/20_19_极狐T1.png,https://www.autohome.com.cn/8086/#pvareaid=6861512
456,新能源,2025-11,21,6651,MG4,13574,6.88-10.28万,https://www.autohome.com.cn/6651/#pvareaid=6861512,public/autohome_energy/guochan/images/456/21_20_MG4.png,https://www.autohome.com.cn/6651/#pvareaid=6861512
456,新能源,2025-11,22,8006,零跑B01,13401,8.98-14.97万,https://www.autohome.com.cn/8006/#pvareaid=6861512,public/autohome_energy/guochan/images/456/22_21_零跑B01.png,https://www.autohome.com.cn/8006/#pvareaid=6861512
456,新能源,2025-11,23,5279,宋Pro新能源,12973,10.28-13.38万,https://www.autohome.com.cn/5279/#pvareaid=6861512,public/autohome_energy/guochan/images/456/23_22_宋Pro新能源.png,https://www.autohome.com.cn/5279/#pvareaid=6861512
456,新能源,2025-11,24,7231,奔腾小马,12905,3.49-5.39万,https://www.autohome.com.cn/7231/#pvareaid=6861512,public/autohome_energy/guochan/images/456/24_23_奔腾小马.png,https://www.autohome.com.cn/7231/#pvareaid=6861512
456,新能源,2025-11,25,8158,银河A7 EM,12899,8.98-13.18万,https://www.autohome.com.cn/8158/#pvareaid=6861512,public/autohome_energy/guochan/images/456/25_24_银河A7_EM.png,https://www.autohome.com.cn/8158/#pvareaid=6861512
456,新能源,2025-11,26,6962,小米SU7,12520,21.99-30.39万,https://www.autohome.com.cn/6962/#pvareaid=6861512,public/autohome_energy/guochan/images/456/26_25_小米SU7.png,https://www.autohome.com.cn/6962/#pvareaid=6861512
456,新能源,2025-11,27,7864,银河星舰7,12001,10.18-12.98万,https://www.autohome.com.cn/7864/#pvareaid=6861512,public/autohome_energy/guochan/images/456/27_26_银河星舰7.png,https://www.autohome.com.cn/7864/#pvareaid=6861512
456,新能源,2025-11,28,6674,长安Lumin,11744,3.79-6.59万,https://www.autohome.com.cn/6674/#pvareaid=6861512,public/autohome_energy/guochan/images/456/28_27_长安Lumin.png,https://www.autohome.com.cn/6674/#pvareaid=6861512
456,新能源,2025-11,29,7815,宋L DM-i,10791,13.58-17.58万,https://www.autohome.com.cn/7815/#pvareaid=6861512,public/autohome_energy/guochan/images/456/29_28_宋L_DM-i.png,https://www.autohome.com.cn/7815/#pvareaid=6861512
456,新能源,2025-11,30,4427,蔚来ES8,10689,40.68-45.68万,https://www.autohome.com.cn/4427/#pvareaid=6861512,public/autohome_energy/guochan/images/456/30_29_蔚来ES8.png,https://www.autohome.com.cn/4427/#pvareaid=6861512
456,新能源,2025-11,31,8205,尚界H5,10672,15.98-19.98万,https://www.autohome.com.cn/8205/#pvareaid=6861512,public/autohome_energy/guochan/images/456/31_30_尚界H5.png,https://www.autohome.com.cn/8205/#pvareaid=6861512
456,新能源,2025-11,32,7165,银河M9,10639,18.38-26.98万,https://www.autohome.com.cn/7165/#pvareaid=6861512,public/autohome_energy/guochan/images/456/32_31_银河M9.png,https://www.autohome.com.cn/7165/#pvareaid=6861512
456,新能源,2025-11,33,7076,魏牌 高山,10416,27.28-35.38万,https://www.autohome.com.cn/7076/#pvareaid=6861512,public/autohome_energy/guochan/images/456/33_32_魏牌_高山.png,https://www.autohome.com.cn/7076/#pvareaid=6861512
456,新能源,2025-11,34,7740,深蓝S05,10283,11.99-14.99万,https://www.autohome.com.cn/7740/#pvareaid=6861512,public/autohome_energy/guochan/images/456/34_33_深蓝S05.png,https://www.autohome.com.cn/7740/#pvareaid=6861512
456,新能源,2025-11,35,7730,智界R7,10006,24.98-31.98万,https://www.autohome.com.cn/7730/#pvareaid=6861512,public/autohome_energy/guochan/images/456/35_34_智界R7.png,https://www.autohome.com.cn/7730/#pvareaid=6861512
456,新能源,2025-11,36,6950,理想L6,9434,24.98-27.98万,https://www.autohome.com.cn/6950/#pvareaid=6861512,public/autohome_energy/guochan/images/456/36_35_理想L6.png,https://www.autohome.com.cn/6950/#pvareaid=6861512
456,新能源,2025-11,37,7125,极狐 阿尔法T5,9386,11.38-15.88万,https://www.autohome.com.cn/7125/#pvareaid=6861512,public/autohome_energy/guochan/images/456/37_36_极狐_阿尔法T5.png,https://www.autohome.com.cn/7125/#pvareaid=6861512
456,新能源,2025-11,38,6459,岚图梦想家,9027,30.99-70.99万,https://www.autohome.com.cn/6459/#pvareaid=6861512,public/autohome_energy/guochan/images/456/38_37_岚图梦想家.png,https://www.autohome.com.cn/6459/#pvareaid=6861512
456,新能源,2025-11,39,7877,零跑B10,9004,9.98-14.98万,https://www.autohome.com.cn/7877/#pvareaid=6861512,public/autohome_energy/guochan/images/456/39_38_零跑B10.png,https://www.autohome.com.cn/7877/#pvareaid=6861512
456,新能源,2025-11,40,7835,极氪9X,8121,46.59-59.99万,https://www.autohome.com.cn/7835/#pvareaid=6861512,public/autohome_energy/guochan/images/456/40_39_极氪9X.png,https://www.autohome.com.cn/7835/#pvareaid=6861512
456,新能源,2025-11,41,7225,风云A9L,8037,14.99-23.69万,https://www.autohome.com.cn/7225/#pvareaid=6861512,public/autohome_energy/guochan/images/456/41_40_风云A9L.png,https://www.autohome.com.cn/7225/#pvareaid=6861512
456,新能源,2025-11,42,7305,智己LS6,8026,22.49-28.49万,https://www.autohome.com.cn/7305/#pvareaid=6861512,public/autohome_energy/guochan/images/456/42_41_智己LS6.png,https://www.autohome.com.cn/7305/#pvareaid=6861512
456,新能源,2025-11,43,5761,宋PLUS新能源,7871,12.98-21.99万,https://www.autohome.com.cn/5761/#pvareaid=6861512,public/autohome_energy/guochan/images/456/43_42_宋PLUS新能源.png,https://www.autohome.com.cn/5761/#pvareaid=6861512
456,新能源,2025-11,44,5499,汉,7841,16.88-22.58万,https://www.autohome.com.cn/5499/#pvareaid=6861512,public/autohome_energy/guochan/images/456/44_43_汉.png,https://www.autohome.com.cn/5499/#pvareaid=6861512
456,新能源,2025-11,45,7207,问界M9,7804,46.98-59.98万,https://www.autohome.com.cn/7207/#pvareaid=6861512,public/autohome_energy/guochan/images/456/45_44_问界M9.png,https://www.autohome.com.cn/7207/#pvareaid=6861512
456,新能源,2025-11,46,6002,红旗E-QM5,7678,8.98-23.98万,https://www.autohome.com.cn/6002/#pvareaid=6861512,public/autohome_energy/guochan/images/456/46_45_红旗E-QM5.png,https://www.autohome.com.cn/6002/#pvareaid=6861512
456,新能源,2025-11,47,8278,零跑Lafa5,7397,9.78-12.98万,https://www.autohome.com.cn/8278/#pvareaid=6861512,public/autohome_energy/guochan/images/456/47_46_零跑Lafa5.png,https://www.autohome.com.cn/8278/#pvareaid=6861512
456,新能源,2025-11,48,7777,极氪7X,7339,22.98-26.98万,https://www.autohome.com.cn/7777/#pvareaid=6861512,public/autohome_energy/guochan/images/456/48_47_极氪7X.png,https://www.autohome.com.cn/7777/#pvareaid=6861512
456,新能源,2025-11,49,7045,五菱缤果,7334,5.68-8.48万,https://www.autohome.com.cn/7045/#pvareaid=6861512,public/autohome_energy/guochan/images/456/49_48_五菱缤果.png,https://www.autohome.com.cn/7045/#pvareaid=6861512
456,新能源,2025-11,50,5205,零跑C11,7197,14.98-16.58万,https://www.autohome.com.cn/5205/#pvareaid=6861512,public/autohome_energy/guochan/images/456/50_49_零跑C11.png,https://www.autohome.com.cn/5205/#pvareaid=6861512
4,纯电动,2025-11,1,5714,宏光MINIEV,56756,3.58-5.58万,https://www.autohome.com.cn/5714/#pvareaid=6861512,public/autohome_energy/guochan/images/4/1_0_宏光MINIEV.png,https://www.autohome.com.cn/5714/#pvareaid=6861512
4,纯电动,2025-11,2,7806,星愿,42038,6.88-8.78万,https://www.autohome.com.cn/7806/#pvareaid=6861512,public/autohome_energy/guochan/images/4/2_1_星愿.png,https://www.autohome.com.cn/7806/#pvareaid=6861512
4,纯电动,2025-11,3,7793,小米YU7,33729,23.35-38.99万,https://www.autohome.com.cn/7793/#pvareaid=6861512,public/autohome_energy/guochan/images/4/3_2_小米YU7.png,https://www.autohome.com.cn/7793/#pvareaid=6861512
4,纯电动,2025-11,4,6762,海鸥,21807,6.98-8.59万,https://www.autohome.com.cn/6762/#pvareaid=6861512,public/autohome_energy/guochan/images/4/4_3_海鸥.png,https://www.autohome.com.cn/6762/#pvareaid=6861512
4,纯电动,2025-11,5,7538,元UP,20628,7.48-11.98万,https://www.autohome.com.cn/7538/#pvareaid=6861512,public/autohome_energy/guochan/images/4/5_4_元UP.png,https://www.autohome.com.cn/7538/#pvareaid=6861512
4,纯电动,2025-11,6,8189,缤果S,17959,6.68-8.98万,https://www.autohome.com.cn/8189/#pvareaid=6861512,public/autohome_energy/guochan/images/4/6_5_缤果S.png,https://www.autohome.com.cn/8189/#pvareaid=6861512
4,纯电动,2025-11,7,8087,海狮06,17458,13.98-19.98万,https://www.autohome.com.cn/8087/#pvareaid=6861512,public/autohome_energy/guochan/images/4/7_6_海狮06.png,https://www.autohome.com.cn/8087/#pvareaid=6861512
4,纯电动,2025-11,8,6139,海豚,17320,9.98-12.98万,https://www.autohome.com.cn/6139/#pvareaid=6861512,public/autohome_energy/guochan/images/4/8_7_海豚.png,https://www.autohome.com.cn/6139/#pvareaid=6861512
4,纯电动,2025-11,9,6924,熊猫,17301,4.69-5.39万,https://www.autohome.com.cn/6924/#pvareaid=6861512,public/autohome_energy/guochan/images/4/9_8_熊猫.png,https://www.autohome.com.cn/6924/#pvareaid=6861512
4,纯电动,2025-11,10,6998,小鹏MONA M03,14846,11.98-15.18万,https://www.autohome.com.cn/6998/#pvareaid=6861512,public/autohome_energy/guochan/images/4/10_9_小鹏MONA_M03.png,https://www.autohome.com.cn/6998/#pvareaid=6861512
4,纯电动,2025-11,11,7650,银河E5,14223,10.98-17.98万,https://www.autohome.com.cn/7650/#pvareaid=6861512,public/autohome_energy/guochan/images/4/11_10_银河E5.png,https://www.autohome.com.cn/7650/#pvareaid=6861512
4,纯电动,2025-11,12,8086,极狐T1,14162,6.28-13.08万,https://www.autohome.com.cn/8086/#pvareaid=6861512,public/autohome_energy/guochan/images/4/12_11_极狐T1.png,https://www.autohome.com.cn/8086/#pvareaid=6861512
4,纯电动,2025-11,13,6651,MG4,13574,6.88-10.28万,https://www.autohome.com.cn/6651/#pvareaid=6861512,public/autohome_energy/guochan/images/4/13_12_MG4.png,https://www.autohome.com.cn/6651/#pvareaid=6861512
4,纯电动,2025-11,14,8006,零跑B01,13401,8.98-14.97万,https://www.autohome.com.cn/8006/#pvareaid=6861512,public/autohome_energy/guochan/images/4/14_13_零跑B01.png,https://www.autohome.com.cn/8006/#pvareaid=6861512
4,纯电动,2025-11,15,7382,零跑C10,12979,12.28-14.28万,https://www.autohome.com.cn/7382/#pvareaid=6861512,public/autohome_energy/guochan/images/4/15_14_零跑C10.png,https://www.autohome.com.cn/7382/#pvareaid=6861512
4,纯电动,2025-11,16,7231,奔腾小马,12905,3.49-5.39万,https://www.autohome.com.cn/7231/#pvareaid=6861512,public/autohome_energy/guochan/images/4/16_15_奔腾小马.png,https://www.autohome.com.cn/7231/#pvareaid=6861512
4,纯电动,2025-11,17,6962,小米SU7,12520,21.99-30.39万,https://www.autohome.com.cn/6962/#pvareaid=6861512,public/autohome_energy/guochan/images/4/17_16_小米SU7.png,https://www.autohome.com.cn/6962/#pvareaid=6861512
