category_id,category,month,rank,series_id,name,units,price,link,image_url,series_url
1,燃油车,2026-05,13,5179,长安CS75PLUS,10103,10.89-14.39万,https://www.autohome.com.cn/5179/#pvareaid=6861512,public/autohome_energy/all/images/1/13_12_长安CS75PLUS.png,https://www.autohome.com.cn/5179/#pvareaid=6861512
1,燃油车,2026-05,14,770,RAV4荣放,9857,16.98-22.88万,https://www.autohome.com.cn/770/#pvareaid=6861512,public/autohome_energy/all/images/1/14_13_RAV4荣放.png,https://www.autohome.com.cn/770/#pvareaid=6861512
1,燃油车,2026-05,15,66,宝马3系,9754,25.80-33.80万,https://www.autohome.com.cn/66/#pvareaid=6861512,public/autohome_energy/all/images/1/15_14_宝马3系.png,https://www.autohome.com.cn/66/#pvareaid=6861512
1,燃油车,2026-05,16,442,速腾,9554,9.38-16.49万,https://www.autohome.com.cn/442/#pvareaid=6861512,public/autohome_energy/all/images/1/16_15_速腾.png,https://www.autohome.com.cn/442/#pvareaid=6861512
1,燃油车,2026-05,17,197,奔驰E级,8928,37.88-59.98万,https://www.autohome.com.cn/197/#pvareaid=6861512,public/autohome_energy/all/images/1/17_16_奔驰E级.png,https://www.autohome.com.cn/197/#pvareaid=6861512
1,燃油车,2026-05,18,18,奥迪A6L,8709,32.29-55.89万,https://www.autohome.com.cn/18/#pvareaid=6861512,public/autohome_energy/all/images/1/18_17_奥迪A6L.png,https://www.autohome.com.cn/18/#pvareaid=6861512
1,燃油车,2026-05,19,5273,星瑞,8592,9.87-14.67万,https://www.autohome.com.cn/5273/#pvareaid=6861512,public/autohome_energy/all/images/1/19_18_星瑞.png,https://www.autohome.com.cn/5273/#pvareaid=6861512
1,燃油车,2026-05,20,5472,威兰达,8056,16.98-23.08万,https://www.autohome.com.cn/5472/#pvareaid=6861512,public/autohome_energy/all/images/1/20_19_威兰达.png,https://www.autohome.com.cn/5472/#pvareaid=6861512
1,燃油车,2026-05,21,5770,哈弗大狗,7886,12.39-14.99万,https://www.autohome.com.cn/5770/#pvareaid=6861512,public/autohome_energy/all/images/1/21_20_哈弗大狗.png,https://www.autohome.com.cn/5770/#pvareaid=6861512
1,燃油车,2026-05,22,3862,奔驰GLC,7865,35.18-46.28万,https://www.autohome.com.cn/3862/#pvareaid=6861512,public/autohome_energy/all/images/1/22_21_奔驰GLC.png,https://www.autohome.com.cn/3862/#pvareaid=6861512
1,燃油车,2026-05,23,7552,长安X5 PLUS,7620,6.99-10.39万,https://www.autohome.com.cn/7552/#pvareaid=6861512,public/autohome_energy/all/images/1/23_22_长安X5_PLUS.png,https://www.autohome.com.cn/7552/#pvareaid=6861512
1,燃油车,2026-05,24,6272,赛那SIENNA,7479,29.98-39.38万,https://www.autohome.com.cn/6272/#pvareaid=6861512,public/autohome_energy/all/images/1/24_23_赛那SIENNA.png,https://www.autohome.com.cn/6272/#pvareaid=6861512
1,燃油车,2026-05,25,4410,红旗H5,7322,15.98-21.58万,https://www.autohome.com.cn/4410/#pvareaid=6861512,public/autohome_energy/all/images/1/25_24_红旗H5.png,https://www.autohome.com.cn/4410/#pvareaid=6861512
1,燃油车,2026-05,26,2429,逸动,7304,7.29-9.99万,https://www.autohome.com.cn/2429/#pvareaid=6861512,public/autohome_energy/all/images/1/26_25_逸动.png,https://www.autohome.com.cn/2429/#pvareaid=6861512
1,燃油车,2026-05,27,4745,途岳,7283,12.59-21.66万,https://www.autohome.com.cn/4745/#pvareaid=6861512,public/autohome_energy/all/images/1/27_26_途岳.png,https://www.autohome.com.cn/4745/#pvareaid=6861512
1,燃油车,2026-05,28,4693,瑞虎8,7099,9.99-12.99万,https://www.autohome.com.cn/4693/#pvareaid=6861512,public/autohome_energy/all/images/1/28_27_瑞虎8.png,https://www.autohome.com.cn/4693/#pvareaid=6861512
1,燃油车,2026-05,29,588,奔驰C级,6839,29.99-34.56万,https://www.autohome.com.cn/588/#pvareaid=6861512,public/autohome_energy/all/images/1/29_28_奔驰C级.png,https://www.autohome.com.cn/588/#pvareaid=6861512
1,燃油车,2026-05,30,6428,卡罗拉锐放,6783,12.68-18.48万,https://www.autohome.com.cn/6428/#pvareaid=6861512,public/autohome_energy/all/images/1/30_29_卡罗拉锐放.png,https://www.autohome.com.cn/6428/#pvareaid=6861512
1,燃油车,2026-05,31,4658,宝马X3,6771,31.80-39.80万,https://www.autohome.com.cn/4658/#pvareaid=6861512,public/autohome_energy/all/images/1/31_30_宝马X3.png,https://www.autohome.com.cn/4658/#pvareaid=6861512
1,燃油车,2026-05,32,3556,帝豪,6750,6.29-9.19万,https://www.autohome.com.cn/3556/#pvareaid=6861512,public/autohome_energy/all/images/1/32_31_帝豪.png,https://www.autohome.com.cn/3556/#pvareaid=6861512
1,燃油车,2026-05,33,3554,昂科威Plus,6519,22.99-25.99万,https://www.autohome.com.cn/3554/#pvareaid=6861512,public/autohome_energy/all/images/1/33_32_昂科威Plus.png,https://www.autohome.com.cn/3554/#pvareaid=6861512
1,燃油车,2026-05,34,65,宝马5系,6491,36.80-44.80万,https://www.autohome.com.cn/65/#pvareaid=6861512,public/autohome_energy/all/images/1/34_33_宝马5系.png,https://www.autohome.com.cn/65/#pvareaid=6861512
1,燃油车,2026-05,35,771,汉兰达,6284,24.98-32.58万,https://www.autohome.com.cn/771/#pvareaid=6861512,public/autohome_energy/all/images/1/35_34_汉兰达.png,https://www.autohome.com.cn/771/#pvareaid=6861512
1,燃油车,2026-05,36,4851,奥迪Q5L,6272,30.98-39.98万,https://www.autohome.com.cn/4851/#pvareaid=6861512,public/autohome_energy/all/images/1/36_35_奥迪Q5L.png,https://www.autohome.com.cn/4851/#pvareaid=6861512
1,燃油车,2026-05,37,3170,奥迪A3,5801,16.59-20.99万,https://www.autohome.com.cn/3170/#pvareaid=6861512,public/autohome_energy/all/images/1/37_36_奥迪A3.png,https://www.autohome.com.cn/3170/#pvareaid=6861512
1,燃油车,2026-05,38,6664,艾瑞泽8,5775,9.99-14.89万,https://www.autohome.com.cn/6664/#pvareaid=6861512,public/autohome_energy/all/images/1/38_37_艾瑞泽8.png,https://www.autohome.com.cn/6664/#pvareaid=6861512
1,燃油车,2026-05,39,4174,传祺M8,5248,18.98-23.98万,https://www.autohome.com.cn/4174/#pvareaid=6861512,public/autohome_energy/all/images/1/39_38_传祺M8.png,https://www.autohome.com.cn/4174/#pvareaid=6861512
1,燃油车,2026-05,40,4962,亚洲龙,5226,17.88-25.68万,https://www.autohome.com.cn/4962/#pvareaid=6861512,public/autohome_energy/all/images/1/40_39_亚洲龙.png,https://www.autohome.com.cn/4962/#pvareaid=6861512
1,燃油车,2026-05,41,5771,北京越野BJ30,4903,9.99-13.69万,https://www.autohome.com.cn/5771/#pvareaid=6861512,public/autohome_energy/all/images/1/41_40_北京越野BJ30.png,https://www.autohome.com.cn/5771/#pvareaid=6861512
1,燃油车,2026-05,42,3495,传祺GS3,4838,7.98-9.98万,https://www.autohome.com.cn/3495/#pvareaid=6861512,public/autohome_energy/all/images/1/42_41_传祺GS3.png,https://www.autohome.com.cn/3495/#pvareaid=6861512
1,燃油车,2026-05,43,564,逍客,4797,12.59-17.49万,https://www.autohome.com.cn/564/#pvareaid=6861512,public/autohome_energy/all/images/1/43_42_逍客.png,https://www.autohome.com.cn/564/#pvareaid=6861512
1,燃油车,2026-05,44,78,雅阁,4580,17.98-21.48万,https://www.autohome.com.cn/78/#pvareaid=6861512,public/autohome_energy/all/images/1/44_43_雅阁.png,https://www.autohome.com.cn/78/#pvareaid=6861512
1,燃油车,2026-05,45,2987,马自达CX-5,4404,12.58-15.38万,https://www.autohome.com.cn/2987/#pvareaid=6861512,public/autohome_energy/all/images/1/45_44_马自达CX-5.png,https://www.autohome.com.cn/2987/#pvareaid=6861512
1,燃油车,2026-05,46,5393,皓影,4382,13.79-26.39万,https://www.autohome.com.cn/5393/#pvareaid=6861512,public/autohome_energy/all/images/1/46_45_皓影.png,https://www.autohome.com.cn/5393/#pvareaid=6861512
1,燃油车,2026-05,47,4683,捷途X70,4184,9.99-14.99万,https://www.autohome.com.cn/4683/#pvareaid=6861512,public/autohome_energy/all/images/1/47_46_捷途X70.png,https://www.autohome.com.cn/4683/#pvareaid=6861512
1,燃油车,2026-05,48,5174,五菱宏光V,4051,4.46-5.28万,https://www.autohome.com.cn/5174/#pvareaid=6861512,public/autohome_energy/all/images/1/48_47_五菱宏光V.png,https://www.autohome.com.cn/5174/#pvareaid=6861512
1,燃油车,2026-05,49,6548,宝马X5,3813,59.80-74.80万,https://www.autohome.com.cn/6548/#pvareaid=6861512,public/autohome_energy/all/images/1/49_48_宝马X5.png,https://www.autohome.com.cn/6548/#pvareaid=6861512
1,燃油车,2026-05,50,834,君越,3624,20.99-23.99万,https://www.autohome.com.cn/834/#pvareaid=6861512,public/autohome_energy/all/images/1/50_49_君越.png,https://www.autohome.com.cn/834/#pvareaid=6861512
456,新能源,2026-05,1,7806,星愿,38751,6.48-9.48万,https://www.autohome.com.cn/7806/#pvareaid=6861512,public/autohome_energy/all/images/456/1_0_星愿.png,https://www.autohome.com.cn/7806/#pvareaid=6861512
456,新能源,2026-05,2,5769,Model Y,28911,26.35-31.35万,https://www.autohome.com.cn/5769/#pvareaid=6861512,public/autohome_energy/all/images/456/2_1_Model_Y.png,https://www.autohome.com.cn/5769/#pvareaid=6861512
456,新能源,2026-05,3,6962,小米SU7,24023,21.99-30.39万,https://www.autohome.com.cn/6962/#pvareaid=6861512,public/autohome_energy/all/images/456/3_2_小米SU7.png,https://www.autohome.com.cn/6962/#pvareaid=6861512
456,新能源,2026-05,4,8433,零跑A10,22306,6.58-8.68万,https://www.autohome.com.cn/8433/#pvareaid=6861512,public/autohome_energy/all/images/456/4_3_零跑A10.png,https://www.autohome.com.cn/8433/#pvareaid=6861512
456,新能源,2026-05,5,8183,理想i6,20878,24.98-26.98万,https://www.autohome.com.cn/8183/#pvareaid=6861512,public/autohome_energy/all/images/456/5_4_理想i6.png,https://www.autohome.com.cn/8183/#pvareaid=6861512
456,新能源,2026-05,6,8087,海狮06,18856,12.99-19.98万,https://www.autohome.com.cn/8087/#pvareaid=6861512,public/autohome_energy/all/images/456/6_5_海狮06.png,https://www.autohome.com.cn/8087/#pvareaid=6861512
456,新能源,2026-05,7,5346,Model 3,18370,23.55-33.95万,https://www.autohome.com.cn/5346/#pvareaid=6861512,public/autohome_energy/all/images/456/7_6_Model_3.png,https://www.autohome.com.cn/5346/#pvareaid=6861512
456,新能源,2026-05,8,5714,宏光MINIEV,18308,3.58-5.58万,https://www.autohome.com.cn/5714/#pvareaid=6861512,public/autohome_energy/all/images/456/8_7_宏光MINIEV.png,https://www.autohome.com.cn/5714/#pvareaid=6861512
456,新能源,2026-05,9,8529,问界M6,18148,25.98-29.98万,https://www.autohome.com.cn/8529/#pvareaid=6861512,public/autohome_energy/all/images/456/9_8_问界M6.png,https://www.autohome.com.cn/8529/#pvareaid=6861512
456,新能源,2026-05,10,8171,钛7,17510,17.98-23.98万,https://www.autohome.com.cn/8171/#pvareaid=6861512,public/autohome_energy/all/images/456/10_9_钛7.png,https://www.autohome.com.cn/8171/#pvareaid=6861512
456,新能源,2026-05,11,7538,元UP,17043,7.48-11.98万,https://www.autohome.com.cn/7538/#pvareaid=6861512,public/autohome_energy/all/images/456/11_10_元UP.png,https://www.autohome.com.cn/7538/#pvareaid=6861512
456,新能源,2026-05,12,8241,长安启源Q05,15954,7.99-11.49万,https://www.autohome.com.cn/8241/#pvareaid=6861512,public/autohome_energy/all/images/456/12_11_长安启源Q05.png,https://www.autohome.com.cn/8241/#pvareaid=6861512
456,新能源,2026-05,13,5279,宋Pro新能源,15497,10.28-13.38万,https://www.autohome.com.cn/5279/#pvareaid=6861512,public/autohome_energy/all/images/456/13_12_宋Pro新能源.png,https://www.autohome.com.cn/5279/#pvareaid=6861512
456,新能源,2026-05,14,6651,MG4,15067,6.88-10.28万,https://www.autohome.com.cn/6651/#pvareaid=6861512,public/autohome_energy/all/images/456/14_13_MG4.png,https://www.autohome.com.cn/6651/#pvareaid=6861512
456,新能源,2026-05,15,6998,小鹏MONA M03,14160,11.98-15.18万,https://www.autohome.com.cn/6998/#pvareaid=6861512,public/autohome_energy/all/images/456/15_14_小鹏MONA_M03.png,https://www.autohome.com.cn/6998/#pvareaid=6861512
456,新能源,2026-05,16,8585,缤果Pro,13657,5.68-7.08万,https://www.autohome.com.cn/8585/#pvareaid=6861512,public/autohome_energy/all/images/456/16_15_缤果Pro.png,https://www.autohome.com.cn/8585/#pvareaid=6861512
456,新能源,2026-05,17,5964,秦PLUS,12971,7.98-17.98万,https://www.autohome.com.cn/5964/#pvareaid=6861512,public/autohome_energy/all/images/456/17_16_秦PLUS.png,https://www.autohome.com.cn/5964/#pvareaid=6861512
456,新能源,2026-05,18,6139,海豚,12819,9.98-12.98万,https://www.autohome.com.cn/6139/#pvareaid=6861512,public/autohome_energy/all/images/456/18_17_海豚.png,https://www.autohome.com.cn/6139/#pvareaid=6861512
456,新能源,2026-05,19,4427,蔚来ES8,11472,40.68-44.68万,https://www.autohome.com.cn/4427/#pvareaid=6861512,public/autohome_energy/all/images/456/19_18_蔚来ES8.png,https://www.autohome.com.cn/4427/#pvareaid=6861512
456,新能源,2026-05,20,7740,深蓝S05,10594,11.99-14.99万,https://www.autohome.com.cn/7740/#pvareaid=6861512,public/autohome_energy/all/images/456/20_19_深蓝S05.png,https://www.autohome.com.cn/7740/#pvareaid=6861512
456,新能源,2026-05,21,7578,秦L,10019,9.68-15.38万,https://www.autohome.com.cn/7578/#pvareaid=6861512,public/autohome_energy/all/images/456/21_20_秦L.png,https://www.autohome.com.cn/7578/#pvareaid=6861512
456,新能源,2026-05,22,8511,宋Ultra,9961,12.99-17.99万,https://www.autohome.com.cn/8511/#pvareaid=6861512,public/autohome_energy/all/images/456/22_21_宋Ultra.png,https://www.autohome.com.cn/8511/#pvareaid=6861512
456,新能源,2026-05,23,6762,海鸥,9822,6.98-8.59万,https://www.autohome.com.cn/6762/#pvareaid=6861512,public/autohome_energy/all/images/456/23_22_海鸥.png,https://www.autohome.com.cn/6762/#pvareaid=6861512
456,新能源,2026-05,24,8245,AION i60,9471,10.28-13.58万,https://www.autohome.com.cn/8245/#pvareaid=6861512,public/autohome_energy/all/images/456/24_23_AION_i60.png,https://www.autohome.com.cn/8245/#pvareaid=6861512
456,新能源,2026-05,25,6643,问界M7,9199,24.98-38.98万,https://www.autohome.com.cn/6643/#pvareaid=6861512,public/autohome_energy/all/images/456/25_24_问界M7.png,https://www.autohome.com.cn/6643/#pvareaid=6861512
456,新能源,2026-05,26,7835,极氪9X,9058,46.59-59.99万,https://www.autohome.com.cn/7835/#pvareaid=6861512,public/autohome_energy/all/images/456/26_25_极氪9X.png,https://www.autohome.com.cn/7835/#pvareaid=6861512
456,新能源,2026-05,27,7793,小米YU7,8736,23.35-38.99万,https://www.autohome.com.cn/7793/#pvareaid=6861512,public/autohome_energy/all/images/456/27_26_小米YU7.png,https://www.autohome.com.cn/7793/#pvareaid=6861512
456,新能源,2026-05,28,8499,QQ3 EV,8523,5.89-7.89万,https://www.autohome.com.cn/8499/#pvareaid=6861512,public/autohome_energy/all/images/456/28_27_QQ3_EV.png,https://www.autohome.com.cn/8499/#pvareaid=6861512
456,新能源,2026-05,29,7588,海豹06,8415,9.68-13.98万,https://www.autohome.com.cn/7588/#pvareaid=6861512,public/autohome_energy/all/images/456/29_28_海豹06.png,https://www.autohome.com.cn/7588/#pvareaid=6861512
456,新能源,2026-05,30,8510,别克至境E7,7668,15.99-19.99万,https://www.autohome.com.cn/8510/#pvareaid=6861512,public/autohome_energy/all/images/456/30_29_别克至境E7.png,https://www.autohome.com.cn/8510/#pvareaid=6861512
456,新能源,2026-05,31,7807,海狮05 DM-i,7519,9.79-14.28万,https://www.autohome.com.cn/7807/#pvareaid=6861512,public/autohome_energy/all/images/456/31_30_海狮05_DM-i.png,https://www.autohome.com.cn/7807/#pvareaid=6861512
456,新能源,2026-05,32,8190,极狐贝塔S3,7492,8.48-12.58万,https://www.autohome.com.cn/8190/#pvareaid=6861512,public/autohome_energy/all/images/456/32_31_极狐贝塔S3.png,https://www.autohome.com.cn/8190/#pvareaid=6861512
456,新能源,2026-05,33,7382,零跑C10,7244,12.28-14.28万,https://www.autohome.com.cn/7382/#pvareaid=6861512,public/autohome_energy/all/images/456/33_32_零跑C10.png,https://www.autohome.com.cn/7382/#pvareaid=6861512
456,新能源,2026-05,34,8466,银河M7,7024,11.98-14.78万,https://www.autohome.com.cn/8466/#pvareaid=6861512,public/autohome_energy/all/images/456/34_33_银河M7.png,https://www.autohome.com.cn/8466/#pvareaid=6861512
456,新能源,2026-05,35,8273,零跑D19,7021,21.98-26.98万,https://www.autohome.com.cn/8273/#pvareaid=6861512,public/autohome_energy/all/images/456/35_34_零跑D19.png,https://www.autohome.com.cn/8273/#pvareaid=6861512
456,新能源,2026-05,36,7712,铂智3X,6731,10.98-15.98万,https://www.autohome.com.cn/7712/#pvareaid=6861512,public/autohome_energy/all/images/456/36_35_铂智3X.png,https://www.autohome.com.cn/7712/#pvareaid=6861512
456,新能源,2026-05,37,8244,深蓝L06,6723,12.59-15.69万,https://www.autohome.com.cn/8244/#pvareaid=6861512,public/autohome_energy/all/images/456/37_36_深蓝L06.png,https://www.autohome.com.cn/8244/#pvareaid=6861512
456,新能源,2026-05,38,7982,海狮05 EV,6416,11.78-14.59万,https://www.autohome.com.cn/7982/#pvareaid=6861512,public/autohome_energy/all/images/456/38_37_海狮05_EV.png,https://www.autohome.com.cn/7982/#pvareaid=6861512
456,新能源,2026-05,39,5205,零跑C11,6375,14.98-16.58万,https://www.autohome.com.cn/5205/#pvareaid=6861512,public/autohome_energy/all/images/456/39_38_零跑C11.png,https://www.autohome.com.cn/5205/#pvareaid=6861512
456,新能源,2026-05,40,7231,奔腾小马,6334,3.49-5.39万,https://www.autohome.com.cn/7231/#pvareaid=6861512,public/autohome_energy/all/images/456/40_39_奔腾小马.png,https://www.autohome.com.cn/7231/#pvareaid=6861512
456,新能源,2026-05,41,7981,海豹05 DM-i,6307,7.98-10.38万,https://www.autohome.com.cn/7981/#pvareaid=6861512,public/autohome_energy/all/images/456/41_40_海豹05_DM-i.png,https://www.autohome.com.cn/7981/#pvareaid=6861512
456,新能源,2026-05,42,6669,腾势D9,6145,30.98-60.06万,https://www.autohome.com.cn/6669/#pvareaid=6861512,public/autohome_energy/all/images/456/42_41_腾势D9.png,https://www.autohome.com.cn/6669/#pvareaid=6861512
456,新能源,2026-05,43,8148,极氪8X,6103,35.68-50.08万,https://www.autohome.com.cn/8148/#pvareaid=6861512,public/autohome_energy/all/images/456/43_42_极氪8X.png,https://www.autohome.com.cn/8148/#pvareaid=6861512
456,新能源,2026-05,44,7356,钛3,6086,13.38-17.78万,https://www.autohome.com.cn/7356/#pvareaid=6861512,public/autohome_energy/all/images/456/44_43_钛3.png,https://www.autohome.com.cn/7356/#pvareaid=6861512
456,新能源,2026-05,45,8140,长安启源A06,6019,10.99-14.99万,https://www.autohome.com.cn/8140/#pvareaid=6861512,public/autohome_energy/all/images/456/45_44_长安启源A06.png,https://www.autohome.com.cn/8140/#pvareaid=6861512
456,新能源,2026-05,46,8591,乐道L80,5949,24.28-27.98万,https://www.autohome.com.cn/8591/#pvareaid=6861512,public/autohome_energy/all/images/456/46_45_乐道L80.png,https://www.autohome.com.cn/8591/#pvareaid=6861512
456,新能源,2026-05,47,7298,哈弗猛龙新能源,5856,17.38-20.88万,https://www.autohome.com.cn/7298/#pvareaid=6861512,public/autohome_energy/all/images/456/47_46_哈弗猛龙新能源.png,https://www.autohome.com.cn/7298/#pvareaid=6861512
456,新能源,2026-05,48,7659,腾势Z9GT,5842,26.98-41.48万,https://www.autohome.com.cn/7659/#pvareaid=6861512,public/autohome_energy/all/images/456/48_47_腾势Z9GT.png,https://www.autohome.com.cn/7659/#pvareaid=6861512
456,新能源,2026-05,49,7076,魏牌 高山,5662,27.28-35.38万,https://www.autohome.com.cn/7076/#pvareaid=6861512,public/autohome_energy/all/images/456/49_48_魏牌_高山.png,https://www.autohome.com.cn/7076/#pvareaid=6861512
456,新能源,2026-05,50,7990,firefly萤火虫,5604,11.98-13.58万,https://www.autohome.com.cn/7990/#pvareaid=6861512,public/autohome_energy/all/images/456/50_49_firefly萤火虫.png,https://www.autohome.com.cn/7990/#pvareaid=6861512
4,纯电动,2026-05,1,7806,星愿,38751,6.48-9.48万,https://www.autohome.com.cn/7806/#pvareaid=6861512,public/autohome_energy/all/images/4/1_0_星愿.png,https://www.autohome.com.cn/7806/#pvareaid=6861512
4,纯电动,2026-05,2,5769,Model Y,28911,26.35-31.35万,https://www.autohome.com.cn/5769/#pvareaid=6861512,public/autohome_energy/all/images/4/2_1_Model_Y.png,https://www.autohome.com.cn/5769/#pvareaid=6861512
4,纯电动,2026-05,3,6962,小米SU7,24023,21.99-30.39万,https://www.autohome.com.cn/6962/#pvareaid=6861512,public/autohome_energy/all/images/4/3_2_小米SU7.png,https://www.autohome.com.cn/6962/#pvareaid=6861512
4,纯电动,2026-05,4,8433,零跑A10,22306,6.58-8.68万,https://www.autohome.com.cn/8433/#pvareaid=6861512,public/autohome_energy/all/images/4/4_3_零跑A10.png,https://www.autohome.com.cn/8433/#pvareaid=6861512
4,纯电动,2026-05,5,8183,理想i6,20878,24.98-26.98万,https://www.autohome.com.cn/8183/#pvareaid=6861512,public/autohome_energy/all/images/4/5_4_理想i6.png,https://www.autohome.com.cn/8183/#pvareaid=6861512
4,纯电动,2026-05,6,5346,Model 3,18370,23.55-33.95万,https://www.autohome.com.cn/5346/#pvareaid=6861512,public/autohome_energy/all/images/4/6_5_Model_3.png,https://www.autohome.com.cn/5346/#pvareaid=6861512
4,纯电动,2026-05,7,5714,宏光MINIEV,18308,3.58-5.58万,https://www.autohome.com.cn/5714/#pvareaid=6861512,public/autohome_energy/all/images/4/7_6_宏光MINIEV.png,https://www.autohome.com.cn/5714/#pvareaid=6861512
4,纯电动,2026-05,8,7538,元UP,17043,7.48-11.98万,https://www.autohome.com.cn/7538/#pvareaid=6861512,public/autohome_energy/all/images/4/8_7_元UP.png,https://www.autohome.com.cn/7538/#pvareaid=6861512
4,纯电动,2026-05,9,8241,长安启源Q05,15954,7.99-11.49万,https://www.autohome.com.cn/8241/#pvareaid=6861512,public/autohome_energy/all/images/4/9_8_长安启源Q05.png,https://www.autohome.com.cn/8241/#pvareaid=6861512
4,纯电动,2026-05,10,6651,MG4,15067,6.88-10.28万,https://www.autohome.com.cn/6651/#pvareaid=6861512,public/autohome_energy/all/images/4/10_9_MG4.png,https://www.autohome.com.cn/6651/#pvareaid=6861512
4,纯电动,2026-05,11,8087,海狮06,14868,12.99-19.98万,https://www.autohome.com.cn/8087/#pvareaid=6861512,public/autohome_energy/all/images/4/11_10_海狮06.png,https://www.autohome.com.cn/8087/#pvareaid=6861512
4,纯电动,2026-05,12,6998,小鹏MONA M03,14160,11.98-15.18万,https://www.autohome.com.cn/6998/#pvareaid=6861512,public/autohome_energy/all/images/4/12_11_小鹏MONA_M03.png,https://www.autohome.com.cn/6998/#pvareaid=6861512
4,纯电动,2026-05,13,8585,缤果Pro,13657,5.68-7.08万,https://www.autohome.com.cn/8585/#pvareaid=6861512,public/autohome_energy/all/images/4/13_12_缤果Pro.png,https://www.autohome.com.cn/8585/#pvareaid=6861512
4,纯电动,2026-05,14,6139,海豚,12819,9.98-12.98万,https://www.autohome.com.cn/6139/#pvareaid=6861512,public/autohome_energy/all/images/4/14_13_海豚.png,https://www.autohome.com.cn/6139/#pvareaid=6861512
4,纯电动,2026-05,15,4427,蔚来ES8,11472,40.68-44.68万,https://www.autohome.com.cn/4427/#pvareaid=6861512,public/autohome_energy/all/images/4/15_14_蔚来ES8.png,https://www.autohome.com.cn/4427/#pvareaid=6861512
4,纯电动,2026-05,16,7740,深蓝S05,10306,11.99-14.99万,https://www.autohome.com.cn/7740/#pvareaid=6861512,public/autohome_energy/all/images/4/16_15_深蓝S05.png,https://www.autohome.com.cn/7740/#pvareaid=6861512
4,纯电动,2026-05,17,8529,问界M6,10142,25.98-29.98万,https://www.autohome.com.cn/8529/#pvareaid=6861512,public/autohome_energy/all/images/4/17_16_问界M6.png,https://www.autohome.com.cn/8529/#pvareaid=6861512
4,纯电动,2026-05,18,8511,宋Ultra,9877,12.99-17.99万,https://www.autohome.com.cn/8511/#pvareaid=6861512,public/autohome_energy/all/images/4/18_17_宋Ultra.png,https://www.autohome.com.cn/8511/#pvareaid=6861512
4,纯电动,2026-05,19,6762,海鸥,9822,6.98-8.59万,https://www.autohome.com.cn/6762/#pvareaid=6861512,public/autohome_energy/all/images/4/19_18_海鸥.png,https://www.autohome.com.cn/6762/#pvareaid=6861512
4,纯电动,2026-05,20,7793,小米YU7,8736,23.35-38.99万,https://www.autohome.com.cn/7793/#pvareaid=6861512,public/autohome_energy/all/images/4/20_19_小米YU7.png,https://www.autohome.com.cn/7793/#pvareaid=6861512
